"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Culture_Archaeology","Culture_Architecture","Culture_Art","Culture_Castle","Culture_Cathedral","Culture_Chinatown","Culture_Churches","Culture_Culture","Culture_Festivals","Culture_Friendly_People","Culture_Historical","Culture_Luxury","Culture_Marina","Culture_Markets","Culture_Monuments","Culture_Museums","Culture_Relaxing","Culture_Romantic","Culture_Ruins","Culture_Secluded","Culture_Smalltown","Culture_Spas","Culture_Temples","Culture_Trendy","Culture_Unescosite","Culture_Urban"
"1612",187489952,"Sweet Home, Oregon, United States of America",557,44.32093,-122.6268,"North America",0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145,0.066880145
"1613",187491099,"Chieti, Italy",557,42.35935,14.16402,"Europe",0.066334176,0.066334176,0.066334176,0.066334176,0.066334176,0.066334176,0.082090143,0.066334176,0.066334176,0.066334176,0.080517994,0.066334176,0.066334176,0.066334176,0.066334176,0.066334176,0.066334176,0.066334176,0.066334176,0.066334176,0.066334176,0.068646047,0.066334176,0.066334176,0.066334176,0.068646047
"1614",187491874,"Hamilton (and vicinity), New Zealand",464,-37.780749,175.278247,"Australia",0.062643421,0.062643421,0.065176238,0.062643421,0.062643421,0.062643421,0.062643421,0.065176238,0.065176238,0.062643421,0.066284613,0.065750108,0.062643421,0.062643421,0.062643421,0.062643421,0.080298991,0.063599901,0.062643421,0.062643421,0.062643421,0.113048934,0.062643421,0.062643421,0.062643421,0.069338782
"1615",187492339,"Cala Gonone, Dorgali, Italy",557,40.28223,9.629703,"Europe",0.065447206,0.065447206,0.065447206,0.065447206,0.065447206,0.065447206,0.065447206,0.065447206,0.065447206,0.065447206,0.065447206,0.065447206,0.069013032,0.065447206,0.065447206,0.065447206,0.068113707,0.065447206,0.065447206,0.065447206,0.066309673,0.066873537,0.065447206,0.065447206,0.065447206,0.066160371
"1616",187493176,"Belmonte, Portugal",557,40.33039,-7.329515,"Europe",0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.067476723,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229,0.066016229
"1617",187493207,"Sturgeon Falls, Ontario, Canada",557,46.36536,-79.92759,"North America",0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.066495877,0.067947678
"1618",187495253,"Lakeland - Winter Haven (and vicinity), Florida, United States of America",464,28.055048,-81.953598,"North America",0.057516394,0.058161177,0.076524262,0.057516394,0.057516394,0.057516394,0.063008387,0.057516394,0.061616527,0.058283648,0.111518739,0.062099801,0.059339532,0.057863063,0.066107188,0.077851692,0.075806064,0.057859878,0.057516394,0.058709835,0.080246988,0.061312957,0.057516394,0.057516394,0.057516394,0.069575032
"1619",187495284,"Leesburg (and vicinity), Florida, United States of America",464,28.826962,-81.886881,"North America",0.063378225,0.063378225,0.063382823,0.063378225,0.063378225,0.063378225,0.064057528,0.063378225,0.064872018,0.064973134,0.072640436,0.067450747,0.063378225,0.066807855,0.063378225,0.063378225,0.074596621,0.065675545,0.063378225,0.063814968,0.069824,0.066610208,0.063378225,0.063378225,0.063378225,0.067707854
"1620",187495408,"Akasaka, Tokyo, Japan",774,35.67949,139.7344,"Asia",0.058603682,0.075762791,0.089367762,0.08599985,0.058603682,0.058603682,0.058603682,0.063706262,0.072830383,0.058603682,0.115760507,0.069105683,0.058603682,0.063595003,0.093065373,0.087112376,0.064111158,0.059570847,0.058603682,0.058603682,0.067735738,0.067908603,0.109284691,0.065807903,0.058603682,0.074409906
"1621",187495470,"Ginza, Tokyo, Japan",774,35.6713,139.7643,"Asia",0.06022925,0.078318807,0.122125156,0.056120238,0.056120238,0.056120238,0.056120238,0.067625299,0.056120238,0.056120238,0.065043388,0.077724099,0.056120238,0.135015058,0.094068297,0.110863006,0.064975384,0.056120238,0.056120238,0.056120238,0.056120238,0.07807466,0.107645073,0.058518202,0.056120238,0.061588193
"1622",187495625,"Odaiba, Tokyo, Japan",774,35.62405,139.7858,"Asia",0.056324382,0.073833633,0.056324382,0.056324382,0.056324382,0.056324382,0.056324382,0.061720224,0.056324382,0.056324382,0.083530664,0.073190714,0.056324382,0.056324382,0.088988886,0.105388868,0.1126788,0.075768753,0.056324382,0.056324503,0.066021414,0.110234764,0.065794128,0.056324382,0.056324382,0.077228671
"1623",187495718,"Takanawa, Japan",557,35.626,139.735,"Asia",0.055989492,0.057334276,0.073118469,0.055989492,0.055989492,0.055989492,0.057213869,0.061376973,0.055989492,0.056525075,0.065363688,0.069855295,0.055989492,0.058103708,0.055989492,0.077335602,0.068126474,0.061488793,0.055989492,0.057713118,0.055989492,0.064983034,0.058265317,0.055989492,0.055989492,0.067769862
"1624",187495811,"Llucalcari, Deya, Spain",557,39.7656,2.653486,"Europe",0.062900839,0.062900839,0.062900839,0.062900839,0.062900839,0.062900839,0.062900839,0.062900839,0.062900839,0.062900839,0.064335559,0.062900839,0.062900839,0.062900839,0.062900839,0.062900839,0.160987199,0.070163098,0.062900839,0.083592631,0.084610555,0.062900839,0.062900839,0.062900839,0.062900839,0.062900839
"1625",187498911,"Peschiera del Garda, Italy",557,45.43909,10.67444,"Europe",0.061676561,0.061676561,0.061676561,0.061676561,0.061676561,0.061676561,0.061676561,0.061676561,0.061676561,0.061676561,0.066911207,0.061676561,0.063134146,0.061676561,0.061676561,0.061676561,0.064125962,0.061676561,0.061676561,0.061676561,0.061676561,0.066049314,0.061676561,0.061676561,0.061676561,0.064105869
"1626",187502476,"Argentan, France",557,48.73232,-0.013526,"Europe",0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599
"1627",187504088,"Pyrenees (Catalonia), Spain",464,42.636524,0.93366,"Europe",0.064667168,0.064667168,0.064683826,0.064667168,0.064667168,0.064667168,0.071159215,0.066494755,0.06534778,0.064667168,0.070649183,0.06568768,0.06475221,0.064667168,0.064667168,0.067142466,0.066495795,0.065602637,0.064667168,0.064667168,0.07084484,0.081233549,0.064667168,0.064667168,0.064667168,0.068153918
"1628",187505235,"Nea Moudania, Nea Propontida, Greece",557,40.24537,23.28522,"Europe",0.065066772,0.065066772,0.065066772,0.065066772,0.065066772,0.065066772,0.065066772,0.065066772,0.065066772,0.065066772,0.065066772,0.066317553,0.065066772,0.065066772,0.065066772,0.065066772,0.066774916,0.065066772,0.065066772,0.065066772,0.065066772,0.066859577,0.065066772,0.065066772,0.065066772,0.065066772
"1629",187505514,"Basilicata, Italy",464,40.666548,16.609971,"Europe",0.064706156,0.064706156,0.064706156,0.065464216,0.065464216,0.064706156,0.066697612,0.064706156,0.064706156,0.064706156,0.08797814,0.067847006,0.065672106,0.064706156,0.066401593,0.064706156,0.066371662,0.068511604,0.066683444,0.064706156,0.064706156,0.085434989,0.064706156,0.064706156,0.064706156,0.069052932
"1630",187505669,"Abruzzo, Italy",464,42.4006435,14.054154,"Europe",0.067310636,0.065081475,0.068238557,0.071912019,0.065081475,0.063905473,0.07427206,0.063905473,0.069700447,0.063905473,0.080198826,0.064141356,0.064023414,0.068125069,0.066209837,0.069063317,0.064371517,0.064141356,0.066190437,0.063905473,0.073191888,0.07133577,0.06674863,0.063905473,0.063905473,0.066854004
"1631",187506816,"Jaen (province), Spain",464,37.920852,-3.636539,"Europe",0.065174677,0.065174677,0.065174677,0.068532726,0.065174677,0.065174677,0.06921909,0.065174677,0.065174677,0.065174677,0.082274241,0.065174677,0.065174677,0.065174677,0.065174677,0.065174677,0.06774929,0.067535024,0.065174677,0.065174677,0.065174677,0.074889029,0.065174677,0.065174677,0.065174677,0.071075543
"1632",187509606,"Valledoria, Italy",557,40.92,8.818163,"Europe",0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.06618204,0.068172339,0.06618204,0.06618204,0.06618204,0.06618204,0.067037838,0.06618204,0.06618204,0.06618204,0.067037838
"1633",187512737,"Fengtai, Beijing, China",774,39.83675,116.2368,"Asia",0.065173992,0.065173992,0.06518037,0.065173992,0.065173992,0.065173992,0.065173992,0.065173992,0.065173992,0.065173992,0.065674818,0.065173992,0.065173992,0.068616013,0.065173992,0.065173992,0.065173992,0.065173992,0.065173992,0.065173992,0.065173992,0.074706261,0.068817806,0.065173992,0.065173992,0.07919713
"1634",187515248,"Ispra, Italy",557,45.81249,8.616659,"Europe",0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.06687589,0.069833594
"1635",187516147,"Portimao, Portugal",774,37.18232,-8.579387,"Europe",0.060222441,0.060222441,0.060222441,0.060223147,0.060222441,0.060222441,0.060222441,0.060222441,0.060222441,0.060222441,0.062249081,0.061487824,0.097212327,0.062791324,0.060222441,0.060222441,0.09298034,0.060473887,0.060222441,0.060780721,0.072949684,0.072707803,0.060222441,0.060222441,0.060222441,0.062736899
"1636",187516364,"Trani, Italy",557,41.24213,16.3921,"Europe",0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.080966651,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.066526901,0.069232529
"1637",187516395,"Telgate, Italy",557,45.61844,9.84889,"Europe",0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331,0.067010331
"1638",187516519,"Kitakami, Japan",557,39.30768,141.0086,"Asia",0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.070062578,0.066990381,0.066990381,0.066990381,0.066990381
"1639",187518472,"Plasencia, Spain",557,40.01371,-6.141484,"Europe",0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.069391638,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.069391638,0.066654912,0.066654912,0.066654912,0.069391638,0.066654912,0.066654912,0.066654912,0.066654912
"1640",187518937,"Tusa, Italy",557,37.99001,14.23821,"Europe",0.065701892,0.065701892,0.111362369,0.065701892,0.065701892,0.065701892,0.065701892,0.066788286,0.065701892,0.065701892,0.065701892,0.065701892,0.065701892,0.065701892,0.065701892,0.066998863,0.084081016,0.066972217,0.065701892,0.065701892,0.065701892,0.068242542,0.065701892,0.065701892,0.065701892,0.065701892
"1641",187521448,"Porto Rotondo, Olbia, Italy",774,41.02123,9.54388,"Europe",0.065985201,0.065985201,0.065985201,0.065985201,0.065985201,0.065985201,0.065985201,0.065985201,0.065985201,0.065985201,0.065985201,0.067920934,0.067920934,0.065985201,0.065985201,0.065985201,0.065985201,0.067920934,0.065985201,0.065986963,0.065985201,0.068888801,0.065985201,0.065985201,0.065985201,0.068888801
"1642",187521944,"Bingham, Maine, United States of America",557,45.05609,-69.88332,"North America",0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.06706084,0.068644622,0.06706084,0.06706084,0.06706084,0.06706084
"1643",187522254,"Dorset, Ontario, Canada",557,45.24148,-78.91823,"North America",0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381,0.066990381
"1644",187522595,"Davos-Platz, Davos, Switzerland",557,46.79493,9.822143,"Europe",0.062541592,0.062541592,0.077371284,0.062541592,0.062541592,0.062541592,0.062541592,0.062541592,0.062541592,0.062541592,0.082375554,0.065445193,0.062541592,0.062541592,0.062541592,0.077371284,0.0779405,0.077371284,0.062541592,0.062541592,0.062541592,0.077829659,0.062541592,0.062541592,0.062541592,0.06641306
"1645",187523866,"Ronda, Spain",774,36.78847,-5.137383,"Europe",0.064771734,0.064771734,0.064771734,0.069700022,0.064771734,0.064771734,0.06502662,0.064771734,0.064771734,0.064771734,0.09471167,0.067812109,0.064771734,0.064771734,0.064771734,0.069700022,0.065446006,0.066979018,0.064771734,0.064771734,0.064771734,0.069020977,0.064771734,0.064771734,0.064771734,0.071833497
"1646",187523897,"Antequera, Spain",774,37.02925,-4.579119,"Europe",0.065802464,0.065802464,0.065802464,0.077617738,0.065802464,0.065802464,0.065802464,0.065802464,0.065802464,0.065802464,0.080307838,0.066699164,0.065802464,0.065802464,0.065802464,0.065802464,0.066190661,0.066699164,0.065802464,0.065802464,0.065802464,0.071318411,0.065802464,0.065802464,0.065802464,0.070285965
"1647",187523990,"Mount Etna, Italy",774,37.77061,14.95735,"Europe",0.06458631,0.06458631,0.06458631,0.06458631,0.06458631,0.06458631,0.06458631,0.06458631,0.06458631,0.06458631,0.065789281,0.065568199,0.06458631,0.068124957,0.06458631,0.06458631,0.074093679,0.066992252,0.06458631,0.064592257,0.067245445,0.07709293,0.06458631,0.06458631,0.06458631,0.066090024
"1648",187524207,"Erice, Italy",774,38.01633,12.60826,"Europe",0.065847738,0.065847738,0.065847738,0.074018779,0.065847738,0.065847738,0.074018779,0.065847738,0.065847738,0.065847738,0.076811555,0.065847738,0.065847738,0.065847738,0.065847738,0.065847738,0.067271305,0.067709589,0.065847738,0.065847738,0.065847738,0.065847738,0.065847738,0.065847738,0.065847738,0.066778663
"1649",187525819,"Seychelles (all)",464,-4.613205,55.46551,"Africa",0.058369859,0.058369859,0.071576249,0.058369859,0.058369859,0.058369859,0.063199309,0.063199309,0.062380631,0.058369859,0.067674414,0.066037634,0.059616387,0.06446215,0.063199309,0.071576249,0.087856882,0.072879537,0.058369859,0.081767819,0.063364902,0.066543314,0.063199309,0.058369859,0.058369859,0.058369859
"1650",187527245,"Talca, Chile",557,-35.38036,-71.56786,"South America",0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.069391638,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.074865092,0.066654912,0.066654912,0.066654912,0.072128365
"1651",187527276,"Carvoeiro, Portugal",774,37.10476,-8.453299,"Europe",0.057391978,0.057391978,0.057391978,0.057606813,0.057391978,0.057391978,0.057391978,0.057391978,0.057391978,0.057391978,0.057606798,0.065673229,0.057391978,0.057436295,0.057391978,0.057391978,0.134014555,0.059764122,0.057391978,0.059279799,0.099215591,0.079768543,0.057391978,0.057391978,0.057391978,0.058542461
"1652",187527493,"Saarland, Germany",464,49.236249,6.987003,"Europe",0.065029472,0.065029472,0.065029472,0.065029472,0.065029472,0.065029472,0.066874028,0.065029472,0.066621177,0.065029472,0.066874028,0.068909272,0.065029472,0.066621177,0.065029472,0.065029472,0.069474183,0.065599338,0.065029472,0.065029472,0.067561002,0.080913638,0.065029472,0.065029472,0.065029472,0.071867859
"1653",187528051,"Custonaci, Italy",557,38.07424,12.71281,"Europe",0.066305129,0.066305129,0.066305129,0.066305129,0.066305129,0.066305129,0.066305129,0.066305129,0.066305129,0.066305129,0.067506619,0.066305129,0.066305129,0.066305129,0.066305129,0.066305129,0.066305129,0.067506619,0.066305129,0.066305129,0.066305129,0.067506619,0.066305129,0.066305129,0.066305129,0.067506619
"1654",187528268,"Truskavets, Ukraine",557,49.26034,23.52996,"Europe",0.06494778,0.06494778,0.074367693,0.06494778,0.06494778,0.06494778,0.07218813,0.074367693,0.06494778,0.06494778,0.073166681,0.066781633,0.06494778,0.06494778,0.06494778,0.072452057,0.06494778,0.065864707,0.06494778,0.06494778,0.06494778,0.073200118,0.06494778,0.06494778,0.06494778,0.070449339
"1655",187528857,"Calvagese della Riviera, Italy",557,45.52805,10.45764,"Europe",0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.069587119,0.069587119,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.066752652,0.069587119,0.066752652,0.066752652,0.066752652,0.066752652
"1656",187528919,"Anji, Huzhou, China",774,30.6315,119.672,"Asia",0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688
"1657",187530376,"Nusa Dua, Indonesia",774,-8.797959,115.2119,"Asia",0.054722603,0.057783213,0.065735544,0.054722603,0.054722603,0.054722603,0.054722603,0.057896804,0.054722603,0.055411559,0.054857254,0.085912871,0.054722603,0.063592883,0.055224745,0.06436379,0.161562593,0.066885658,0.054722603,0.059346639,0.056307342,0.132546205,0.057339592,0.054722603,0.054722603,0.054931066
"1658",187531151,"Oristano, Italy",774,39.90863,8.610951,"Europe",0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.066515042,0.068590807
"1659",187531306,"English Riviera, England, United Kingdom",774,50.40141,-3.614713,"Europe",0.062937545,0.062937545,0.06456109,0.062937545,0.062937545,0.062937545,0.067463639,0.062937545,0.062937545,0.062971683,0.065656132,0.064651693,0.064520234,0.062937545,0.062937545,0.064573493,0.074277782,0.064153409,0.062937545,0.063009077,0.066108614,0.076312502,0.062937545,0.062937545,0.062937545,0.065126101
"1660",187532670,"Cremona (province), Italy",464,45.13377,10.02479,"Europe",0.066364513,0.066364513,0.066364513,0.066364513,0.066364513,0.066364513,0.066364513,0.066364513,0.066364513,0.066364513,0.068431483,0.066364513,0.066364513,0.066364513,0.066364513,0.069227881,0.066364513,0.066364513,0.066364513,0.066364513,0.066364513,0.069464968,0.066364513,0.066364513,0.066364513,0.067397998
"1661",187532732,"Pavia (province), Italy",464,45.18526,9.15423,"Europe",0.066196651,0.066196651,0.066196651,0.066196651,0.068501051,0.066196651,0.066196651,0.066196651,0.066196651,0.066196651,0.066196651,0.066196651,0.066196651,0.066196651,0.066196651,0.066196651,0.066196651,0.066961236,0.066196651,0.066196651,0.066196756,0.072258838,0.066196651,0.066196651,0.066196651,0.066196651
"1662",187532856,"Greifswald, Germany",774,54.08601,13.42143,"Europe",0.066263271,0.066263271,0.075398161,0.066263271,0.066263271,0.066263271,0.066263271,0.075398161,0.075398161,0.066263271,0.075398161,0.066263271,0.066263271,0.075398161,0.075398161,0.066263271,0.066263271,0.066263271,0.066263271,0.066263271,0.066263271,0.067723764,0.066263271,0.066263271,0.066263271,0.066263271
"1663",187532887,"Stralsund, Germany",774,54.29882,13.08445,"Europe",0.065532498,0.065532498,0.065532498,0.065532498,0.093005899,0.065532498,0.093005899,0.065532498,0.065532498,0.065532498,0.07888973,0.067024256,0.066278377,0.093005899,0.065532498,0.065532498,0.065532498,0.065532498,0.065532498,0.065532498,0.065532498,0.072991288,0.065532498,0.065532498,0.065532498,0.070753651
"1664",187534995,"Orton, Penrith, England, United Kingdom",557,54.45988,-2.595462,"Europe",0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165,0.090627309,0.061846165,0.061846165,0.061846165,0.063047932,0.061846165,0.061846165,0.061846165,0.061846165,0.061846165
"1665",187535243,"Garda, Italy",774,45.58355,10.71203,"Europe",0.062471601,0.062471601,0.062471601,0.062471601,0.062471601,0.062471601,0.062471601,0.062471601,0.062471601,0.062471601,0.064611096,0.062746966,0.062471601,0.062471601,0.062471601,0.062471601,0.082127221,0.063327399,0.062471601,0.062471601,0.069518746,0.066295574,0.062471601,0.062471601,0.062471601,0.063755298
"1666",187535956,"San Siro Stadium, Milan, Italy",774,45.47634,9.125174,"Europe",0.063706091,0.071405164,0.072075798,0.063900742,0.065895324,0.063706091,0.071493807,0.063706091,0.063706091,0.064032108,0.065592863,0.06873454,0.063706091,0.06676246,0.063706091,0.07281354,0.065624296,0.065776951,0.063706091,0.063706091,0.063706091,0.082323837,0.063706091,0.063706091,0.063706091,0.072776843
"1667",187536204,"Din Daeng, Bangkok, Thailand",557,13.75746,100.5689,"Asia",0.063341876,0.063341876,0.063883358,0.063341876,0.063341876,0.063341876,0.063341876,0.063341905,0.063341876,0.063341876,0.063341876,0.065173424,0.063341876,0.100671265,0.063341876,0.063341876,0.070386317,0.063341876,0.063341876,0.063341876,0.063341876,0.08238794,0.063341876,0.063341876,0.063341876,0.073357319
"1668",187536948,"Lakefield, Ontario, Canada",557,44.45917,-78.28284,"North America",0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021,0.097920659,0.066261707,0.064718021,0.064718021,0.147752417,0.064718021,0.064718021,0.064718021,0.064718021,0.064718021
"1669",187537630,"Paestum, Italy",774,40.42223,14.98958,"Europe",0.064048172,0.064048172,0.064048172,0.064048172,0.064048172,0.064048172,0.064048172,0.064048172,0.064048172,0.064048172,0.107312023,0.065352463,0.064048172,0.064048172,0.064048172,0.075119666,0.06515587,0.065352463,0.10588427,0.064048172,0.067566801,0.066004609,0.083252065,0.064048172,0.064048172,0.065352463
"1670",187538250,"Ravello, Italy",774,40.66659,14.60973,"Europe",0.062645734,0.062645734,0.075621457,0.062645734,0.073426166,0.062645734,0.073426166,0.062645734,0.062645734,0.062645734,0.079348322,0.064709188,0.064488826,0.062645734,0.073426166,0.073426166,0.074561011,0.079312285,0.062645734,0.062645734,0.075538578,0.070697057,0.062645734,0.062645734,0.062645734,0.067560645
"1671",187538529,"Bad Brambach, Germany",557,50.22684,12.30389,"Europe",0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.069690191,0.066804188,0.066804188,0.066804188,0.066804188
"1672",187538746,"Mines City, Kuala Lumpur, Malaysia",557,3.016,101.698,"Asia",0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683
"1673",187539986,"Lingshui, China",557,18.52273,109.9908,"Asia",0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.072175823,0.066670731,0.066670731,0.066670731,0.066670731
"1674",187540327,"Wujiang, Suzhou, China",774,31.17178,120.669,"Asia",0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.074383909,0.066534616,0.066534616,0.066534616,0.069151047
"1675",187541970,"Southern Corsica, France",464,41.726627,8.8071455,"Europe",0.071327735,0.064976562,0.068926007,0.060034389,0.060034389,0.060034389,0.069732931,0.068075906,0.060034389,0.060034389,0.082373956,0.064491828,0.06281257,0.067312512,0.073393008,0.081909698,0.069080948,0.065447299,0.060034389,0.064976562,0.099891182,0.064432528,0.060034389,0.066385562,0.060034389,0.062035024
"1676",187543427,"Torre Pedrera, Rimini, Italy",557,44.10398,12.50732,"Europe",0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.066840147,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.06775023,0.065930063,0.065930063,0.065930063,0.06775023
"1677",187544822,"Acajutla, El Salvador",557,13.58397,-89.81805,"South America",0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.078485236,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101
"1678",187545287,"Bad Fuessing, Germany",557,48.33758,13.30334,"Europe",0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.071724586,0.066520319,0.066520319,0.066520319,0.069122452
"1679",187545349,"Soell, Austria",557,47.50436,12.20308,"Europe",0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.101553252,0.073827324,0.066098022,0.066098022,0.066098022,0.066098022
"1680",187545380,"Pasay, Philippines",774,14.53357,120.9998,"Asia",0.057469447,0.057469447,0.057469447,0.057469447,0.057469447,0.057469447,0.062888228,0.059847826,0.057469447,0.057469447,0.06702443,0.076713128,0.058145077,0.068870403,0.057469447,0.058142834,0.078426442,0.05995839,0.057469447,0.05880604,0.05770981,0.079156404,0.057469447,0.057469447,0.057469447,0.060847597
"1681",187545721,"Fiera Milano Rho, Milan, Italy",774,45.54956,9.027244,"Europe",0.065071945,0.065071945,0.065071945,0.066247427,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.069521255,0.065598732,0.065071945,0.065071945,0.065071945,0.069754277,0.065739272,0.067036339,0.065071945,0.065071945,0.065071945,0.0720726,0.065071945,0.065071945,0.065071945,0.068460428
