"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Food_Bars","Food_Beer","Food_Cafes","Food_Cocktails","Food_Coffee","Food_Dining","Food_Fine_Dining","Food_Food","Food_Restaurants","Food_Seafood","Food_Wineries"
"2060",187669938,"Ghantoot, United Arab Emirates",557,24.86444,54.88107,-2.157795474,-2.176097359,-2.176097359,-2.176097359,-2.176097359,-2.157795474,-2.176097359,-2.176097359,-2.157795474,-2.176097359,-2.176097359
"2061",187671860,"Winchester, England, United Kingdom",774,51.0968,-1.306254,-1.870594073,-2.20494239,-2.2233906,-2.2233906,-2.085084515,-1.68073039,-2.2233906,-1.788643913,-1.772370136,-2.2233906,-2.2233906
"2062",187672325,"Cirali, Kemer, Turkey",774,36.42066,30.48193,-2.133647007,-2.186902615,-2.186902615,-2.186902615,-2.103019976,-2.055476043,-2.186902615,-1.987316999,-2.127426786,-2.186902615,-2.186902615
"2063",187673038,"Harrogate, England, United Kingdom",774,54.06009,-1.695583,-1.92625134,-2.194244829,-2.180067052,-2.194906361,-2.111321634,-1.781424278,-2.200897214,-1.87053697,-1.888228921,-2.200897214,-2.200897214
"2064",187674402,"Meridian, Idaho, United States of America",774,43.60243,-116.4127,-2.08899878,-2.204452293,-2.178000082,-2.204452293,-2.06660138,-1.732571695,-2.204452293,-1.917524214,-1.82504462,-2.204452293,-2.204452293
"2065",187674960,"Sandpoint, Idaho, United States of America",774,48.27234,-116.5658,-2.066992193,-2.202896309,-2.202896309,-2.202896309,-2.145359261,-1.770235336,-2.202896309,-2.04563533,-1.786412959,-2.202896309,-2.202896309
"2066",187677843,"Driggs, ID, United States of America",774,43.71873,-111.2585,-2.180835634,-2.180835634,-2.180835634,-2.180835634,-2.180835634,-2.056140591,-2.180835634,-2.139753208,-2.073808827,-2.180835634,-2.180835634
"2067",187679951,"Ballater, Scotland, United Kingdom",774,57.00623,-3.384781,-1.979548203,-2.188949994,-2.188949994,-2.188949994,-2.188949994,-1.838238824,-2.188949994,-1.833757495,-1.918037611,-2.188949994,-2.188949994
"2068",187681470,"Downtown Reno, Nevada, United States of America",774,39.52758,-119.8155,-1.876674822,-2.188133822,-2.14164981,-2.353031677,-1.780524406,-1.431628218,-2.349230333,-1.560168939,-1.518019293,-2.178583073,-2.359119988
"2069",187681718,"Incline Village, NV, United States of America",774,39.25798,-119.9546,-1.985529192,-2.206846014,-2.16896236,-2.272094798,-2.037484531,-1.765593571,-2.270150373,-1.76694629,-1.866717935,-2.272094798,-2.272094798
"2070",187682896,"Capalbio, Italy",557,42.44544,11.41755,-2.135004495,-2.176931245,-2.176931245,-2.176931245,-2.176931245,-2.107922965,-2.176931245,-2.176931245,-2.107922965,-2.176931245,-2.169656305
"2071",187683144,"Bregenz, Austria",774,47.49764,9.751419,-2.095576277,-2.18845375,-2.18845375,-2.18845375,-2.178266246,-1.977433954,-2.18845375,-2.153096757,-1.983465989,-2.18845375,-2.18845375
"2072",187683795,"Levelland, Texas, United States of America",557,33.60878,-102.3914,-2.140960133,-2.189201264,-2.189201264,-2.189201264,-2.189201264,-2.158670851,-2.189201264,-2.158670851,-2.158670851,-2.189201264,-2.189201264
"2073",187685035,"Blue Lake, California, United States of America",557,40.94951,-123.8467,-2.184149376,-2.184149376,-2.184149376,-2.184149376,-2.184149376,-2.011774861,-2.184149376,-2.184149376,-2.011774861,-2.184149376,-2.184149376
"2074",187685314,"Hermiston, Oregon, United States of America",774,45.83311,-119.3549,-2.02569007,-2.128416213,-2.207297008,-2.207297008,-2.081845316,-1.979111405,-2.207297008,-1.953428294,-1.979402134,-2.170418697,-2.133060109
"2075",187685624,"Prineville, Oregon, United States of America",774,44.2887,-120.661,-2.102072844,-2.188256063,-2.188256063,-2.188256063,-2.146861907,-1.938164644,-2.188256063,-1.920072095,-1.938294228,-2.188256063,-2.188256063
"2076",187685655,"Redmond, Oregon, United States of America",774,44.28388,-121.2374,-2.178175269,-2.168356945,-2.179954297,-2.210139425,-2.026525453,-1.920650758,-2.210139425,-2.030158061,-1.93748244,-2.162007657,-2.162007657
"2077",187685717,"Sunriver, Oregon, United States of America",774,43.84542,-121.491,-2.227887183,-2.22591121,-2.185176636,-2.245318666,-2.238798226,-1.687378886,-2.245318666,-1.848471811,-1.810199624,-2.245318666,-2.245318666
"2078",187685903,"District 5 - Cholon, Ho Chi Minh City, Vietnam",774,10.75571,106.6703,-1.900568586,-2.154691651,-2.11742859,-2.195449253,-2.178831105,-1.886767551,-2.195449253,-1.973948622,-1.917304482,-2.195449253,-2.195449253
"2079",187686120,"Chiloquin, Oregon, United States of America",774,42.71677,-121.5778,-2.180326703,-2.180326703,-2.180326703,-2.180326703,-2.180326703,-2.093801859,-2.180326703,-2.093801859,-2.180326703,-2.180326703,-2.180326703
"2080",187686461,"Cannon Beach, Oregon, United States of America",774,45.88751,-123.956,-2.195340319,-2.216504676,-2.216504676,-2.216504676,-2.035499624,-1.888289353,-2.216504676,-2.051715242,-1.966167889,-2.216504676,-2.216504676
"2081",187686895,"Yakima, Washington, United States of America",774,46.59898,-120.5336,-1.98291312,-2.121090528,-2.188148062,-2.226262247,-1.971667991,-1.851327362,-2.226262247,-1.955425823,-1.888506814,-2.226262247,-2.046989
"2082",187688383,"Everett (and vicinity), Washington, United States of America",464,47.913246,-122.229195,-2.084594431,-2.197507165,-2.173939684,-2.216502685,-1.975060188,-1.747636385,-2.216502685,-1.894173511,-1.813881814,-2.208874816,-2.216502685
"2083",187688600,"Dong Da, Hanoi, Vietnam",774,21.01568,105.8295,-2.107857211,-2.181995617,-2.181995617,-2.181995617,-2.181995617,-2.046497731,-2.181995617,-2.118627658,-2.102933604,-2.181995617,-2.181995617
"2084",187688879,"Federal Way, Washington, United States of America",774,47.30671,-122.3363,-2.086303289,-2.055689385,-2.208721421,-2.208721421,-1.956606376,-1.692492024,-2.201918594,-1.845634137,-1.727886931,-2.208721421,-2.208721421
"2085",187689654,"Kensington, London, England, United Kingdom",774,51.49609,-0.193583,-1.815202292,-2.230564659,-2.091678931,-2.241589611,-1.9965525,-1.585113912,-2.24888802,-1.892304051,-1.61740275,-2.250612225,-2.250612225
"2086",187689809,"South Bank, London, England, United Kingdom",774,51.50398,-0.094936,-1.700972052,-2.199254043,-2.141374114,-2.253994651,-1.974416976,-1.59502186,-2.291869094,-1.770898689,-1.642344489,-2.216736042,-2.291869094
"2087",187689840,"Pullman, Washington, United States of America",774,46.73824,-117.1389,-2.082925322,-2.145708873,-2.195465926,-2.195465926,-2.016962947,-1.896017415,-2.195465926,-1.934921627,-1.948850332,-2.195465926,-2.195465926
"2088",187690119,"Winthrop, Washington, United States of America",774,48.51611,-120.1104,-2.146685223,-2.199795504,-2.199795504,-2.199795504,-2.075834811,-1.844620263,-2.199795504,-2.173553845,-1.854026709,-2.199795504,-2.199795504
"2089",187690243,"Wenatchee, Washington, United States of America",774,47.43996,-120.2292,-2.08063849,-2.218945384,-2.227119679,-2.228011349,-2.059019563,-1.853463282,-2.228011349,-2.007278772,-1.911133282,-2.228011349,-2.128644919
"2090",187690367,"Ephrata, Washington, United States of America",774,47.29627,-119.5937,-2.177609815,-2.177940072,-2.177940072,-2.177940072,-2.174213226,-2.155448862,-2.177940072,-2.177940072,-2.164133222,-2.177940072,-2.177940072
"2091",187690553,"Vancouver, WA, United States of America",774,45.7031,-122.5917,-2.037744234,-2.223825053,-2.183032051,-2.237180828,-1.984493429,-1.68717185,-2.237180828,-1.948933431,-1.743972962,-2.230486704,-2.205919446
"2092",187690956,"Westport, Washington, United States of America",774,46.88367,-124.11,-2.195133611,-2.195133611,-2.195133611,-2.195133611,-2.073270428,-2.047488859,-2.195133611,-2.145695017,-2.17546345,-2.195133611,-2.195133611
"2093",187691111,"Taipa, Macau",774,22.16224,113.5605,-2.092112975,-2.203023868,-2.203023868,-2.203023868,-2.142456603,-1.843225551,-2.203023868,-1.967536586,-1.873331954,-2.203023868,-2.203023868
"2094",187691173,"Coloane, Macau",774,22.12078,113.5764,-2.185076759,-2.203803565,-2.203803565,-2.203803565,-2.203803565,-1.920710012,-2.203803565,-1.936762869,-2.050102526,-2.203803565,-2.203803565
"2095",187692227,"Aviemore, Scotland, United Kingdom",774,57.15705,-3.768998,-1.917110279,-2.207544639,-2.189529742,-2.228625952,-2.172252059,-1.653102049,-2.228625952,-1.57398333,-1.77996324,-2.228625952,-2.228625952
"2096",187692568,"McMinnville, Oregon, United States of America",774,45.20656,-123.2021,-2.156636268,-2.115829552,-2.194028851,-2.194028851,-2.062964206,-2.024722744,-2.194028851,-1.979879964,-2.069834937,-2.194028851,-2.040365079
"2097",187693622,"Springfield, Oregon, United States of America",774,44.06162,-122.9569,-2.04656672,-2.147059946,-2.191267126,-2.215562978,-1.950206052,-1.617940153,-2.215562978,-1.8210999,-1.642243427,-2.215562978,-2.215562978
"2098",187694025,"Welches, Oregon, United States of America",774,45.26905,-121.9423,-2.040951134,-2.305584537,-2.247583405,-2.305584537,-2.004095774,-1.401844857,-2.211876216,-1.583802338,-1.478931893,-2.305584537,-2.305584537
"2099",187694738,"Uluru (Ayers Rock), Yulara, Northern Territory, Australia",681,-25.345,131.035,-1.978823604,-2.213001955,-2.126789862,-2.212564235,-2.143731999,-1.628756923,-2.199879045,-1.807103917,-1.72482047,-2.242805599,-2.242805599
"2100",187694862,"Kings Canyon (Watarkka National Park), Northern Territory, Australia",681,-24.26541,131.5958,-1.951804315,-2.186186264,-2.185377983,-2.22846796,-2.129237972,-1.611038749,-2.22846796,-1.74858053,-1.648945901,-2.22846796,-2.22846796
"2101",187695823,"Wagrain, Austria",557,47.33379,13.31376,-2.129447817,-2.180590221,-2.180590221,-2.180590221,-2.180590221,-2.129447817,-2.180590221,-2.180590221,-2.129447817,-2.180590221,-2.180590221
"2102",187696381,"Patagonia, Arizona, United States of America",774,31.45271,-110.6467,-2.17394449,-2.17394449,-2.17394449,-2.17394449,-2.17394449,-2.163926018,-2.17394449,-2.17394449,-2.163926018,-2.17394449,-2.17394449
"2103",187696474,"Sierra Vista, Arizona, United States of America",774,31.55485,-110.2104,-2.15359546,-2.162761307,-2.216145508,-2.216145508,-2.141629354,-1.984498346,-2.216145508,-1.982587266,-2.028492919,-2.216145508,-2.106169953
"2104",187696722,"Temixco, Morelos, Mexico",557,18.843,-99.23798,-2.156387224,-2.174966166,-2.174966166,-2.174966166,-2.174966166,-2.156387224,-2.174966166,-2.174966166,-2.156387224,-2.174966166,-2.174966166
"2105",187697001,"Globe, Arizona, United States of America",774,33.56857,-110.7255,-2.17543249,-2.17543249,-2.174669996,-2.17543249,-2.17543249,-2.139613249,-2.17543249,-2.163246108,-2.146135683,-2.17543249,-2.17543249
"2106",187697280,"Denali National Park, Alaska, United States of America",774,63.56633,-149.0481,-1.822401485,-2.247595918,-2.244277875,-2.247595918,-2.071939238,-1.408367066,-2.247595918,-1.698314628,-1.47590679,-2.247595918,-2.247595918
"2107",187697559,"San Marino (all)",464,43.934984,12.448896,-2.108224029,-2.184684464,-2.184684464,-2.184684464,-2.172529708,-1.901942158,-2.184684464,-2.080404135,-1.933779219,-2.184684464,-2.184684464
"2108",187698303,"Cooper Landing, Alaska, United States of America",774,60.49597,-149.7996,-2.176470651,-2.176470651,-2.176470651,-2.176470651,-2.176470651,-2.110230441,-2.176470651,-2.176470651,-2.110230441,-2.176470651,-2.176470651
"2109",187698706,"St. Julian's, Malta",774,35.91908,14.48963,-1.745059285,-2.217908503,-2.179033272,-2.201212453,-2.102809084,-1.532585374,-2.25072772,-1.756787467,-1.56632936,-2.248483667,-2.251467385
"2110",187698799,"Eagle River, Alaska, United States of America",774,61.34032,-149.531,-2.014964486,-2.183833012,-2.183833012,-2.183833012,-1.835500766,-2.082763359,-2.183833012,-2.141128927,-2.082763359,-2.183833012,-2.183833012
"2111",187698830,"Girdwood, Alaska, United States of America",774,60.95924,-149.1279,-1.908605096,-2.26047849,-2.050052316,-2.293296501,-2.120844091,-1.43383953,-2.290143511,-1.5548621,-1.511214637,-2.293296501,-2.293296501
"2112",187699977,"Kusadasi (area), Turkey",464,37.876531,27.265849,-2.053549392,-2.193344828,-2.197272026,-2.197272026,-2.155691502,-1.834342743,-2.197272026,-2.082773797,-1.866382664,-2.197272026,-2.197272026
"2113",187700597,"Turgutreis, Bodrum, Turkey",774,37.00237,27.26983,-2.120767449,-2.183024677,-2.183024677,-2.183024677,-2.183024677,-2.063427006,-2.183024677,-2.097177428,-2.066444276,-2.183024677,-2.183024677
"2114",187700628,"Turkbuku, Bodrum, Turkey",774,37.12461,27.38635,-2.109557906,-2.18752883,-2.18752883,-2.18752883,-2.18752883,-1.991583131,-2.18752883,-2.017717483,-1.994013897,-2.18752883,-2.18752883
"2115",187700721,"Fethiye, Turkey",774,36.62132,29.05996,-2.026054818,-2.200896472,-2.200896472,-2.200896472,-2.193113349,-1.908736711,-2.200896472,-2.039330849,-1.93533487,-2.200896472,-2.200896472
"2116",187700969,"Kundu, Antalya, Turkey",557,36.86264,30.91364,-2.138124059,-2.183478707,-2.183478707,-2.183478707,-2.170206038,-2.085691414,-2.183478707,-1.929677969,-2.104417251,-2.183478707,-2.183478707
"2117",187701186,"Kemer, Turkey",774,36.56264,30.50542,-2.107389063,-2.181769987,-2.181769987,-2.181769987,-2.181769987,-2.109191746,-2.181769987,-2.181752728,-2.109191746,-2.181769987,-2.181769987
"2118",187701279,"Manavgat, Turkey",774,37.03189,31.36393,-2.144886023,-2.193744121,-2.175111645,-2.193744121,-2.193744121,-1.999784851,-2.193744121,-1.802183914,-2.159342462,-2.193744121,-2.193744121
"2119",187702209,"San Felice del Benaco, Italy",557,45.58916,10.56137,-2.115995751,-2.180290128,-2.180290128,-2.180290128,-2.180290128,-2.104204942,-2.180290128,-2.180290128,-2.104204942,-2.180290128,-2.180290128
"2120",187703387,"Belen (and vicinity), New Mexico, United States of America",464,34.657895,-106.777721,-2.162428754,-2.199260687,-2.083499604,-2.199260687,-2.049692607,-1.965996868,-2.199260687,-2.195040997,-1.965996868,-2.199260687,-2.199260687
"2121",187704317,"Alamogordo (and vicinity), New Mexico, United States of America",464,32.879529,-105.9602331,-2.136911495,-2.211972201,-2.211972201,-2.211972201,-2.151411503,-1.884009195,-2.211972201,-1.982743167,-1.908705083,-2.211972201,-2.211972201
"2122",187704441,"Artesia, New Mexico, United States of America",774,32.8404,-104.4245,-2.167960045,-2.176810348,-2.176810348,-2.176810348,-2.176810348,-2.118793214,-2.176810348,-2.176810348,-2.118793214,-2.176810348,-2.176810348
"2123",187704472,"Carlsbad, New Mexico, United States of America",774,32.4086,-104.233,-2.108118466,-2.162214021,-2.191148926,-2.191148926,-2.018615016,-1.929669027,-2.191148926,-2.00381979,-1.944073257,-2.191148926,-2.191148926
"2124",187704844,"Langhe Region, Italy",464,44.673952,7.974395,-2.075228791,-2.186519861,-2.186519861,-2.186519861,-2.186519861,-1.972959336,-2.186519861,-2.139789728,-1.980040497,-2.186519861,-2.152276956
"2125",187704875,"Monferrato Region, Italy",464,44.97732,8.434839,-2.094887699,-2.184225081,-2.184225081,-2.184225081,-2.155230949,-1.990212248,-2.184225081,-2.174200815,-2.008781374,-2.184225081,-2.184225081
"2126",187705681,"Piazza Castello, Turin, Italy",774,45.06998,7.683724,-1.911366445,-2.210304093,-2.106988798,-2.167742806,-2.027445395,-1.788787939,-2.210304093,-2.084709197,-1.833352059,-2.210304093,-2.210304093
"2127",187705805,"Koggala, Sri Lanka",557,6.006724,80.32424,-2.162180445,-2.196991096,-2.196991096,-2.196991096,-2.196991096,-1.89354685,-2.196991096,-1.893356551,-1.89354685,-2.196991096,-2.196991096
"2128",187705836,"Seeduwa - Katunayake, Sri Lanka",557,7.165359,79.88237,-2.155257724,-2.181113931,-2.181113931,-2.181113931,-2.181113931,-1.965063189,-2.181113931,-2.061098898,-1.982868605,-2.181113931,-2.181113931
"2129",187705898,"Wadduwa, Sri Lanka",557,6.64078,79.95306,-2.12969203,-2.183259782,-2.183259782,-2.183259782,-2.183259782,-1.980235331,-2.183259782,-1.918126571,-2.058117534,-2.183259782,-2.183259782
"2130",187706487,"Imperia, Italy",774,43.89568,8.007071,-2.130691852,-2.178593117,-2.178593117,-2.178593117,-2.178593117,-2.130691852,-2.178593117,-2.178593117,-2.130691852,-2.178593117,-2.178593117
"2131",187706518,"Alassio, Italy",774,44.0167,8.164847,-2.120863899,-2.183135995,-2.183135995,-2.183135995,-2.183135995,-2.070559651,-2.183135995,-2.12922854,-2.070559651,-2.183135995,-2.183135995
"2132",187706797,"Portovenere, Italy",774,44.05101,9.837323,-2.126654551,-2.185700831,-2.185700831,-2.185700831,-2.185700831,-1.917256285,-2.185700831,-2.068534676,-1.943318463,-2.185700831,-2.185700831
"2133",187706921,"Bolzano, Italy",774,46.48526,11.34962,-2.032640798,-2.19541817,-2.19541817,-2.19541817,-2.192816177,-1.966993362,-2.19541817,-2.142847697,-1.99244898,-2.19541817,-2.181649734
"2134",187707076,"Zaragoza (province), Spain",464,41.65172,-0.8818,-2.061241985,-2.182319682,-2.177754872,-2.182319682,-2.182314869,-2.011192075,-2.182319682,-2.136021414,-2.013993798,-2.182319682,-2.182302476
"2135",187707510,"Vitoria-Gasteiz, Spain",774,42.85057,-2.687325,-2.108247126,-2.186300877,-2.185636369,-2.186300877,-2.168086912,-2.058240735,-2.186300877,-2.13984516,-2.096170956,-2.186300877,-2.121139755
"2136",187707541,"Orvieto, Italy",774,42.73465,12.15218,-2.087301608,-2.187011948,-2.187011948,-2.187011948,-2.132811189,-1.899697415,-2.187011948,-2.152626433,-1.933338639,-2.187011948,-2.166660734
"2137",187707572,"Terni, Italy",774,42.57984,12.66061,-2.120379815,-2.177762717,-2.177762717,-2.177762717,-2.177762717,-2.108595913,-2.177762717,-2.177762717,-2.108595913,-2.177762717,-2.177762717
"2138",187707665,"Lake Trasimeno, Italy",774,43.10872,12.11215,-2.114427982,-2.19028549,-2.19028549,-2.19028549,-2.19028549,-2.018050995,-2.19028549,-2.106259596,-2.084510584,-2.19028549,-2.161734585
"2139",187707820,"Hondarribia, Spain",774,43.36358,-1.824968,-2.097801808,-2.182445861,-2.182445861,-2.182445861,-2.182445861,-2.072016452,-2.182445861,-2.111700611,-2.072016452,-2.182445861,-2.182445861
"2140",187708130,"Jaca, Spain",774,42.54355,-0.553927,-2.07706419,-2.181666826,-2.134351065,-2.181666826,-2.181666826,-2.042600934,-2.181666826,-2.147803071,-2.042600934,-2.181666826,-2.181666826
"2141",187708192,"Huesca, Spain",774,42.12782,-0.430501,-2.124424205,-2.180490515,-2.180490515,-2.180490515,-2.180490515,-2.090841714,-2.180490515,-2.159308736,-2.11209139,-2.180490515,-2.180490515
"2142",187708564,"Pontevedra (province), Spain",464,42.240393,-8.717189,-2.064007732,-2.19262915,-2.183362345,-2.19262915,-2.172587771,-2.019100163,-2.19262915,-2.172948665,-2.027536228,-2.189364701,-2.191315956
"2143",187708936,"Sri Lanka (all)",464,6.897938,79.936612,-1.98749863,-2.20812294,-2.191780276,-2.197995065,-2.179525993,-1.782234867,-2.20812294,-1.863797242,-1.832422347,-2.14969216,-2.20812294
"2144",187709060,"Central Sri Lanka",557,7.265954,80.72166,-2.051315823,-2.196372674,-2.196372674,-2.176750134,-2.196372674,-1.918334291,-2.196372674,-1.884233792,-1.991881985,-2.196372674,-2.196372674
"2145",187709308,"Lignano Sabbiadoro, Italy",774,45.67569,13.11023,-2.00791458,-2.19023662,-2.19023662,-2.19023662,-2.19023662,-2.013362757,-2.19023662,-2.19023662,-2.013362757,-2.19023662,-2.19023662
"2146",187709370,"Grado, Italy",774,45.70448,13.40286,-2.06068217,-2.186983776,-2.186983776,-2.186983776,-2.186983776,-2.055236744,-2.186983776,-2.186983776,-2.055236744,-2.186983776,-2.186983776
"2147",187709401,"Trieste, Italy",774,45.66689,13.77024,-2.043196517,-2.193210327,-2.136877029,-2.193210327,-2.136422262,-1.937090332,-2.193210327,-2.142160744,-1.956282151,-2.193210327,-2.193210327
"2148",187710114,"Vigo, Spain",774,42.21017,-8.73704,-2.034883444,-2.189125598,-2.189125598,-2.189125598,-2.162565466,-2.020577814,-2.189125598,-2.189125598,-2.020577814,-2.189125598,-2.189125598
"2149",187710145,"O Grove, Spain",774,42.47372,-8.896617,-2.043181779,-2.187986804,-2.050187378,-2.187986804,-2.187986804,-1.935794814,-2.187986804,-2.040204048,-2.005449156,-2.134664954,-2.187986804
"2150",187710424,"Termoli, Italy",774,41.97873,14.97975,-2.127842589,-2.176762628,-2.176762628,-2.176762628,-2.176762628,-2.112688287,-2.176762628,-2.176762628,-2.112688287,-2.176762628,-2.176762628
"2151",187710579,"Aosta, Italy",774,45.7407,7.363611,-2.114838589,-2.182578761,-2.182578761,-2.182578761,-2.176376011,-2.058387254,-2.182578761,-2.175704642,-2.075374299,-2.182578761,-2.182578761
"2152",187711013,"Toledo (province), Spain",464,39.856293,-4.024931,-2.030724445,-2.199144051,-2.178663772,-2.211804532,-2.190925128,-1.880359073,-2.211804532,-2.115379905,-1.946904015,-2.211804532,-2.211804532
"2153",187711850,"Ancona, Italy",774,43.58777,13.48308,-2.101859257,-2.186756196,-2.186756196,-2.186756196,-2.186756196,-1.982442415,-2.186756196,-2.142207872,-1.983219496,-2.186756196,-2.186756196
"2154",187712129,"Toledo, Spain",774,39.87011,-4.017715,-1.961324235,-2.178815049,-2.19559656,-2.198071647,-2.16646713,-1.840334877,-2.198071647,-2.121876462,-1.885220055,-2.198071647,-2.198071647
"2155",187712439,"Leon, Spain",774,42.58768,-5.57648,-2.048684082,-2.187308873,-2.187308873,-2.187308873,-2.187308873,-2.016717215,-2.187308873,-2.091120193,-2.035237915,-2.187308873,-2.187308873
"2156",187712532,"Burgos, Spain",774,42.35198,-3.681453,-1.989403728,-2.187835496,-2.187835496,-2.187835496,-2.179433887,-1.903072695,-2.187835496,-2.053075919,-1.915804516,-2.187835496,-2.187835496
"2157",187712811,"Gijon - Asturias Coast (area), Spain",464,43.5394845,-5.6641745,-2.060305461,-2.187086372,-2.184369474,-2.187086372,-2.187086372,-1.961780447,-2.163622086,-2.175728776,-1.99135868,-2.187086372,-2.187086372
"2158",187712873,"Picos de Europa - Cantabrian Mountains (Asturias), Spain",464,43.22726,-6.038713,-2.046380633,-2.187040742,-2.173650112,-2.187040742,-2.186820167,-1.949745575,-2.187040742,-2.128762313,-1.971250728,-2.187040742,-2.187040742
"2159",187713493,"Aitutaki (and vicinity), Cook Islands",464,-18.849706,-159.757241,-2.116162799,-2.191863285,-2.191863285,-2.148782831,-2.191863285,-1.969238799,-2.191863285,-1.974064336,-1.986809009,-2.191863285,-2.191863285
"2160",187715043,"Central Black Forest (area), Germany",464,48.26937817,7.996175,-2.152229689,-2.12326014,-2.213500398,-2.213710878,-2.205129263,-1.988663958,-2.167864599,-2.084533035,-2.004841842,-2.213710878,-2.184067844
"2161",187715198,"Rust, Germany",774,48.26448,7.726563,-2.104017712,-2.181509895,-2.181509895,-2.181509895,-2.168670887,-2.041725969,-2.181509895,-2.117460435,-2.041928236,-2.181509895,-2.181509895
"2162",187715322,"Pontedera, Italy",774,43.64683,10.64678,-2.134634365,-2.175496172,-2.171791178,-2.175496172,-2.175496172,-2.140767831,-2.175496172,-2.175418662,-2.140767872,-2.175496172,-2.175496172
"2163",187715539,"Ukiah (and vicinity), California, United States of America",464,39.146689,-123.20546,-2.175309965,-2.182749939,-2.17062612,-2.19135291,-2.020626353,-1.935801804,-2.19135291,-2.022502499,-1.969106681,-2.19135291,-2.155002426
"2164",187715570,"Ukiah, California, United States of America",774,39.13733,-123.224,-2.17299638,-2.18118077,-2.166364422,-2.191750974,-2.008429752,-1.918485844,-2.191750974,-2.029739679,-1.94964842,-2.191750974,-2.150885553
"2165",187715725,"Point Arena, California, United States of America",774,38.91677,-123.545,-2.090388326,-2.218320547,-2.218320547,-2.218320547,-2.211681281,-1.652162646,-2.218320547,-2.00971804,-1.70832703,-2.218320547,-2.207897588
"2166",187715880,"Comillas, Spain",774,43.36711,-4.29356,-2.143136599,-2.175481615,-2.175481615,-2.175481615,-2.175481615,-2.141961456,-2.175481615,-2.175481615,-2.141961456,-2.175481615,-2.175481615
"2167",187716376,"Farmingville, New York, United States of America",557,40.838,-73.04012,-2.122611893,-2.206581913,-2.206581913,-2.206581913,-1.850762604,-1.825270031,-2.206581913,-1.854554584,-1.951091452,-2.206581913,-2.167459037
"2168",187716438,"Anderson, California, United States of America",774,40.44902,-122.3075,-1.962558641,-2.146942523,-2.181690847,-2.275481704,-1.983581237,-1.277068137,-2.220143405,-1.545969204,-1.305505267,-2.275481704,-2.275481704
"2169",187716469,"Redding, California, United States of America",774,40.57021,-122.3722,-2.060194989,-2.164940834,-2.051124387,-2.243911633,-1.965647348,-1.701754101,-2.243911633,-1.881176619,-1.744081576,-2.215008775,-2.132689986
"2170",187716593,"Clear Lake (and vicinity), California, United States of America",464,39.023328,-122.658798,-2.220067421,-2.176898715,-2.207550251,-2.232484268,-2.137293366,-1.981814344,-2.232484268,-2.187671461,-2.005874898,-2.188869174,-2.188869174
"2171",187716841,"American Canyon, California, United States of America",774,38.18238,-122.2497,-2.032396181,-2.218007557,-2.211448926,-2.250869908,-1.877158456,-1.463626683,-2.250869908,-1.71757857,-1.495733713,-2.250869908,-1.625982595
"2172",187716903,"Napa, California, United States of America",774,38.3007,-122.2982,-1.898595385,-2.242576542,-2.197868982,-2.25565806,-1.953629076,-1.589744621,-2.085500613,-1.809910985,-1.646008248,-2.259791856,-1.603804694
"2173",187717058,"Bodega Bay, California, United States of America",774,38.33531,-123.0372,-2.078679541,-2.269621623,-2.269621623,-2.269621623,-2.01459197,-1.285463704,-2.269550803,-1.662809119,-1.318028769,-2.051782799,-2.17180174
"2174",187717492,"Queens Village, New York, United States of America",557,40.72033,-73.74445,-2.147690324,-2.196920713,-2.196920713,-2.196920713,-2.080651402,-1.947259456,-2.196920713,-1.928735469,-1.987837826,-2.196920713,-2.196920713
"2175",187718112,"Ceres, California, United States of America",774,37.55322,-120.9481,-2.175492065,-2.183587212,-2.183587212,-2.183587212,-1.93260124,-2.153721188,-2.183587212,-2.147312586,-2.162687243,-2.183587212,-2.183587212
"2176",187718887,"Petitenget, Bali, Indonesia",557,-8.67944,115.1533,-1.862455034,-2.221523954,-2.176777888,-2.175907652,-2.16230222,-1.639947378,-2.228397158,-1.896613285,-1.68039924,-2.228695768,-2.228695768
"2177",187719197,"Prazares, Calheta, Portugal",557,32.75547,-17.21452,-2.162290965,-2.181012404,-2.10387645,-2.181012404,-2.181012404,-2.030774371,-2.181012404,-2.044524032,-2.162290965,-2.181012404,-2.181012404
"2178",187719259,"Santo da Serra, Machico, Portugal",557,32.7294,-16.81758,-2.147704155,-2.178254679,-2.178254679,-2.178254679,-2.178254679,-2.133198743,-2.178254679,-2.178254679,-2.133198743,-2.178254679,-2.178254679
"2179",187719786,"Durand, Michigan, United States of America",557,42.90857,-84.00252,-2.179576923,-2.179576923,-2.179576923,-2.179576923,-1.96037115,-2.169493081,-2.179576923,-1.982936385,-2.169493081,-2.179576923,-2.179576923
"2180",187720778,"Sulzbach-Rosenberg, Germany",557,49.50578,11.7368,-2.173460271,-2.173460271,-2.173460271,-2.173460271,-2.173460271,-2.153506129,-2.173460271,-2.173460271,-2.153506129,-2.173460271,-2.173460271
"2181",187721212,"Visalia, California, United States of America",774,36.36781,-119.3014,-2.006722811,-2.158806829,-2.144409833,-2.229854432,-2.068572513,-1.70981359,-2.229854432,-1.975333266,-1.794510536,-2.229854432,-2.199441296
"2182",187721274,"Celano, Italy",557,42.05629,13.53335,-2.15547311,-2.174488892,-2.174488892,-2.174488892,-2.174488892,-2.15547311,-2.174488892,-2.174488892,-2.15547311,-2.174488892,-2.174488892
