date_time,site_name,user_location_country,user_location_region,user_location_city,user_location_latitude,user_location_longitude,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,hotel_country,is_booking,hotel_id,prop_is_branded,prop_starrating,distance_band,hist_price_band,popularity_band,cnt
2015-06-09 17:57:00,EXPEDIA.COM,UNITED STATES OF AMERICA,PA,GREENSBURG,40.302326,-79.51678,2139.6128,812339094,1,0,231,2015-07-11 00:00:00,2015-07-12 00:00:00,1,0,1,5527547,UNITED STATES OF AMERICA,0,310232406,0,2,C,VL,L,1
2015-05-12 17:58:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MI,JENISON,39.64016275,-88.250802,925.17085,1203827576,0,0,231,2015-06-06 00:00:00,2015-06-07 00:00:00,2,1,1,187535739,ITALY,1,16160361,0,3,M,L,VH,1
2015-12-22 15:35:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,LOS ANGELES,34.059768,-118.312427,1605.7208,2038509648,1,0,231,2015-12-22 00:00:00,2015-12-23 00:00:00,2,0,1,186012740,UNITED STATES OF AMERICA,0,14370018,1,3,C,M,H,1
2015-06-27 18:53:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,AUBREY,39.64016275,-88.250802,925.17085,-43801648,1,0,262,2015-07-05 00:00:00,2015-07-06 00:00:00,2,0,1,188374940,UNITED STATES OF AMERICA,0,602236,1,4,C,M,VH,1
2015-07-22 10:47:00,EXPEDIA.COM,UNITED STATES OF AMERICA,SC,SIMPSONVILLE,34.716525,-82.2572835,575.2441,-1454311231,0,0,293,2015-09-05 00:00:00,2015-09-07 00:00:00,2,0,1,5525811,UNITED STATES OF AMERICA,0,53419788,1,5,VC,VH,H,1
2015-06-25 05:06:00,EXPEDIA.COM,UNITED STATES OF AMERICA,OH,RICHWOOD,39.64016275,-88.250802,925.17085,104267520,1,0,293,2015-07-17 00:00:00,2015-07-18 00:00:00,2,0,1,190355127,UNITED STATES OF AMERICA,0,6767454,1,3,M,H,H,1
2015-09-26 12:51:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,HAWTHORNE,33.916323,-118.355426,345.3547,553252966,0,0,541,2015-09-26 00:00:00,2015-09-27 00:00:00,2,0,1,18654745,UNITED STATES OF AMERICA,0,3828251,1,2,VF,L,VH,1
2015-06-10 10:47:00,EXPEDIA.COM,UNITED STATES OF AMERICA,FL,FREEPORT,39.64016275,-88.250802,925.17085,1355004126,0,0,231,2015-06-10 00:00:00,2015-06-12 00:00:00,2,0,1,186723384,UNITED STATES OF AMERICA,1,523248,1,2,C,L,VH,1
2015-02-20 07:41:00,EXPEDIA.COM,UNITED STATES OF AMERICA,KS,OVERLAND PARK,38.929875,-94.667725,1050.5954,-1437027734,0,1,510,2015-03-14 00:00:00,2015-03-18 00:00:00,2,2,1,5527237,UNITED STATES OF AMERICA,0,584783,1,4,M,VH,M,1
2015-07-23 04:31:00,EXPEDIA.COM,UNITED STATES OF AMERICA,OH,MASON,39.315243,-84.31537,249.2615,-438500463,0,0,541,2015-08-01 00:00:00,2015-08-02 00:00:00,2,0,1,24800898,UNITED STATES OF AMERICA,0,2467382,1,3,M,M,H,1
2015-01-13 16:56:00,EXPEDIA.COM,UNITED STATES OF AMERICA,KS,MISSION,39.04108,-94.66563,928.4487,-1684045246,0,0,293,2015-03-18 00:00:00,2015-03-25 00:00:00,2,0,1,5580030,UNITED STATES OF AMERICA,0,170325376,0,4,C,H,L,1
2015-03-26 19:33:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,SPRING,30.05173,-95.43381,2017.3349,-682638434,1,1,510,2015-07-30 00:00:00,2015-08-02 00:00:00,4,0,1,190312502,PUERTO RICO,0,345587,1,4,M,H,VH,1
2015-03-29 14:35:00,EXPEDIA.COM,PUERTO RICO,CA,DORADO,39.64016275,-88.250802,925.17085,-1813151153,1,0,293,2015-04-02 00:00:00,2015-04-03 00:00:00,2,0,1,24803657,PUERTO RICO,0,313216931,0,2,VC,VL,L,1
2015-06-01 10:10:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,JACKSON HEIGHTS,39.64016275,-88.250802,925.17085,1410786328,0,0,324,2015-06-20 00:00:00,2015-06-21 00:00:00,2,2,1,187760303,UNITED STATES OF AMERICA,1,92404644,0,2,M,H,M,1
2015-04-20 10:09:00,EXPEDIA.COM,UNITED STATES OF AMERICA,OK,HINTON,35.47843,-98.3551,568.7076,1097553464,0,0,262,2015-04-24 00:00:00,2015-04-26 00:00:00,2,0,1,187844933,UNITED STATES OF AMERICA,0,305969,1,3,M,M,H,1
2015-04-08 04:41:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,SAN FRANCISCO,37.7873335,-122.4134715,429.5332,-1833529511,1,0,510,2015-05-09 00:00:00,2015-05-12 00:00:00,2,0,1,5601079,UNITED STATES OF AMERICA,0,27960294,1,4,C,H,VH,1
2015-07-20 17:47:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MS,MADISON,32.47256,-90.14325,174.2966,610741292,0,0,541,2015-07-28 00:00:00,2015-07-29 00:00:00,1,3,1,5527175,UNITED STATES OF AMERICA,1,771744,1,4,C,M,VH,1
2015-08-03 09:54:00,EXPEDIA.CA,CANADA,BC,VANCOUVER,49.2801065,-123.1228845,5956.1443,1777027500,0,0,293,2015-09-17 00:00:00,2015-09-22 00:00:00,3,0,1,5581053,"TAIWAN, REPUBLIC OF CHINA",0,357999097,0,3,C,L,VH,1
2015-08-20 03:36:00,EXPEDIA.DE,UNITED STATES OF AMERICA,CA,SAN FRANCISCO,37.7873335,-122.4134715,373.9019,-1751004537,1,0,262,2015-08-25 00:00:00,2015-08-31 00:00:00,2,0,1,18700067,UNITED STATES OF AMERICA,0,761638,1,4,M,M,VH,1
2015-03-04 11:50:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MN,ST PAUL,39.64016275,-88.250802,925.17085,-1460178855,0,1,510,2015-05-15 00:00:00,2015-05-18 00:00:00,2,0,1,5526679,UNITED STATES OF AMERICA,0,28132437,0,3,M,VL,M,2
2015-06-05 12:50:00,EXPEDIA.COM,UNITED ARAB EMIRATES,AZ,ABU DHABI,39.64016275,-88.250802,925.17085,37162433,0,0,541,2015-06-07 00:00:00,2015-06-08 00:00:00,2,0,1,376308,HONG KONG,1,152674,1,5,F,VH,VH,1
2015-04-08 15:18:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,LOS ANGELES,34.059768,-118.312427,2462.8611,1111680024,0,1,510,2015-04-19 00:00:00,2015-04-21 00:00:00,1,0,1,186009950,UNITED STATES OF AMERICA,0,232003,1,4,M,H,M,3
2015-06-08 14:14:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,SAN JOSE,37.334754,-121.905447,332.1728,873319993,0,0,541,2015-07-12 00:00:00,2015-07-16 00:00:00,2,0,1,24800154,UNITED STATES OF AMERICA,0,24618308,1,4,M,M,VH,1
2015-06-18 19:27:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,NEW YORK,40.75512,-73.983009,294.3429,-659707911,0,0,541,2015-07-02 00:00:00,2015-07-06 00:00:00,2,2,1,18692565,UNITED STATES OF AMERICA,0,30530938,1,3,VC,M,H,1
2015-06-05 16:07:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,NEW YORK,40.75512,-73.983009,1171.6241,479701537,0,0,541,2015-06-15 00:00:00,2015-06-19 00:00:00,2,0,1,24802355,UNITED STATES OF AMERICA,0,484622,1,3,C,M,H,1
2015-08-06 20:13:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NC,CHARLOTTE,35.217613,-80.84905,721.2291,-381266132,0,0,262,2015-10-10 00:00:00,2015-10-11 00:00:00,2,0,1,5525532,UNITED STATES OF AMERICA,0,282192,1,3,F,L,H,1
2015-11-19 21:05:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CO,LOVELAND,40.40813,-104.99887,45.9728,-1737119085,1,0,541,2015-11-27 00:00:00,2015-11-28 00:00:00,2,0,1,186028891,UNITED STATES OF AMERICA,0,4333706,1,4,M,M,VH,2
2015-04-09 00:29:00,EXPEDIA.COM,AUSTRALIA,NSW,BELFIELD,39.64016275,-88.250802,925.17085,1036577150,0,0,293,2015-07-13 00:00:00,2015-07-14 00:00:00,2,0,1,88008,SPAIN & CANARY ISLANDS,0,28292428,1,4,C,M,VH,1
2015-04-21 14:26:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,ALAMO,39.64016275,-88.250802,925.17085,1893069682,0,0,231,2015-04-21 00:00:00,2015-04-22 00:00:00,2,0,1,18196,UNITED STATES OF AMERICA,0,819670,1,3,F,M,VH,1
2015-05-21 19:31:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,COVINA,34.071186,-117.863835,56.242,-1958759854,0,0,231,2015-06-13 00:00:00,2015-06-15 00:00:00,2,2,1,187735193,UNITED STATES OF AMERICA,0,221103717,0,3,C,VL,H,3
2015-07-10 14:14:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CT,SIMSBURY,41.85178,-72.81321,330.9821,392670516,0,0,293,2015-07-12 00:00:00,2015-07-13 00:00:00,2,0,1,186729088,CANADA,0,6030677,1,4,C,VH,VH,1
2015-01-28 17:03:00,EXPEDIA.COM,UNITED STATES OF AMERICA,WA,RENTON,47.46612,-122.21846,2682.28,355187500,0,0,262,2015-02-18 00:00:00,2015-02-22 00:00:00,2,0,1,5582510,UNITED STATES OF AMERICA,0,27626548,0,3,M,L,H,1
2015-09-13 01:22:00,EXPEDIA.COM,UNITED STATES OF AMERICA,PA,LAKE ARIEL,41.357991,-75.377949,2158.1683,2006716656,1,0,293,2015-09-26 00:00:00,2015-09-27 00:00:00,2,0,1,5526679,UNITED STATES OF AMERICA,0,44856,1,5,C,VH,VH,1
2015-04-18 14:28:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MN,ST PAUL,39.64016275,-88.250802,925.17085,-1174913609,1,0,293,2015-06-06 00:00:00,2015-06-08 00:00:00,2,0,1,5525811,UNITED STATES OF AMERICA,0,1069499,1,4,C,M,VH,1
2015-07-08 12:50:00,EXPEDIA.CA,CANADA,AB,RED DEER,52.25251,-113.81426,89.9308,325203100,0,0,231,2015-09-11 00:00:00,2015-09-12 00:00:00,1,0,1,5580185,CANADA,0,256962688,1,3,M,M,M,1
2015-09-05 09:59:00,EXPEDIA.DE,SWITZERLAND,ZH,ZURICH,47.37514,8.541496,10305.8885,-90385398,0,1,541,2015-12-07 00:00:00,2015-12-12 00:00:00,2,0,1,5527795,AUSTRALIA,0,14275251,1,5,C,M,M,1
2015-12-02 08:07:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,BRONX,40.839569,-73.881505,1559.9824,177348822,0,1,293,2016-02-13 00:00:00,2016-02-19 00:00:00,2,0,1,5579968,MEXICO,0,35525,0,4,C,L,M,1
2015-03-06 08:26:00,EXPEDIA.COM,GERMANY,NI,ALGERMISSEN,52.282186,9.976085,257.2673,2106851117,0,0,386,2015-03-11 00:00:00,2015-03-14 00:00:00,2,2,1,5525935,DENMARK,0,143591,0,4,VC,L,M,3
2015-07-15 20:07:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,YORBA LINDA,33.871771,-117.74125,347.7948,418792024,0,1,293,2015-07-27 00:00:00,2015-07-29 00:00:00,2,2,1,187698024,UNITED STATES OF AMERICA,0,38153714,1,3,M,M,L,1
2015-11-11 14:02:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,DALLAS,32.834626,-96.81629,718.3403,-681189294,0,0,262,2015-11-19 00:00:00,2015-11-20 00:00:00,1,0,1,24800371,UNITED STATES OF AMERICA,1,317656,1,3,M,M,M,1
2015-07-07 17:41:00,EXPEDIA.CA,CANADA,NS,HALIFAX,44.646994,-63.5903015,0.6869,-1209200526,1,0,541,2015-07-08 00:00:00,2015-07-11 00:00:00,4,0,1,18689186,CANADA,0,40435252,1,3,F,L,M,1
2015-11-21 10:18:00,EXPEDIA.COM,UNITED STATES OF AMERICA,IL,HICKORY HILLS,39.64016275,-88.250802,925.17085,-1060177841,0,0,541,2016-01-10 00:00:00,2016-01-12 00:00:00,2,0,1,5519456,SAUDI ARABIA,0,194744603,1,5,F,M,VH,5
2015-02-01 02:07:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,LOS ANGELES,34.059768,-118.312427,6315.3142,2022756792,0,1,510,2015-03-29 00:00:00,2015-04-01 00:00:00,2,0,1,5527454,BRAZIL,0,13742826,1,5,M,VH,VH,1
2015-08-03 10:40:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CT,HARTFORD,41.767329,-72.675586,190.2886,1981506387,1,0,541,2015-08-05 00:00:00,2015-08-07 00:00:00,2,2,1,18667672,UNITED STATES OF AMERICA,0,268180,1,3,M,L,M,1
2015-12-31 20:44:00,EXPEDIA.COM,UNITED STATES OF AMERICA,IL,HOMER GLEN,39.64016275,-88.250802,925.17085,-341189648,0,0,541,2016-01-01 00:00:00,2016-01-02 00:00:00,2,0,1,5525811,UNITED STATES OF AMERICA,0,670312,1,4,VC,L,VH,1
2015-05-06 00:14:00,EXPEDIA.COM,SOUTH KOREA,28,INCHEON,39.64016275,-88.250802,925.17085,-985107993,0,0,541,2015-05-24 00:00:00,2015-05-29 00:00:00,2,1,1,5525439,THAILAND,0,16344997,1,5,VC,H,VH,1
2015-05-08 12:12:00,EXPEDIA.CA,CANADA,AB,EDMONTON,53.5385525,-113.4986095,3196.2639,1684047211,0,1,541,2016-02-06 00:00:00,2016-02-14 00:00:00,2,0,1,5582386,UNITED STATES OF AMERICA,0,699731,1,3,F,L,H,1
2015-03-09 13:15:00,EXPEDIA.CA,CANADA,BC,VANCOUVER,49.2801065,-123.1228845,2497.2016,-229103212,0,0,231,2015-04-25 00:00:00,2015-04-26 00:00:00,2,0,1,18692937,UNITED STATES OF AMERICA,0,1124400,0,3,C,M,M,1
2015-08-25 15:21:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,RIVERHEAD,40.9187105,-72.700819,1604.2788,-1663478546,0,0,541,2015-09-29 00:00:00,2015-09-30 00:00:00,2,0,1,24803657,PUERTO RICO,0,1685500,1,4,M,M,VH,1
2015-08-21 11:23:00,EXPEDIA.COM,UNITED STATES OF AMERICA,FL,MIAMI,25.77746,-80.21789,24.7978,-1483186698,0,0,448,2015-08-23 00:00:00,2015-08-24 00:00:00,2,0,1,18654373,UNITED STATES OF AMERICA,0,27718122,0,3,M,L,M,1
2015-08-12 05:51:00,EXPEDIA.COM,RUSSIA,MOW,MOSCOW,39.64016275,-88.250802,925.17085,-1551248050,0,0,541,2015-09-29 00:00:00,2015-10-03 00:00:00,2,0,1,187483473,ITALY,0,156828658,0,5,M,VH,H,1
2015-12-06 17:46:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,GRANBURY,32.43853,-97.779168,235.9045,-724377948,0,0,541,2015-12-12 00:00:00,2015-12-13 00:00:00,2,0,1,18689155,UNITED STATES OF AMERICA,0,45908674,1,4,VC,M,VH,1
2015-09-22 18:49:00,EXPEDIA.COM,UNITED STATES OF AMERICA,GA,CORDELE,31.96053,-83.75583,417.2523,-1557407385,0,0,293,2015-11-02 00:00:00,2015-11-04 00:00:00,2,0,1,318555,UNITED STATES OF AMERICA,0,339982052,0,3,VF,M,M,1
2015-01-17 09:13:00,EXPEDIA.COM,UNITED STATES OF AMERICA,OH,CANTON,40.855772,-81.421667,259.9353,907856684,0,0,293,2015-01-17 00:00:00,2015-01-18 00:00:00,4,0,1,187063516,UNITED STATES OF AMERICA,0,73407,1,3,C,L,M,1
2015-09-26 18:47:00,EXPEDIA.COM,UNITED STATES OF AMERICA,KY,CAMPBELLSVILLE,37.35314,-85.34564,262.0727,-63182030,1,0,541,2015-09-26 00:00:00,2015-09-27 00:00:00,2,0,1,187803765,UNITED STATES OF AMERICA,0,13646943,1,2,M,L,M,1
2015-10-15 01:37:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NH,HANOVER,43.701139,-72.2838975,1520.546,-1847835810,0,0,293,2015-10-16 00:00:00,2015-10-19 00:00:00,1,0,1,5525966,UNITED STATES OF AMERICA,0,310340,1,2,M,VL,VH,1
2015-05-10 15:59:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NH,LONDONDERRY,42.912732,-71.37441,320.0821,-88032648,0,0,324,2015-06-25 00:00:00,2015-06-29 00:00:00,2,1,1,187784917,UNITED STATES OF AMERICA,0,17078457,1,3,C,M,H,1
2015-01-30 13:38:00,EXPEDIA.COM,UNITED STATES OF AMERICA,UT,VERNAL,40.453269,-109.53674,428.4312,-356973745,0,1,510,2015-01-30 00:00:00,2015-02-01 00:00:00,2,0,1,5526679,UNITED STATES OF AMERICA,0,493953,0,4,C,M,VH,1
2015-07-02 16:36:00,EXPEDIA.COM,UNITED STATES OF AMERICA,VA,CHARLOTTESVILLE,38.05214,-78.495435,401.2323,-2141912250,0,1,231,2015-07-21 00:00:00,2015-07-22 00:00:00,1,0,1,187836594,UNITED STATES OF AMERICA,0,27896899,0,2,M,VL,H,2
2015-04-24 11:18:00,EXPEDIA.DE,GERMANY,HE,FRANKFURT AM MAIN,39.64016275,-88.250802,925.17085,1857443399,0,0,510,2015-05-17 00:00:00,2015-05-19 00:00:00,1,0,1,5526214,FINLAND,0,679674,1,4,M,M,H,1
2015-03-10 14:11:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CO,LITTLETON,39.570102,-105.136416,1499.3836,-510557398,0,0,510,2015-03-17 00:00:00,2015-03-18 00:00:00,1,0,1,5527981,UNITED STATES OF AMERICA,0,34657,0,3,F,VL,VH,1
2015-10-30 14:54:00,EXPEDIA.CA,CANADA,ON,BOWMANVILLE,43.895249,-78.69353,3623.5779,-1157689549,0,0,262,2016-08-14 00:00:00,2016-08-21 00:00:00,2,0,1,5648788,PORTUGAL,0,54194199,0,4,M,M,M,1
2015-02-19 20:08:00,EXPEDIA.COM,UNITED STATES OF AMERICA,GA,CUMMING,34.18016,-84.1340649999999,953.7247,-2127679360,0,0,324,2015-04-01 00:00:00,2015-04-05 00:00:00,2,0,1,18690054,MEXICO,0,54978530,1,5,M,VH,H,1
2015-03-25 21:16:00,EXPEDIA.CA,CANADA,QC,QUEBEC,46.811358,-71.22215,3586.2769,1557695286,0,0,293,2015-05-18 00:00:00,2015-05-22 00:00:00,2,0,1,5576775,GERMANY,0,17346235,1,3,F,VL,VH,1
2015-05-19 01:28:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,SAN MATEO,37.5569595,-122.2959065,5476.8926,626247300,0,1,541,2015-06-27 00:00:00,2015-07-04 00:00:00,2,0,1,186731661,FIJI,0,273990554,0,5,F,M,VH,1
2015-07-21 20:17:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,FRESNO,36.79204,-119.79045,2457.2058,577134495,0,1,541,2015-08-29 00:00:00,2015-08-30 00:00:00,2,0,1,5527206,UNITED STATES OF AMERICA,0,24607706,0,2,M,VL,H,1
2015-04-26 20:28:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,LEAGUE CITY,29.47981,-95.09967,1251.0436,592294836,1,0,293,2015-05-11 00:00:00,2015-05-13 00:00:00,2,0,1,5526679,UNITED STATES OF AMERICA,0,1273541,1,5,VC,H,M,1
2015-07-14 03:42:00,EXPEDIA.COM,TANZANIA,2,DAR ES SALAAM,39.64016275,-88.250802,925.17085,1231674584,0,0,541,2015-07-17 00:00:00,2015-07-18 00:00:00,2,0,1,129889,TANZANIA,0,102308400,1,4,VF,M,VH,1
2015-11-05 22:41:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,NEW YORK,40.75512,-73.983009,1560.4513,-505815732,0,1,541,2015-11-24 00:00:00,2015-11-27 00:00:00,2,0,1,18659209,DOMINICAN REPUBLIC,0,26415192,1,4,M,M,VH,1
2015-02-25 22:18:00,EXPEDIA.COM,UNITED STATES OF AMERICA,WA,BELLEVUE,47.61105,-122.19067,2139.1475,1240184890,0,0,355,2015-02-26 00:00:00,2015-02-27 00:00:00,2,0,2,40268,MEXICO,1,133218469,1,5,VC,VH,VH,1
2015-03-27 09:31:00,EXPEDIA.CA,CANADA,AB,CALGARY,51.066751,-114.06873,8407.7402,545880216,0,1,510,2015-10-21 00:00:00,2015-10-27 00:00:00,2,0,1,18682304,INDONESIA,0,261480380,0,4,C,L,M,1
2015-03-03 13:23:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CO,BOULDER,40.01463,-105.258733,1639.7388,-1137389031,0,0,231,2015-03-21 00:00:00,2015-03-24 00:00:00,4,0,1,5527206,UNITED STATES OF AMERICA,0,3230106,1,4,C,M,VH,1
2015-12-29 08:15:00,EXPEDIA.COM,UNITED STATES OF AMERICA,WV,MORGANTOWN,39.6479615,-79.961378,55.0043,1202795811,0,0,541,2016-01-02 00:00:00,2016-01-03 00:00:00,2,0,1,187787645,UNITED STATES OF AMERICA,1,630012,1,4,VF,VL,H,1
2015-11-05 16:21:00,EXPEDIA.CA,CANADA,ON,OAKVILLE,43.4599385,-79.6849685,1635.1269,-263874991,0,1,231,2016-01-20 00:00:00,2016-01-27 00:00:00,1,0,1,18690054,MEXICO,0,133569916,1,5,M,H,VH,1
2015-07-26 09:11:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,HOUSTON,29.769607,-95.42647,5556.2644,-600720738,0,0,293,2015-09-13 00:00:00,2015-09-14 00:00:00,2,0,1,5579534,ITALY,0,78822273,0,2,M,M,H,1
2015-04-03 09:27:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NC,AHOSKIE,36.270254,-76.951345,66.9928,-239697348,0,0,293,2015-04-08 00:00:00,2015-04-10 00:00:00,2,3,1,18690147,UNITED STATES OF AMERICA,0,166376,1,3,C,M,H,1
2015-06-04 10:11:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MI,WALLED LAKE,39.64016275,-88.250802,925.17085,-1740185400,0,0,293,2015-06-15 00:00:00,2015-07-11 00:00:00,1,0,1,53567,BRAZIL,0,84233354,0,4,M,H,H,1
2015-02-07 12:02:00,EXPEDIA.CA,CANADA,NB,SAINT JOHN,45.272957,-66.07212,666.9758,-798564391,1,0,231,2015-03-02 00:00:00,2015-03-06 00:00:00,2,0,1,187796077,CANADA,0,290505153,0,2,VC,VL,M,3
2015-10-15 12:46:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MD,COLLEGE PARK,39.0023245,-76.930325,596.9545,-550763215,0,0,231,2015-10-21 00:00:00,2015-10-22 00:00:00,1,0,1,5525811,UNITED STATES OF AMERICA,0,291966834,0,3,VC,L,VH,1
2015-07-31 14:00:00,EXPEDIA.COM,UNITED STATES OF AMERICA,FL,HIALEAH,25.866737,-80.324135,94.092,-1619587510,1,0,231,2015-08-14 00:00:00,2015-08-16 00:00:00,2,0,1,18684567,UNITED STATES OF AMERICA,1,487226,0,4,M,M,H,1
2015-01-27 14:28:00,EXPEDIA.DE,GERMANY,NW,BONN,50.730938,7.101975,36.6348,1056589919,0,1,510,2015-01-30 00:00:00,2015-02-01 00:00:00,1,0,1,5580154,GERMANY,0,17726233,0,3,M,VL,M,1
2015-05-12 15:11:00,EXPEDIA.COM,UNITED STATES OF AMERICA,OK,OKLAHOMA CITY,35.46408,-97.56946,185.2533,228945689,0,0,541,2015-05-20 00:00:00,2015-05-21 00:00:00,2,0,1,5525966,UNITED STATES OF AMERICA,1,131731926,1,3,VF,L,M,1
2015-04-16 01:41:00,EXPEDIA.COM,SOUTH AFRICA,GP,JOHANNESBURG,39.64016275,-88.250802,925.17085,16077019,0,0,231,2015-08-29 00:00:00,2015-09-03 00:00:00,2,0,1,187661971,CHILE,0,173894716,0,3,VC,M,M,1
2015-12-29 15:13:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MO,KANSAS CITY,39.110887,-94.585407,1144.3028,2037143143,0,1,541,2016-02-15 00:00:00,2016-02-21 00:00:00,2,0,1,5526679,UNITED STATES OF AMERICA,1,1273634,0,4,M,L,VH,1
2015-02-03 10:45:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TX,EL PASO,31.7824245,-106.408123,1477.7,1711347652,1,0,510,2015-02-06 00:00:00,2015-02-07 00:00:00,1,0,1,23807,UNITED STATES OF AMERICA,0,520179,1,4,C,H,H,1
2015-06-12 11:36:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MO,ST LOUIS,38.75747,-90.43653,66.6872,539508400,0,0,324,2015-06-12 00:00:00,2015-06-13 00:00:00,2,1,1,187821807,UNITED STATES OF AMERICA,0,4920350,1,2,M,VL,M,2
2015-01-14 11:07:00,EXPEDIA.COM,UNITED STATES OF AMERICA,MA,LUNENBURG,39.64016275,-88.250802,925.17085,-1352682830,0,0,510,2015-02-09 00:00:00,2015-02-10 00:00:00,2,0,1,24800929,UNITED STATES OF AMERICA,0,24630491,1,3,F,L,H,1
2015-11-14 21:09:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,NEW YORK,40.75512,-73.983009,2233.9403,-1306460612,0,0,541,2016-01-03 00:00:00,2016-01-04 00:00:00,2,0,1,5526679,UNITED STATES OF AMERICA,0,472470,1,4,M,M,VH,1
2015-09-06 08:07:00,EXPEDIA.COM,UNITED STATES OF AMERICA,FL,MIAMI,25.77746,-80.21789,33.218,1240725395,0,0,541,2015-10-08 00:00:00,2015-10-09 00:00:00,1,0,1,196470962,UNITED STATES OF AMERICA,0,18486322,0,3,C,L,M,1
2015-05-11 12:05:00,EXPEDIA.COM,UNITED STATES OF AMERICA,TN,CLARKSVILLE,36.59582,-87.286,1071.3198,1621882584,0,1,541,2016-02-15 00:00:00,2016-02-19 00:00:00,2,0,1,5579968,MEXICO,0,756957,1,4,VC,H,VH,1
2015-06-18 19:01:00,EXPEDIA.CA,CANADA,AB,EDMONTON,53.5385525,-113.4986095,2183.6529,-907662856,0,1,541,2015-12-09 00:00:00,2015-12-13 00:00:00,2,0,1,5580030,UNITED STATES OF AMERICA,0,125580,1,3,F,VL,H,1
2015-01-13 14:39:00,EXPEDIA.CA,CANADA,ON,TORONTO,43.667179,-79.390203,308.5535,-146545681,0,0,510,2015-01-15 00:00:00,2015-01-16 00:00:00,2,0,1,186021916,CANADA,0,160734,1,4,C,M,VH,1
2015-03-25 13:39:00,EXPEDIA.COM,UNITED STATES OF AMERICA,RI,PROVIDENCE,41.824355,-71.4140099999999,754.2237,1829015950,0,1,293,2015-08-09 00:00:00,2015-08-14 00:00:00,2,0,1,18653288,BERMUDA,0,188355,1,5,M,M,VH,1
2015-09-05 13:16:00,EXPEDIA.COM,UNITED STATES OF AMERICA,NY,BROOKLYN,40.678072,-73.962318,94.4214,227038903,1,0,541,2015-09-05 00:00:00,2015-09-07 00:00:00,5,2,1,18667672,UNITED STATES OF AMERICA,1,196229,1,3,M,M,H,1
2015-12-20 16:31:00,EXPEDIA.COM,UNITED STATES OF AMERICA,AK,CHUGIAK,39.64016275,-88.250802,925.17085,1301423450,0,0,541,2016-01-01 00:00:00,2016-01-07 00:00:00,2,0,1,18691852,UNITED STATES OF AMERICA,0,1073467,1,4,VC,H,H,1
2015-05-09 15:33:00,EXPEDIA.CA,CANADA,ON,OTTAWA,45.41736,-75.691172,3903.4038,600932353,1,0,262,2015-09-20 00:00:00,2015-09-23 00:00:00,2,0,1,5576899,GERMANY,0,288764,1,4,M,M,H,1
2015-11-30 09:09:00,EXPEDIA.COM,UNITED STATES OF AMERICA,CA,SANGER,36.822697,-119.362883,238.1455,-1403915011,0,0,293,2016-02-01 00:00:00,2016-02-05 00:00:00,2,0,1,5526679,UNITED STATES OF AMERICA,0,26441170,0,3,C,L,H,2
