"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Activity_Adventure","Activity_Biking","Activity_Birdwatching","Activity_Boating","Activity_Camping","Activity_Cave_Exploring","Activity_Dancing","Activity_Diving","Activity_Ecotourism","Activity_Excursions","Activity_Ferry","Activity_Fishing","Activity_Horseracing","Activity_Horseback_Riding","Activity_Hunting","Activity_Iceskating","Activity_Kayaking","Activity_Kitesurfing","Activity_Rafting","Activity_Rockclimbing","Activity_Rowing","Activity_Sailing","Activity_Segway_Tours","Activity_Shopping","Activity_Sightseeing","Activity_Skydiving","Activity_Sledding","Activity_Snorkeling","Activity_Snowtubing","Activity_Snowmobile_Riding","Activity_Snowshoeing","Activity_Stargazing","Activity_Surfing","Activity_Swimming","Activity_Walking","Activity_Waterskiing","Activity_Whalewatching","Activity_Windsurfing"
"2696",188189963,"Bishop Portier House, Mobile, Alabama, United States of America",681,30.68982,-88.04501,"North America",0.062165784,0.06414254,0.061197917,0.063133651,0.061197917,0.061197917,0.061486338,0.061681851,0.061197917,0.061197917,0.061197917,0.061197917,0.061197917,0.061197917,0.061197917,0.061197917,0.064101518,0.061197917,0.062649717,0.061197917,0.061197917,0.063133651,0.061681851,0.089056956,0.061279727,0.062165784,0.061197917,0.061681851,0.061197917,0.061197917,0.061197917,0.061197917,0.061681851,0.092702028,0.078799039,0.062649717,0.061197917,0.061681851
"2697",188193373,"Burns Park, Little Rock, Arkansas, United States of America",681,34.79639,-92.30331,"North America",0.059039383,0.067670191,0.062937113,0.059039383,0.059039383,0.059039383,0.060829395,0.059039383,0.059039383,0.059039383,0.059039383,0.063572275,0.059039383,0.059039383,0.062937113,0.059039383,0.059674546,0.059039383,0.059039383,0.062937113,0.059039383,0.059039383,0.059039383,0.080506793,0.060390365,0.059039383,0.059039383,0.059039383,0.059039383,0.059039383,0.059039383,0.059039383,0.059039383,0.084650309,0.127870341,0.059039383,0.059039383,0.059039383
"2698",188195915,"Hooiberg (Haystack Mountain), Oranjestad, Aruba",681,12.51189,-69.97379,"South America",0.057359986,0.059627038,0.04900012,0.077860577,0.055013417,0.04951741,0.057613919,0.058379329,0.050820308,0.059207044,0.049031673,0.050065037,0.04900012,0.053591525,0.04900012,0.04900012,0.054494548,0.04952077,0.049996647,0.049745987,0.049776055,0.058404214,0.04951741,0.1203751,0.049090244,0.057672415,0.04900012,0.080202148,0.04900012,0.04900012,0.04900012,0.04900012,0.056805741,0.100167856,0.097452944,0.057233928,0.04900012,0.063475178
"2699",188196535,"Long Bay Beach, West End, Tortola, British Virgin Islands",681,18.42395,-64.63017,"South America",0.070397214,0.060277022,0.058294076,0.094827215,0.058294076,0.058294076,0.058294076,0.076843444,0.058294076,0.058294076,0.081608705,0.060936685,0.058294076,0.058294076,0.058294076,0.058294076,0.062259969,0.058294076,0.058294076,0.058294076,0.058294076,0.091707765,0.058294076,0.061890993,0.058326877,0.058294076,0.058294076,0.080300022,0.058294076,0.058294076,0.058294076,0.058294076,0.072096233,0.118058398,0.071327628,0.058294076,0.058294076,0.061268496
"2700",188197279,"Bitter End Gardens, Virgin Gorda, British Virgin Islands",681,18.47252,-64.38882,"South America",0.065405162,0.068441292,0.063381075,0.089516309,0.063381075,0.063381075,0.063381075,0.071212012,0.063381075,0.063381075,0.063381075,0.065405162,0.063381075,0.063381075,0.063381075,0.063381075,0.067429249,0.063381075,0.063381075,0.063381075,0.063381075,0.078600847,0.063381075,0.066417205,0.063381075,0.063381075,0.063381075,0.084943776,0.063381075,0.063381075,0.063381075,0.063381075,0.064393119,0.076548929,0.063381075,0.064393119,0.063381075,0.066417205
"2701",188201557,"Mini-Europe, Brussels, Belgium",681,50.89399,4.338995,"Europe",0.059320265,0.078363062,0.05929535,0.05929535,0.059419623,0.05929535,0.060268619,0.059446654,0.061588756,0.059324911,0.05929535,0.05929535,0.05929535,0.05929535,0.05929535,0.05929535,0.05929535,0.05929535,0.05929535,0.05929535,0.059361795,0.05929535,0.05929535,0.133221056,0.063968323,0.05929535,0.05929535,0.05929535,0.05929535,0.05929535,0.05929535,0.05929535,0.05929535,0.064597943,0.132132174,0.05929535,0.05929535,0.05929535
"2702",188204161,"Xanadu Beach, Freeport, Bahamas",681,26.54489,-78.76984,"South America",0.057918999,0.05727482,0.051576146,0.092471837,0.051576146,0.051576146,0.055407497,0.069361197,0.051576146,0.064350002,0.084882316,0.055817729,0.051576146,0.052903378,0.051576146,0.051576146,0.056650283,0.051576146,0.051576146,0.051576146,0.051576146,0.058365043,0.051576146,0.131470628,0.051576146,0.059873276,0.051576146,0.06980487,0.051576146,0.051576146,0.051576146,0.051576146,0.052209659,0.095727821,0.10035231,0.056817784,0.051576146,0.05474371
"2703",188206827,"Prague City Hall, Prague, Czech Republic",681,50.08709,14.41768,"Europe",0.055028117,0.064075197,0.054491191,0.056784185,0.054556135,0.054491191,0.061975304,0.054557451,0.05495501,0.05486179,0.054557451,0.054557451,0.054491191,0.07462059,0.062781488,0.054491191,0.05502127,0.054491191,0.054623711,0.05475623,0.054491191,0.054491191,0.057340364,0.138650578,0.070017294,0.05488875,0.054491191,0.054491191,0.054491191,0.054491191,0.054557451,0.054491191,0.054491191,0.058161386,0.138762691,0.054557451,0.066330293,0.054491191
"2704",188208997,"Supetar Beach, Supetar, Croatia",681,43.31745,16.64814,"Europe",0.065638125,0.072911867,0.064427691,0.068058993,0.064427691,0.064427691,0.064931128,0.071690294,0.064427691,0.064427691,0.074035477,0.064427691,0.064427691,0.065032908,0.064427691,0.064427691,0.067453776,0.066918031,0.066243342,0.064427691,0.065032908,0.068664209,0.064427691,0.065032908,0.064427691,0.065032908,0.064427691,0.069269426,0.064427691,0.064427691,0.064427691,0.064427691,0.065032908,0.074504454,0.073478114,0.068664209,0.064427691,0.075503773
"2705",188209307,"St Stephen's Square, Hvar, Croatia",681,43.16055,16.68053,"Europe",0.067763271,0.072365203,0.062240951,0.089357307,0.062240951,0.062240951,0.0675587,0.069143851,0.062240951,0.062906557,0.097206286,0.062240951,0.062240951,0.063546442,0.062240951,0.062240951,0.065922497,0.062240951,0.062701144,0.062240951,0.062240951,0.06961039,0.062240951,0.062701144,0.062240951,0.067303077,0.062240951,0.067763271,0.062240951,0.062240951,0.062240951,0.062240951,0.062701144,0.081744622,0.077010739,0.067303077,0.062240951,0.065002111
"2706",188209369,"St Stephen's Cathedral, Hvar Town, Croatia",681,43.16055,16.68053,"Europe",0.067763026,0.072364959,0.062240707,0.089359866,0.062240707,0.062240707,0.067561259,0.069143606,0.062240707,0.062906312,0.097206041,0.062240707,0.062240707,0.063549002,0.062240707,0.062240707,0.065922253,0.062240707,0.0627009,0.062240707,0.062240707,0.069610146,0.062240707,0.0627009,0.062240707,0.067302833,0.062240707,0.067763026,0.062240707,0.062240707,0.062240707,0.062240707,0.0627009,0.081747182,0.077010494,0.067302833,0.062240707,0.065001866
"2707",188212469,"Carrillo Beach, Carrillo, Costa Rica",681,9.87268,-85.49086,"South America",0.067943923,0.06856524,0.062843189,0.067134728,0.062843189,0.063558445,0.062843189,0.064988958,0.063558445,0.064531544,0.062843189,0.068154668,0.062843189,0.069586303,0.062843189,0.062843189,0.072577167,0.062843189,0.064988958,0.063558445,0.062843189,0.065704215,0.063558445,0.065367291,0.062868256,0.062843189,0.062843189,0.072242595,0.062843189,0.062843189,0.062843189,0.062843189,0.068625211,0.077372162,0.073566046,0.064273702,0.067354786,0.064273702
"2708",188215073,"Steamboat Sabino at Mystic Seaport, Mystic, Connecticut, United States of America",681,41.36184,-71.96333,"North America",0.055253349,0.063580271,0.054296869,0.076976208,0.054296869,0.054296869,0.061853937,0.054296869,0.055253349,0.054296869,0.057393595,0.070559969,0.054296869,0.054296869,0.056035653,0.054296869,0.057166309,0.054296869,0.054296869,0.054296869,0.054296869,0.07438589,0.054296869,0.141328535,0.05750785,0.054296869,0.054296869,0.054296869,0.054296869,0.054296869,0.054296869,0.054296869,0.055253349,0.087806447,0.120297986,0.055253349,0.070559969,0.054296869
"2709",188216251,"Yale-New Haven Hospital, New Haven, Connecticut, United States of America",681,41.30413,-72.93475,"North America",0.060304874,0.081531864,0.059510404,0.063551467,0.062582162,0.059510404,0.076093686,0.060304874,0.061099345,0.059510404,0.059510404,0.059510404,0.059510404,0.059510404,0.059510404,0.059510404,0.060304874,0.059510404,0.060304874,0.059510404,0.059510404,0.062688286,0.059510404,0.082955449,0.060537136,0.060304874,0.059510404,0.060304874,0.059510404,0.060304874,0.060304874,0.059510404,0.060304874,0.069905502,0.100441614,0.061099345,0.059510404,0.060304874
"2710",188217305,"Denver Botanic Gardens, Denver, Colorado, United States of America",681,39.73275,-104.9671,"North America",0.059454525,0.069832787,0.055010837,0.059249904,0.058270832,0.055010837,0.05659738,0.055010837,0.05685124,0.055079061,0.055010837,0.057363892,0.055010837,0.055045972,0.055135028,0.055088121,0.05765892,0.055010837,0.058495157,0.055568328,0.055010837,0.057937666,0.055289582,0.13226668,0.055951724,0.056125819,0.055707701,0.055010837,0.055986446,0.056543938,0.056962056,0.055010837,0.055428955,0.087854729,0.142151985,0.057798293,0.055010837,0.055847074
"2711",188217615,"Denver's Downtown Aquarium, Denver, Colorado, United States of America",681,39.75166,-105.0142,"North America",0.058959428,0.070217795,0.054228093,0.058390878,0.058156829,0.054228093,0.056539377,0.054228093,0.056384814,0.054310544,0.054228093,0.057499559,0.054228093,0.054422141,0.054378181,0.054527095,0.057108234,0.054228093,0.058320925,0.054986025,0.054228093,0.057259821,0.054531266,0.141506958,0.055082169,0.055289198,0.054682853,0.054228093,0.054986025,0.05604713,0.056501889,0.054228093,0.05437968,0.083699286,0.148962317,0.056956648,0.054228093,0.054682853
"2712",188218297,"Naropa University, Boulder, Colorado, United States of America",681,40.01443,-105.2671,"North America",0.060986826,0.102599,0.055839669,0.056763542,0.055978195,0.055839669,0.057912002,0.055839669,0.059942778,0.055839669,0.055839669,0.056301606,0.055839669,0.057267709,0.055839669,0.055839669,0.057687415,0.055839669,0.059535161,0.056595845,0.055839669,0.056763542,0.055839669,0.133269813,0.055839669,0.057687415,0.056301606,0.055839669,0.055839669,0.058149351,0.058611288,0.055839669,0.056301606,0.099119795,0.119475047,0.056763542,0.055839669,0.056763542
"2713",188218607,"Fort Collins Lincoln Center, Fort Collins, Colorado, United States of America",681,40.58294,-105.0828,"North America",0.085445751,0.092837754,0.058953382,0.063146547,0.061546485,0.058953382,0.081252586,0.058953382,0.061748826,0.058953382,0.058953382,0.081951447,0.058953382,0.058953382,0.058953382,0.058953382,0.08474689,0.058953382,0.086843473,0.058953382,0.058953382,0.061748826,0.058953382,0.114439989,0.058953382,0.058953382,0.058953382,0.058953382,0.058953382,0.060351104,0.082650308,0.058953382,0.058953382,0.10101348,0.075652118,0.061748826,0.058953382,0.059652243
"2714",188219103,"Pikes Peak, Colorado Springs, Colorado, United States of America",681,38.84076,-105.0437,"North America",0.061574323,0.067786626,0.059794636,0.060639405,0.060899084,0.059794636,0.060430301,0.059794636,0.059794636,0.059794636,0.059794636,0.060416025,0.059794636,0.060054437,0.059794636,0.059794636,0.060161914,0.059794636,0.062439775,0.060574039,0.059794636,0.060056748,0.060054437,0.097987355,0.062289514,0.060314238,0.059794636,0.059794636,0.059794636,0.060314238,0.060574039,0.059794636,0.059794636,0.096930578,0.084712925,0.060054437,0.059794636,0.059794636
"2715",188220219,"Beaver Creek Resort, Avon, Colorado, United States of America",681,39.53984,-106.5075,"North America",0.065605537,0.073633891,0.059031037,0.059664804,0.060430974,0.059242292,0.067391807,0.059136664,0.059242292,0.059158413,0.059031037,0.064922153,0.059031037,0.05934792,0.059031037,0.059545363,0.062516756,0.059031037,0.064523685,0.059770431,0.059031037,0.059664804,0.059453548,0.082765794,0.059031037,0.059136664,0.060298571,0.059031037,0.060298571,0.088143845,0.065368708,0.059031037,0.059031037,0.071811243,0.08943026,0.059664804,0.059031037,0.059242292
"2716",188220281,"Breckenridge Ski Resort, Breckenridge, Colorado, United States of America",681,39.46412,-105.9696,"North America",0.06905099,0.102656356,0.055562211,0.077815129,0.066275278,0.055646367,0.06289214,0.055562211,0.055788911,0.055562211,0.055562211,0.068109546,0.055562211,0.056067143,0.055562211,0.057143269,0.063452858,0.055562211,0.065523924,0.060601173,0.055562211,0.059769974,0.055562211,0.121096728,0.056450026,0.055982988,0.074984917,0.055562211,0.057329471,0.064206004,0.073314508,0.055562211,0.055646367,0.065680413,0.09799021,0.056319608,0.055562211,0.055730522
"2717",188220591,"Arapahoe Basin Ski Area, Keystone, Colorado, United States of America",681,39.64167,-105.8717,"North America",0.069833256,0.07594758,0.060226066,0.065265334,0.060983089,0.0602987,0.061360926,0.060226066,0.060409715,0.060226066,0.060226066,0.062954401,0.060226066,0.060871599,0.060264526,0.061592894,0.064075656,0.060226066,0.06619578,0.060807137,0.060226066,0.064003023,0.060226066,0.096132737,0.060953239,0.060589235,0.062523648,0.060226066,0.06240508,0.067483007,0.068593771,0.060226066,0.0602987,0.071305666,0.097820317,0.060952404,0.060226066,0.060371334
"2718",188220715,"University of the Andes, Bogota, Colombia",681,4.60118,-74.06584,"South America",0.06327012,0.079202528,0.062720377,0.062903625,0.062720377,0.062720377,0.062720377,0.062720377,0.0647361,0.062720377,0.063086872,0.062720377,0.062720377,0.062720377,0.075904073,0.062720377,0.062720377,0.062720377,0.062720377,0.062720377,0.062720377,0.062903625,0.063819862,0.091857403,0.062725038,0.063086872,0.062720377,0.062720377,0.062720377,0.062720377,0.062720377,0.062720377,0.062720377,0.064585501,0.073812748,0.062903625,0.062720377,0.062720377
"2719",188221707,"Hacienda Santa Barbara Mall, Bogota, Colombia",681,4.69314,-74.03297,"South America",0.063643043,0.066983301,0.063194418,0.06334396,0.063194418,0.063194418,0.063420127,0.063194418,0.065288001,0.063194418,0.06334396,0.063194418,0.063194418,0.063194418,0.063194418,0.063194418,0.063194418,0.063194418,0.063194418,0.063194418,0.063194418,0.06334396,0.063942126,0.101025223,0.063743922,0.063493501,0.063194418,0.063194418,0.063194418,0.063194418,0.063194418,0.063194418,0.063194418,0.068100352,0.07944499,0.06334396,0.063194418,0.063194418
"2720",188224187,"Fortress Marienberg, Wurzburg, Germany",681,49.79026,9.92055,"Europe",0.063455908,0.072914728,0.063455908,0.063455908,0.063455908,0.063455908,0.063455908,0.063455908,0.063455908,0.063455908,0.063455908,0.064131538,0.063455908,0.064131538,0.063455908,0.063455908,0.064131538,0.063455908,0.063455908,0.063455908,0.063455908,0.063455908,0.063455908,0.091192984,0.063484125,0.064131538,0.063455908,0.063455908,0.063455908,0.063455908,0.063455908,0.063455908,0.063455908,0.067509688,0.102192769,0.063455908,0.063455908,0.063455908
"2721",188225365,"Rothenburg Town Walls, Rothenburg ob der Tauber, Germany",681,49.37949,10.1839,"Europe",0.063232734,0.09746446,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.096682239,0.066331444,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.063232734,0.087902039,0.063232734,0.063232734,0.063232734
"2722",188226853,"Schleissheim Palace, Munich, Germany",681,48.2486,11.56833,"Europe",0.058869835,0.07853115,0.058869835,0.058965897,0.068695661,0.058869835,0.062373205,0.059078459,0.059158022,0.059815364,0.058869835,0.058869835,0.058869835,0.065332766,0.058869835,0.061877804,0.058965897,0.058869835,0.058965897,0.058869835,0.06387688,0.058965897,0.059734397,0.106387245,0.070903261,0.058869835,0.058869835,0.058965897,0.058869835,0.058869835,0.058869835,0.058869835,0.064470441,0.067901232,0.12164407,0.059542272,0.058869835,0.058869835
"2723",188227597,"Prinzregententheater, Munich, Germany",681,48.13889,11.60555,"Europe",0.055689492,0.082320764,0.055689492,0.055817997,0.076910792,0.055689492,0.067132004,0.055817997,0.055946502,0.056817111,0.055689492,0.055689492,0.055689492,0.079931662,0.055689492,0.061771176,0.055689492,0.055689492,0.055689492,0.055689492,0.06581909,0.055817997,0.056589027,0.116891131,0.077749125,0.055689492,0.055689492,0.055689492,0.055689492,0.055689492,0.055689492,0.055689492,0.072156837,0.066946078,0.130996149,0.056075007,0.055689492,0.055689492
"2724",188229767,"Bansin Beach, Ahlbeck, Germany",681,53.95486,14.06428,"Europe",0.071010023,0.086505583,0.064454209,0.075181905,0.064454209,0.064454209,0.064454209,0.068030108,0.064454209,0.064454209,0.064454209,0.064454209,0.064454209,0.064454209,0.064454209,0.064454209,0.068626091,0.064454209,0.064454209,0.064454209,0.064454209,0.075181905,0.071606006,0.069818057,0.064454209,0.066242159,0.064454209,0.068030108,0.064454209,0.064454209,0.064454209,0.064454209,0.07041404,0.081737719,0.074585922,0.071010023,0.064454209,0.074585922
"2725",188232309,"Margaret Mitchell House and Museum, Atlanta, Georgia, United States of America",681,33.78135,-84.3847,"North America",0.0532513,0.059288645,0.051360636,0.051360636,0.051792021,0.051360636,0.069252747,0.051360636,0.053536166,0.051484491,0.051360636,0.051360636,0.051360636,0.051380703,0.051360636,0.051360636,0.051691576,0.051360636,0.052022516,0.051360636,0.051360636,0.051360636,0.053015334,0.104363293,0.053250484,0.051360636,0.051360636,0.051360636,0.051360636,0.051360636,0.051360636,0.051360636,0.051549118,0.071966629,0.231330616,0.051360636,0.051386939,0.051360636
"2726",188233487,"Fernbank Museum of Natural History, Atlanta, Georgia, United States of America",681,33.77607,-84.32858,"North America",0.052823846,0.058792718,0.050799353,0.050799353,0.051261273,0.050799353,0.077143783,0.050799353,0.053090297,0.050931975,0.050799353,0.050799353,0.050799353,0.050820841,0.050799353,0.050799353,0.051147288,0.050799353,0.051495223,0.050799353,0.050799353,0.050799353,0.052539028,0.096353462,0.052822973,0.050799353,0.050799353,0.050799353,0.050799353,0.050799353,0.050799353,0.050799353,0.051046197,0.071532569,0.244065349,0.050799353,0.050827518,0.050799353
"2727",188236339,"Concha Y Toro Winery, Santiago, Chile",681,-33.634,-70.57509,"South America",0.066924151,0.068384644,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.066924151,0.071305632,0.066924151,0.066924151,0.066924151,0.066924151
"2728",188238695,"Sunshine Village, Banff, Alberta, Canada",681,51.15752,-115.6433,"North America",0.061904846,0.073700403,0.05408523,0.054412616,0.054178733,0.05205711,0.055462587,0.05205711,0.055533162,0.052663796,0.05205711,0.05205711,0.05205711,0.052805468,0.05205711,0.052384576,0.058668631,0.05205711,0.060306222,0.052711882,0.05205711,0.05205711,0.05205711,0.172232294,0.058609199,0.052384496,0.055103877,0.05205711,0.053694039,0.055658354,0.062597261,0.05205711,0.052384496,0.080951341,0.179467765,0.052384496,0.05205711,0.053039267
"2729",188239315,"BC Place Stadium, Vancouver, British Columbia, Canada",681,49.27778,-123.112,"North America",0.052196899,0.083023381,0.051225173,0.064297056,0.051550876,0.051225173,0.054014284,0.051728296,0.057284792,0.051752134,0.06662815,0.052629973,0.051225173,0.051225173,0.051225173,0.05132938,0.056285153,0.051225173,0.051560588,0.051644442,0.051286787,0.054101143,0.051309026,0.177359672,0.05840246,0.051644442,0.051476734,0.051560588,0.05181215,0.051560588,0.055861927,0.051225193,0.051477448,0.081254545,0.160812334,0.051560588,0.054721403,0.053973131
"2730",188240989,"Robson Square, Vancouver, British Columbia, Canada",681,49.26731,-123.1132,"North America",0.045042878,0.09729732,0.043737796,0.060909309,0.043961008,0.043737796,0.049457226,0.044647201,0.051404542,0.044919382,0.061420136,0.043737796,0.043737796,0.043737796,0.043737796,0.043737796,0.047566169,0.043737796,0.044283439,0.04446532,0.043875952,0.048400316,0.043919677,0.256288418,0.056756083,0.04446532,0.044101558,0.044283439,0.044647201,0.044283439,0.046647893,0.043737842,0.04428504,0.080580832,0.245550356,0.044101558,0.046275891,0.045192844
"2731",188241237,"Butchart Gardens, Victoria, British Columbia, Canada",681,48.50411,-123.4058,"North America",0.054244327,0.078542639,0.05046699,0.065583984,0.053217735,0.05046699,0.055169122,0.054121872,0.056997662,0.051371242,0.1353249,0.053222951,0.05046699,0.051949462,0.051320511,0.050997587,0.057394882,0.05046699,0.05046699,0.050954307,0.050710649,0.056633302,0.05046699,0.147201183,0.059232861,0.051685284,0.05046699,0.051441625,0.05046699,0.05046699,0.05046699,0.05046699,0.050954307,0.079494856,0.247370615,0.051197966,0.063110115,0.053390895
"2732",188244027,"Manitoba Museum, Winnipeg, Manitoba, Canada",681,49.90033,-97.13622,"North America",0.05477239,0.073378628,0.054440132,0.071140799,0.054440132,0.054440132,0.071917714,0.054440132,0.064311889,0.054440132,0.054440132,0.054440132,0.054440132,0.071140799,0.054440132,0.071619039,0.054918372,0.054440132,0.054440132,0.054440132,0.054440132,0.054440132,0.054440132,0.14055348,0.055416961,0.054440132,0.054440132,0.054440132,0.054440132,0.054440132,0.054440132,0.054440132,0.054440132,0.086703092,0.139199638,0.054440132,0.054440132,0.054440132
"2733",188244337,"Kildonan Park, Winnipeg, Manitoba, Canada",681,49.94405,-97.1002,"North America",0.05630722,0.063301534,0.05630722,0.061307728,0.05630722,0.05630722,0.062187289,0.05630722,0.065868822,0.05630722,0.05630722,0.05630722,0.05630722,0.061307728,0.05630722,0.061849733,0.05630722,0.05630722,0.05630722,0.05630722,0.05630722,0.05630722,0.05630722,0.149171732,0.057413108,0.05630722,0.05630722,0.05630722,0.05630722,0.05630722,0.05630722,0.05630722,0.05630722,0.08997457,0.135550503,0.05630722,0.05630722,0.05630722
"2734",188246755,"Bata Shoe Museum, Toronto, Ontario, Canada",681,43.66734,-79.40022,"North America",0.046470561,0.062463992,0.04501822,0.057654779,0.045457354,0.04501822,0.063846225,0.04501822,0.05176685,0.045846715,0.064407579,0.04501822,0.04501822,0.045055947,0.04501822,0.045451877,0.04632135,0.04501822,0.04501822,0.04501822,0.04501822,0.055800115,0.04501822,0.260559499,0.054333388,0.045452596,0.04501822,0.04501822,0.04501822,0.04501822,0.045235408,0.04501822,0.045028264,0.08943316,0.279120531,0.04501822,0.04501822,0.045452596
"2735",188247809,"Fallsview Casino, Niagara Falls, Ontario, Canada",681,43.1035,-79.19421,"North America",0.060325331,0.061957624,0.051746833,0.07445911,0.052436967,0.051746833,0.061788217,0.053137201,0.053115397,0.052333136,0.052124637,0.051844588,0.051746833,0.053123549,0.051814267,0.051746833,0.052822133,0.051746833,0.052235606,0.051942342,0.052958902,0.053701925,0.051746833,0.088771704,0.060642127,0.05252887,0.052040097,0.051942342,0.051844588,0.052235606,0.052040097,0.051746833,0.051844588,0.082104219,0.196354166,0.052235606,0.056626757,0.052137851
"2736",188247933,"Canadian Tire Centre, Ottawa, Ontario, Canada",681,45.29675,-75.92693,"North America",0.055294975,0.077213747,0.052383875,0.058187157,0.055583764,0.052905591,0.056635363,0.052905591,0.061513913,0.052663453,0.052383875,0.053654484,0.052383875,0.052383875,0.052525291,0.052644733,0.054731599,0.052383875,0.054751394,0.053166449,0.052644733,0.054731599,0.052383875,0.149651877,0.065242006,0.053166449,0.052644733,0.052383875,0.052644733,0.054731599,0.054992457,0.052383875,0.053049366,0.085381914,0.224098093,0.053688166,0.052383875,0.053688166
"2737",188252273,"Church Notre-Dame-des-Victoires, Quebec City, Quebec, Canada",681,46.91265,-71.30986,"North America",0.057943394,0.086063706,0.051483772,0.056052273,0.07216798,0.051483772,0.077146062,0.051650259,0.054480526,0.052090106,0.051633369,0.051816745,0.051483772,0.054217556,0.051483772,0.073584702,0.054206396,0.051483772,0.053814581,0.052149718,0.051816745,0.054979985,0.052316204,0.132578899,0.060687622,0.052316204,0.052751735,0.051483772,0.052149718,0.055812416,0.076913375,0.051483772,0.051983231,0.070816675,0.206557856,0.052649177,0.052010463,0.054147553
"2738",188252335,"Musee du Fort, Quebec City, Quebec, Canada",681,46.91265,-71.30986,"North America",0.05746178,0.08857642,0.051002158,0.055570658,0.074680695,0.051002158,0.079658777,0.051168645,0.053998912,0.051608492,0.051151755,0.051335131,0.051002158,0.053735942,0.051002158,0.076097416,0.053724782,0.051002158,0.053332967,0.051668104,0.051335131,0.054498371,0.05183459,0.132097285,0.060206008,0.05183459,0.052270121,0.051002158,0.051668104,0.055330802,0.07942609,0.051002158,0.051501617,0.070335061,0.206076242,0.052167562,0.051528849,0.053665939
"2739",188253451,"Halifax Mainland Common Park, Halifax, Nova Scotia, Canada",681,44.65216,-63.65615,"North America",0.055871773,0.06066132,0.054845648,0.062601841,0.054845648,0.054845648,0.060606469,0.056205699,0.065726054,0.054845648,0.076229322,0.055298998,0.054845648,0.054845648,0.054845648,0.055298998,0.056205699,0.054845648,0.055752348,0.054845648,0.054845648,0.061797827,0.054845648,0.169427737,0.057939645,0.055298998,0.056205699,0.055298998,0.055752348,0.055298998,0.055752348,0.054845648,0.055298998,0.082605957,0.191392628,0.056205699,0.060971771,0.055752348
"2740",188254133,"Crystal Mountain Ski Resort, Kelowna, British Columbia, Canada",681,49.76433,-119.5611,"North America",0.0652615,0.068678079,0.058105702,0.068760535,0.061377731,0.058105702,0.058105702,0.061019611,0.062082373,0.059876698,0.058105702,0.058989407,0.058105702,0.058105705,0.058105702,0.058105702,0.062665303,0.058836921,0.058989407,0.059431259,0.058768481,0.063628856,0.058105702,0.118833174,0.058105702,0.063187003,0.058768481,0.058768481,0.059210333,0.062082373,0.062745151,0.058105702,0.059210333,0.091687061,0.107686686,0.06451256,0.058105702,0.062966077
"2741",188254195,"Silver Star Mountain Resort, Vernon, British Columbia, Canada",681,50.26096,-119.3453,"North America",0.064231522,0.064769375,0.058066544,0.067249629,0.058513818,0.058066544,0.0588487,0.059184337,0.061643481,0.059768616,0.058066544,0.058960778,0.058066544,0.058066546,0.058066544,0.058066544,0.062002628,0.058066544,0.059407895,0.058513661,0.058513661,0.062761274,0.058066544,0.124089993,0.058066544,0.061643481,0.059184337,0.059184337,0.059631454,0.062761274,0.062761274,0.058066544,0.058960778,0.089802551,0.101572009,0.06343195,0.058066544,0.062314157
"2742",188255187,"Apex Alpine Resort, Penticton, British Columbia, Canada",681,49.38249,-119.7021,"North America",0.065306211,0.067738859,0.058802329,0.067032559,0.065203408,0.058802329,0.058802329,0.058802329,0.061929284,0.058802329,0.058802329,0.059844647,0.058802329,0.058802329,0.058802329,0.058802329,0.062450443,0.059998006,0.058802329,0.061408125,0.059323488,0.062971602,0.058802329,0.067821344,0.058802329,0.063492761,0.058802329,0.058802329,0.058802329,0.082876199,0.061929284,0.058802329,0.059323488,0.081570789,0.093317194,0.06401392,0.058802329,0.061929284
"2743",188255435,"Summerhill Pyramid Winery, Kelowna, British Columbia, Canada",681,49.80629,-119.5014,"North America",0.064937618,0.067249328,0.057915778,0.069698917,0.0597338,0.057915778,0.058914133,0.060850058,0.061543618,0.060002407,0.057915778,0.058752972,0.057915778,0.057915781,0.057915778,0.057915778,0.062547034,0.057915778,0.059032037,0.058473907,0.058752972,0.06349707,0.057915778,0.127783981,0.057915778,0.062380811,0.058752972,0.058752972,0.059311101,0.062659876,0.062938941,0.057915778,0.059032037,0.090737615,0.11137625,0.064055199,0.057915778,0.062659876
