"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Nature_Beach","Nature_Coral_Reefs","Nature_Countryside","Nature_Desert","Nature_Forests","Nature_Gardens","Nature_Glaciers","Nature_Hiking","Nature_Hilly","Nature_Hotsprings","Nature_Islands","Nature_Jungle","Nature_Lake","Nature_Mountains","Nature_Natural_Parks","Nature_Nature","Nature_Northern_lights","Nature_Rainforest","Nature_River","Nature_Safari","Nature_Scenery","Nature_Sea","Nature_Sharks","Nature_Skyscrapers","Nature_Sunnyweather","Nature_Sunrise","Nature_Sunsets","Nature_Tropical","Nature_Volcanoes","Nature_Waterfalls","Nature_Wildlife"
"1672",187538746,"Mines City, Kuala Lumpur, Malaysia",557,3.016,101.698,"Asia",0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683,0.066875683
"1673",187539986,"Lingshui, China",557,18.52273,109.9908,"Asia",0.072175823,0.066670731,0.066670731,0.066670731,0.066670731,0.069423277,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.069423277,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731,0.066670731
"1674",187540327,"Wujiang, Suzhou, China",774,31.17178,120.669,"Asia",0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616,0.066534616
"1675",187541970,"Southern Corsica, France",464,41.726627,8.8071455,"Europe",0.117594666,0.060034389,0.066715399,0.064613947,0.07096512,0.070711426,0.060034389,0.117006142,0.064976562,0.060505126,0.088601353,0.060034389,0.06955612,0.102674568,0.060740495,0.075907293,0.060034389,0.060034389,0.064934871,0.060034389,0.06397152,0.083213323,0.060034389,0.060034389,0.060034389,0.060034389,0.080389064,0.060034389,0.060034389,0.060034389,0.060034389
"1676",187543427,"Torre Pedrera, Rimini, Italy",557,44.10398,12.50732,"Europe",0.144061621,0.065930063,0.065930063,0.065930063,0.065930063,0.070480482,0.065930063,0.066840147,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.073210733,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063,0.065930063
"1677",187544822,"Acajutla, El Salvador",557,13.58397,-89.81805,"South America",0.081750859,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101,0.066825101
"1678",187545287,"Bad Fuessing, Germany",557,48.33758,13.30334,"Europe",0.069122452,0.066520319,0.069122452,0.066520319,0.066520319,0.071724586,0.066520319,0.069122452,0.066520319,0.069122452,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319,0.066520319
"1679",187545349,"Soell, Austria",557,47.50436,12.20308,"Europe",0.068674456,0.066098022,0.066956833,0.066098022,0.066098022,0.073827324,0.066098022,0.07125089,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.067815644,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022,0.066098022
"1680",187545380,"Pasay, Philippines",774,14.53357,120.9998,"Asia",0.057613197,0.057469447,0.057469447,0.057469447,0.057469447,0.061391984,0.057469447,0.057469447,0.057469447,0.057469447,0.059051845,0.057469447,0.057469447,0.057469447,0.057469447,0.057469447,0.057469447,0.057469447,0.057469447,0.057469447,0.057469447,0.069884678,0.057469447,0.057469447,0.057469447,0.057469447,0.063432826,0.057469447,0.057469447,0.057469447,0.057469447
"1681",187545721,"Fiera Milano Rho, Milan, Italy",774,45.54956,9.027244,"Europe",0.065071945,0.065071945,0.065598732,0.065071945,0.065071945,0.080875559,0.065071945,0.066652306,0.065071945,0.065071945,0.065071945,0.065071945,0.068669072,0.065071945,0.066125519,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945,0.065071945
"1682",187547054,"Mahon, Spain",774,39.92036,4.250579,"Europe",0.072688216,0.064224301,0.065188343,0.064224301,0.064224301,0.069044508,0.064224301,0.065188343,0.064224301,0.064224301,0.083397198,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301,0.084542253,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301,0.064224301
"1683",187547209,"Caleta de Fuste, Antigua, Spain",774,28.39932,-13.86725,"Europe",0.204158929,0.060169718,0.060169718,0.060169718,0.060169718,0.070512153,0.060169718,0.064384015,0.060169718,0.060696505,0.075413095,0.060169718,0.060169718,0.060169718,0.060169718,0.060169718,0.060169718,0.060169718,0.060169718,0.060169718,0.060169718,0.102915984,0.060169718,0.060169718,0.060169718,0.060169718,0.060169718,0.060930332,0.060169718,0.060169718,0.060169718
"1684",187547240,"Costa Calma, Pajara, Spain",774,28.15604,-14.22731,"Europe",0.144165427,0.063412428,0.063412428,0.063412428,0.063412428,0.073927071,0.063412428,0.064679454,0.063412428,0.063412428,0.078382994,0.063412428,0.063412428,0.064045941,0.064045941,0.063412428,0.063412428,0.063412428,0.063412428,0.063412428,0.063412428,0.09051551,0.063412428,0.063412428,0.063412428,0.063412428,0.063412428,0.063412428,0.063412428,0.063412428,0.063412428
"1685",187549999,"Jiashan, Jiaxing, China",774,30.8395,120.907,"Asia",0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.069761013,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599
"1686",187550061,"Baoding, China",557,39.04525,115.1514,"Asia",0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105,0.06674105
"1687",187550216,"Sarlat-la-Caneda, France",774,44.89373,1.21246,"Europe",0.067104735,0.065368774,0.067467791,0.065368774,0.065368774,0.074991668,0.065368774,0.068840695,0.065368774,0.065368774,0.065368774,0.065368774,0.065368774,0.065368774,0.065368774,0.065368774,0.065368774,0.065368774,0.071254482,0.065368774,0.065368774,0.065368774,0.065368774,0.065368774,0.065368774,0.065368774,0.065561595,0.065368774,0.065368774,0.065368774,0.065368774
"1688",187551518,"Norten-Hardenberg, Germany",557,51.63341,9.954922,"Europe",0.066932048,0.066932048,0.069945912,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048,0.066932048
"1689",187551580,"Claxton Bay, Trinidad, Trinidad and Tobago",774,10.33987,-61.43533,"South America",0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245,0.066951245
"1690",187551766,"La Celle, France",557,43.38472,5.999481,"Europe",0.066894375,0.066894375,0.069870566,0.066894375,0.066894375,0.069870566,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375,0.066894375
"1691",187552076,"Yonne (department), France",464,47.812239,3.800792,"Europe",0.065106855,0.065106855,0.068607847,0.065106855,0.065106855,0.077086986,0.065106855,0.070265666,0.065106855,0.065106855,0.065106855,0.065106855,0.065106855,0.065106855,0.066273852,0.065106855,0.065106855,0.065106855,0.076344739,0.065106855,0.065106855,0.065106855,0.065106855,0.065106855,0.065106855,0.065106855,0.065106855,0.065106855,0.065106855,0.065106855,0.065106855
"1692",187553130,"Juhu Beach, Mumbai, India",774,19.10083,72.82755,"Asia",0.211681908,0.060647145,0.060647145,0.060647145,0.060647145,0.063562297,0.060647145,0.060647145,0.060647145,0.060647145,0.065887021,0.060647145,0.060686341,0.065887021,0.060647145,0.060647145,0.060647145,0.060647145,0.060647145,0.060647145,0.060647145,0.137233578,0.060647145,0.060647145,0.060647145,0.066301921,0.069196421,0.060647145,0.060647145,0.060647145,0.060647145
"1693",187553223,"Chhatrapati Shivaji International Airport (BOM), India",774,19.10312,72.86951,"Asia",0.06965574,0.059874617,0.059874617,0.059874617,0.059874617,0.086429636,0.059874617,0.060309457,0.059874617,0.059874617,0.074034171,0.059874617,0.059874617,0.064433241,0.064168314,0.064168314,0.059874617,0.059874617,0.064350715,0.059874617,0.059874617,0.084208778,0.059874617,0.064350715,0.059874617,0.059874617,0.059874617,0.059874617,0.064350715,0.059874617,0.059874617
"1694",187554091,"Meizhou, China",557,24.20382,116.0637,"Asia",0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.068031117,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141
"1695",187554556,"Umag, Croatia",774,45.44204,13.55078,"Europe",0.091603337,0.065347819,0.066918007,0.065347819,0.065347819,0.070058381,0.065347819,0.074768943,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.08447091,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819,0.065347819
"1696",187554618,"Rab Island, Croatia",774,44.77814,14.75572,"Europe",0.078975591,0.065800361,0.065800361,0.065800361,0.065800361,0.077093415,0.065800361,0.075211239,0.065800361,0.065800361,0.065800361,0.065800361,0.065800361,0.065800361,0.067682536,0.065800361,0.065800361,0.065800361,0.065800361,0.065800361,0.065800361,0.075211239,0.065800361,0.065800361,0.065800361,0.065800361,0.065800361,0.065800361,0.065800361,0.065800361,0.065800361
"1697",187556478,"Rhodopes (region), Bulgaria",464,41.50443,24.71429,"Europe",0.069932269,0.060447158,0.060982192,0.060447158,0.064777469,0.072039412,0.065511997,0.0907336,0.065783434,0.060661171,0.060447158,0.060447158,0.066269516,0.097875823,0.061303212,0.071743688,0.060447158,0.060447158,0.074633201,0.060768178,0.065511997,0.089890965,0.060447158,0.060447158,0.065511997,0.060447158,0.060718594,0.060447158,0.064340104,0.060447158,0.060447158
"1698",187556726,"Plovdiv, Bulgaria",774,42.13033,24.77289,"Europe",0.064993931,0.064993931,0.064993931,0.064993931,0.064993931,0.07119484,0.064993931,0.06774989,0.073171546,0.064993931,0.064993931,0.064993931,0.064993931,0.073171546,0.065682921,0.064993931,0.064993931,0.064993931,0.064993931,0.064993931,0.064993931,0.064993931,0.064993931,0.064993931,0.064993931,0.064993931,0.073171546,0.064993931,0.064993931,0.064993931,0.064993931
"1699",187556974,"Maspalomas, San Bartolome de Tirajana, Spain",774,27.77149,-15.61633,"Europe",0.124591439,0.062887368,0.062887368,0.062887368,0.062887368,0.082938172,0.062887368,0.066082597,0.064009821,0.062887368,0.066032856,0.062887368,0.062887368,0.06363236,0.062887368,0.062887368,0.062887368,0.062887368,0.062887368,0.062887368,0.063554549,0.066731565,0.062887368,0.062887368,0.064774935,0.062887368,0.06543571,0.062887368,0.062887368,0.062887368,0.062887368
"1700",187558028,"Auch - Gers (department), France",464,43.646656,0.6203565,"Europe",0.066767353,0.065611417,0.070813128,0.065611417,0.065611417,0.076592806,0.065611417,0.072547031,0.065611417,0.066189385,0.065611417,0.065611417,0.067714162,0.065611417,0.066189385,0.065611417,0.065611417,0.065611417,0.067644677,0.065611417,0.065611417,0.065611417,0.065611417,0.065611417,0.065611417,0.065611417,0.065611417,0.065611417,0.065611417,0.065611417,0.065611417
"1701",187559051,"Manche (department), France",464,48.617385,-1.51016,"Europe",0.08487061,0.063427002,0.067210104,0.063427002,0.063427002,0.083324418,0.063427002,0.066957897,0.063427002,0.063427002,0.093263677,0.063427002,0.063427002,0.063427002,0.063679208,0.06972924,0.063427002,0.063427002,0.079191383,0.063427002,0.063493227,0.110473812,0.063427002,0.063427002,0.068472337,0.063427002,0.063428079,0.063427002,0.063427002,0.064102598,0.068727621
"1702",187559609,"Wanning, China",557,18.80345,110.3692,"Asia",0.067988189,0.065953187,0.065953187,0.065953187,0.065953187,0.067988189,0.065953187,0.067988189,0.065953187,0.065953187,0.065953187,0.065953187,0.067988189,0.065953187,0.067988189,0.065953187,0.065953187,0.065953187,0.067988189,0.065953187,0.065953187,0.067988189,0.065953187,0.065953187,0.065953187,0.065953187,0.065953187,0.065953187,0.065953187,0.065953187,0.065953187
"1703",187560384,"Namhae, South Korea",557,34.81142,127.9489,"Asia",0.07194667,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492,0.07194667,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492,0.07049487,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492,0.07049487,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492,0.066699492
"1704",187562244,"Arreau, France",774,42.90837,0.356331,"Europe",0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.069455283,0.066686734,0.069455283,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.069455283,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734,0.066686734
"1705",187563515,"Stresa, Italy",774,45.84477,8.51695,"Europe",0.063624141,0.060308105,0.061586844,0.060308105,0.060308105,0.124082097,0.060308105,0.064144324,0.062948281,0.060563852,0.099614943,0.060308105,0.169060085,0.106831251,0.060563852,0.064848152,0.060308105,0.060308105,0.060308105,0.060308105,0.093558649,0.061685548,0.060308105,0.060308105,0.070386015,0.068119632,0.060308105,0.060308105,0.060308105,0.060308105,0.064848152
"1706",187564073,"Hveragerdi, Iceland",557,64.02952,-21.21525,"Europe",0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.066985265,0.064533985,0.07463494,0.065213399,0.069732379,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.070546784,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985,0.064533985
"1707",187564104,"Jukkasjarvi, Sweden",557,67.88996,20.58966,"Europe",0.064118652,0.064118652,0.06551238,0.064118652,0.06993061,0.064118652,0.064118652,0.071324338,0.064118652,0.064118652,0.064118652,0.064118652,0.064118652,0.06993061,0.064118652,0.064118652,0.118037929,0.064118652,0.078866935,0.064118652,0.064118652,0.064118652,0.064118652,0.064118652,0.064118652,0.064118652,0.064118652,0.064118652,0.064118652,0.064118652,0.064118652
"1708",187565003,"Pollensa, Spain",774,39.91894,3.07295,"Europe",0.224871878,0.059261718,0.059261718,0.059261718,0.059261718,0.075928755,0.059261718,0.067588402,0.059704015,0.059261718,0.076482341,0.059261718,0.059261718,0.073349344,0.060302554,0.064598443,0.059261718,0.059261718,0.059261718,0.059261718,0.059261718,0.11729929,0.059261718,0.059261718,0.059261718,0.059261718,0.059261718,0.059261718,0.059261718,0.059261718,0.059261718
"1709",187565220,"Palmanova, Spain",774,39.52351,2.541848,"Europe",0.141801641,0.0640293,0.0640293,0.0640293,0.0640293,0.075510423,0.0640293,0.066979733,0.0640293,0.0640293,0.065002454,0.0640293,0.0640293,0.065012778,0.0640293,0.0640293,0.0640293,0.0640293,0.0640293,0.0640293,0.0640293,0.089118914,0.0640293,0.0640293,0.0640293,0.0640293,0.0640293,0.0640293,0.0640293,0.0640293,0.0640293
"1710",187565468,"Warwick, England, United Kingdom",774,52.22213,-1.586728,"Europe",0.06100117,0.06100117,0.074379617,0.06100117,0.06100117,0.070720936,0.06100117,0.061961416,0.06100117,0.06100117,0.06100117,0.06100117,0.063267181,0.06100117,0.06100117,0.06100117,0.06100117,0.06100117,0.062126616,0.06100117,0.06100117,0.06100117,0.06100117,0.06100117,0.06100117,0.06100117,0.06100117,0.06100117,0.06100117,0.06100117,0.06100117
"1711",187565747,"Worcester, England, United Kingdom",774,52.18803,-2.266193,"Europe",0.0637435,0.0637435,0.08846468,0.0637435,0.0637435,0.082251573,0.0637435,0.071093985,0.073460738,0.0637435,0.0637435,0.0637435,0.064411726,0.064411726,0.0637435,0.06415834,0.0637435,0.0637435,0.070422673,0.0637435,0.0667491,0.0667491,0.0637435,0.0637435,0.0637435,0.0637435,0.0637435,0.0637435,0.0637435,0.0637435,0.0637435
"1712",187565778,"Malvern, England, United Kingdom",774,52.09418,-2.332752,"Europe",0.064338465,0.064338465,0.070326048,0.064338465,0.064338465,0.07594955,0.064338465,0.069462466,0.094726918,0.064338465,0.064338465,0.064338465,0.065363265,0.065363265,0.064338465,0.064338465,0.064338465,0.064338465,0.064338465,0.064338465,0.076621278,0.076621278,0.064338465,0.064338465,0.064338465,0.064338465,0.064338465,0.064338465,0.064338465,0.064338465,0.064338465
"1713",187565902,"Cheltenham, England, United Kingdom",774,51.9014,-1.921437,"Europe",0.062982287,0.062982287,0.067082769,0.062982287,0.062982287,0.093697476,0.062982287,0.067764688,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.074927385,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287,0.062982287
"1714",187565964,"Cirencester, England, United Kingdom",774,51.71803,-1.961411,"Europe",0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.074304218,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.066871884,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439,0.065658439
"1715",187566367,"Bath, England, United Kingdom",774,51.35835,-2.379427,"Europe",0.056626523,0.056626523,0.063967302,0.056626523,0.056626523,0.105394039,0.056626523,0.064232629,0.058414574,0.056626523,0.056626523,0.056626523,0.056626523,0.056626523,0.056626523,0.056627881,0.056626523,0.056626523,0.101724447,0.057640671,0.058553578,0.056626523,0.056626523,0.056626523,0.056787258,0.056626523,0.056626523,0.056626523,0.056626523,0.056626523,0.056626523
"1716",187566429,"Witney, England, United Kingdom",774,51.78831,-1.447294,"Europe",0.061647444,0.061647444,0.064302554,0.061647444,0.061647444,0.111055929,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.080057053,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444,0.061647444
"1717",187569374,"Wolfsburg, Germany",774,52.41098,10.78516,"Europe",0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.06654406,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346,0.065540346
"1718",187569436,"Celle, Germany",774,52.6454,10.09422,"Europe",0.065145387,0.065145387,0.066192179,0.065145387,0.065145387,0.068285762,0.065145387,0.067238971,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387,0.065145387
"1719",187569746,"Alpes-de-Haute-Provence (department), France",464,43.939468,5.793121,"Europe",0.065756648,0.065242086,0.070654621,0.065242086,0.065242086,0.078641274,0.065242086,0.068329459,0.065242086,0.065756648,0.065242086,0.065242086,0.067272476,0.074321203,0.068329459,0.065242086,0.065242086,0.065242086,0.066243352,0.065242086,0.065242086,0.065242086,0.065242086,0.065242086,0.065242086,0.065242086,0.065242086,0.065242086,0.065242086,0.065242086,0.065242086
"1720",187570304,"Arles, France",774,43.52831,4.65799,"Europe",0.065664975,0.065096437,0.06818021,0.065096437,0.065096437,0.079334437,0.065096437,0.067939123,0.065096437,0.065096437,0.065096437,0.065096437,0.065096437,0.065096437,0.065664975,0.065096437,0.065096437,0.065096437,0.071699999,0.065096437,0.065096437,0.065096437,0.065096437,0.065096437,0.065096437,0.065096437,0.065096437,0.065096437,0.065096437,0.065096437,0.065096437
"1721",187570335,"St.-Remy-de-Provence, France",774,43.78342,4.85345,"Europe",0.06476009,0.06476009,0.072697368,0.06476009,0.06476009,0.099213838,0.06476009,0.069290786,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.065515206,0.06853567,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009,0.06476009
"1722",187571451,"Eze, France",774,43.72849,7.360836,"Europe",0.07411024,0.063688329,0.063688329,0.063688329,0.063688329,0.069646095,0.063688329,0.065866029,0.066031121,0.063688329,0.063688329,0.063688329,0.063688329,0.085922023,0.064777179,0.063688329,0.063688329,0.063688329,0.063688329,0.063688329,0.067719956,0.088708055,0.063688329,0.063688329,0.063688329,0.063688329,0.063688329,0.063688329,0.063688329,0.066462016,0.063688329
"1723",187571823,"Lake Constance (area), Germany",464,47.669791,9.487941,"Europe",0.07797792,0.058221744,0.060551561,0.058221744,0.063031059,0.092174936,0.058221744,0.069061816,0.079007259,0.058645347,0.095243335,0.062304347,0.133673145,0.074197943,0.058221744,0.066086882,0.058221744,0.058221744,0.075196336,0.058221744,0.058221744,0.069423298,0.058221744,0.058221744,0.079007259,0.060307308,0.060307308,0.076472884,0.058221744,0.058271712,0.059906444
"1724",187571916,"Narbonne (and vicinity), France",464,43.168033,2.987565,"Europe",0.073695344,0.06530733,0.067828285,0.06530733,0.06530733,0.077315878,0.06530733,0.072239957,0.06530733,0.06530733,0.06530733,0.06530733,0.065937569,0.065937569,0.065937569,0.06530733,0.06530733,0.06530733,0.071278523,0.06530733,0.06530733,0.065937569,0.06530733,0.06530733,0.06530733,0.06530733,0.06530733,0.06530733,0.06530733,0.06530733,0.06530733
"1725",187572815,"Ludwigshafen, Germany",774,49.48214,8.39728,"Europe",0.074781377,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644,0.066145644
"1726",187572877,"Bad Herrenalb, Germany",774,48.79742,8.441319,"Europe",0.066803857,0.066803857,0.066803857,0.066803857,0.066956329,0.066803857,0.066803857,0.069575476,0.066803857,0.068189666,0.066803857,0.066803857,0.066803857,0.068189666,0.068189666,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857,0.066803857
"1727",187573311,"Toenning, Germany",557,54.30345,8.886073,"Europe",0.069391638,0.066654912,0.066654912,0.066654912,0.066654912,0.069391638,0.066654912,0.069391638,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.069391638,0.066654912,0.066654912,0.066654912,0.072128365,0.066654912,0.066654912,0.069391638,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912,0.066654912
"1728",187573621,"Schwetzingen, Germany",774,49.37749,8.562377,"Europe",0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.085325672,0.065280784,0.066707114,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784,0.065280784
"1729",187573683,"Schwabisch Hall, Germany",774,49.1104,9.759932,"Europe",0.065508223,0.065508223,0.070574079,0.065508223,0.065508223,0.065508223,0.065508223,0.070574079,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223,0.065508223
"1730",187573807,"Ales, France",774,44.12514,4.088324,"Europe",0.064607439,0.064607439,0.064607439,0.064607439,0.064607439,0.102741612,0.064607439,0.067344166,0.064607439,0.064607439,0.064607439,0.064607439,0.064607439,0.064607439,0.067344166,0.064607439,0.064607439,0.064607439,0.105478339,0.064607439,0.064607439,0.064607439,0.064607439,0.064607439,0.064607439,0.064607439,0.064607439,0.064607439,0.064607439,0.064607439,0.064607439
"1731",187574830,"Weil Am Rhein, Germany",774,47.60612,7.61071,"Europe",0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.081044647,0.06635292,0.06779613,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06923934,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292,0.06635292
