"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Entertainment_Aquarium","Entertainment_Casino","Entertainment_Entertainment","Entertainment_Family_Friendly","Entertainment_Jazz","Entertainment_Live_Music","Entertainment_Musicals","Entertainment_Nightclubs","Entertainment_Nightlife","Entertainment_Opera","Entertainment_Theater","Entertainment_Themepark","Entertainment_Tours","Entertainment_Waterparks","Entertainment_Zoo"
"2366",187828999,"Corpus Christi, Texas, United States of America",774,27.7167,-97.39875,"North America",0.080609151,0.056488361,0.059087057,0.158486141,0.058106216,0.074664119,0.056488361,0.067954711,0.059777692,0.056488361,0.059975047,0.0568613,0.061945345,0.064977761,0.056488361
"2367",187829123,"Kingsville (and vicinity), Texas, United States of America",464,27.51541,-97.84117,"North America",0.066124682,0.066124682,0.066124682,0.074880405,0.066124682,0.066124682,0.066124682,0.066124682,0.066124682,0.066124682,0.066124682,0.066124682,0.066124682,0.066124682,0.066124682
"2368",187829154,"Alice, Texas, United States of America",774,27.71455,-98.07106,"North America",0.066700094,0.066700094,0.066700094,0.070353956,0.066700094,0.066700094,0.066700094,0.066700094,0.066700094,0.066700094,0.066700094,0.066700094,0.066700094,0.066700094,0.066700094
"2369",187829309,"Lake Jackson, Texas, United States of America",774,29.0267,-95.45753,"North America",0.064841181,0.064841181,0.064841181,0.089622286,0.064841181,0.070770201,0.064841181,0.06487276,0.064841181,0.064841181,0.064841181,0.064841181,0.067677256,0.064841181,0.064841181
"2370",187829526,"Abilene, Texas, United States of America",774,32.4542,-99.70496,"North America",0.062689921,0.062689921,0.06431718,0.110536065,0.062689921,0.062828839,0.074328075,0.067641369,0.063464215,0.062689921,0.07460989,0.062689921,0.065012802,0.062689921,0.075387916
"2371",187829805,"Kilgore, Texas, United States of America",774,32.38048,-94.86872,"North America",0.065436523,0.065436523,0.065436523,0.078160742,0.065436523,0.065436523,0.065436523,0.065436523,0.065436523,0.065436523,0.073730425,0.065436523,0.088595606,0.065436523,0.065436523
"2372",187829836,"Longview, Texas, United States of America",774,32.50169,-94.72103,"North America",0.062483695,0.062483695,0.074723123,0.0943901,0.062483695,0.083465266,0.066949655,0.063195404,0.062483695,0.062483695,0.083465266,0.069687946,0.083006272,0.069687946,0.062483695
"2373",187829867,"Marshall, Texas, United States of America",774,32.50372,-94.34029,"North America",0.065818658,0.065818658,0.066937477,0.086101231,0.065818658,0.065986583,0.065818658,0.065818658,0.065818658,0.065818658,0.065818658,0.066937477,0.068056295,0.065818658,0.065818658
"2374",187830146,"McAllen, Texas, United States of America",774,26.21137,-98.24277,"North America",0.063759096,0.063759096,0.067119785,0.08992116,0.064441763,0.068679657,0.063759096,0.06597154,0.064528504,0.063759096,0.064677836,0.081116699,0.081886107,0.063759096,0.063759096
"2375",187830208,"Pharr, Texas, United States of America",774,26.16961,-98.19172,"North America",0.064590828,0.064590828,0.064590828,0.07960852,0.064590828,0.06950558,0.064590828,0.064590828,0.064590828,0.064590828,0.077433799,0.064590828,0.083543061,0.064590828,0.064590828
"2376",187830549,"Gainesville, Texas, United States of America",774,33.66873,-97.16428,"North America",0.063849825,0.194463415,0.063849825,0.081113639,0.063849825,0.117764526,0.063849825,0.063849825,0.063849825,0.063849825,0.116104513,0.063849825,0.067334146,0.063849825,0.063849825
"2377",187830735,"Denison, Texas, United States of America",774,33.74283,-96.56599,"North America",0.063011197,0.086108712,0.067639729,0.127675949,0.063011197,0.075036733,0.063011197,0.067639729,0.067639729,0.063011197,0.069463415,0.063011197,0.098134201,0.063011197,0.067639729
"2378",187830766,"Sherman, Texas, United States of America",774,33.6425,-96.59837,"North America",0.064119834,0.065271218,0.064119834,0.089570204,0.064119834,0.079123114,0.064119834,0.064119834,0.064119834,0.064119834,0.079123114,0.064119834,0.064119834,0.064119834,0.064119834
"2379",187830921,"Temple, Texas, United States of America",774,31.09373,-97.37,"North America",0.063128086,0.063128086,0.067901354,0.103621847,0.063128086,0.067901354,0.067901354,0.063128086,0.063128086,0.063128086,0.067901354,0.063128086,0.072039526,0.063128086,0.063128086
"2380",187831324,"Bay City, Texas, United States of America",774,28.88092,-95.80322,"North America",0.066450177,0.066450177,0.066450177,0.077482564,0.066450177,0.066450177,0.066450177,0.06774753,0.06774753,0.066450177,0.066450177,0.066450177,0.066450177,0.066450177,0.066450177
"2381",187831696,"Northwest Austin, Texas, United States of America",774,30.42,-97.77424,"North America",0.056840029,0.056840029,0.071263541,0.108099052,0.06203559,0.095590421,0.061187824,0.058231611,0.064184329,0.056840029,0.101350526,0.060851224,0.106834144,0.0607367,0.056840029
"2382",187831789,"Austin-Bergstrom International Airport (AUS), Texas, United States of America",774,30.21494,-97.6834,"North America",0.061131731,0.061131731,0.071401926,0.103835559,0.061131731,0.097837332,0.061131731,0.063120579,0.061623487,0.061131731,0.065382132,0.061131731,0.086099889,0.061131731,0.061131731
"2383",187831820,"Bastrop (and vicinity), Texas, United States of America",464,30.10514,-97.33307,"North America",0.065484861,0.065484861,0.067500584,0.084170178,0.065484861,0.065484861,0.065484861,0.065484861,0.065484861,0.065484861,0.066848502,0.065484861,0.068451944,0.065484861,0.065484861
"2384",187831851,"Bastrop, Texas, United States of America",774,30.12075,-97.31598,"North America",0.061004434,0.061004434,0.090082023,0.084773161,0.069540559,0.084857336,0.067608882,0.061004434,0.064954581,0.061004434,0.075210237,0.067608882,0.081557897,0.067608882,0.072371065
"2385",187832068,"Cisco, Texas, United States of America",774,32.35605,-99.03863,"North America",0.067071298,0.067071298,0.067071298,0.068665432,0.067071298,0.067071298,0.067071298,0.067071298,0.067071298,0.067071298,0.067071298,0.067071298,0.068665432,0.067071298,0.067071298
"2386",187832099,"Fredericksburg (and vicinity), Texas, United States of America",464,30.264242,-98.873113,"North America",0.058923123,0.058923123,0.066054896,0.12146431,0.058923123,0.075625926,0.058923123,0.062371078,0.064040299,0.058923123,0.060334812,0.058923123,0.09034152,0.058923123,0.058923123
"2387",187832378,"Horseshoe Bay, Texas, United States of America",774,30.54152,-98.36706,"North America",0.062936185,0.062936185,0.062936185,0.08690027,0.062936185,0.062936185,0.062936185,0.062936185,0.062936185,0.062936185,0.062936185,0.062936185,0.075070223,0.062936185,0.062936185
"2388",187832409,"Johnson City, Texas, United States of America",774,30.30549,-98.39667,"North America",0.066318253,0.066318253,0.066318253,0.07104809,0.066318253,0.066318253,0.066318253,0.066318253,0.066318253,0.066318253,0.066318253,0.066318253,0.08219636,0.066318253,0.066318253
"2389",187832533,"New Braunfels, Texas, United States of America",774,29.74166,-98.15131,"North America",0.062511904,0.062511904,0.065628476,0.126538179,0.062511904,0.074818063,0.062511904,0.064371752,0.063751161,0.062511904,0.065197,0.063809257,0.065755287,0.08261521,0.062511904
"2390",187833742,"Market Center, Dallas, Texas, United States of America",774,32.80719,-96.84448,"North America",0.063166644,0.057590348,0.064062297,0.138829593,0.057590348,0.083994011,0.057590348,0.066075037,0.064458532,0.057590348,0.101261233,0.063266297,0.065494811,0.057590348,0.059837495
"2391",187834207,"Charlevoix, Michigan, United States of America",774,45.28423,-85.24046,"North America",0.06506536,0.067606011,0.06506536,0.068878293,0.06506536,0.06506536,0.06506536,0.06506536,0.06506536,0.06506536,0.06506536,0.06506536,0.067606011,0.06506536,0.06506536
"2392",187834362,"East San Antonio, Texas, United States of America",774,29.44053,-98.37514,"North America",0.060684701,0.060684701,0.080886574,0.129928161,0.060684701,0.083398816,0.065413576,0.061402575,0.0611585,0.060684701,0.091468911,0.065798149,0.073186011,0.064855175,0.071359365
"2393",187834703,"Tawas City (and vicinity), Michigan, United States of America",464,44.25654,-83.53109,"North America",0.065485066,0.065485066,0.065674562,0.083779584,0.065485066,0.065629433,0.065485066,0.065663436,0.065485066,0.065485066,0.065485066,0.065485066,0.065485066,0.065485066,0.065485066
"2394",187835106,"Gerald R. Ford International Airport (GRR), Michigan, United States of America",774,42.88994,-85.55153,"North America",0.058513466,0.058513466,0.082289281,0.131854546,0.058513466,0.074513855,0.058513466,0.059574342,0.065323366,0.069724199,0.090671796,0.058513466,0.059574531,0.06139331,0.076116801
"2395",187835416,"Jackson, Michigan, United States of America",774,42.25632,-84.40473,"North America",0.064043245,0.064043245,0.064043245,0.101141881,0.064043245,0.064043245,0.064043245,0.064043245,0.064043245,0.064043245,0.064043245,0.064043245,0.065320221,0.064043245,0.064043245
"2396",187835602,"Kalamazoo, Michigan, United States of America",774,42.29753,-85.62968,"North America",0.063162355,0.063162355,0.064949483,0.108018932,0.063162355,0.073735169,0.063162355,0.064370569,0.063892601,0.063162355,0.073722244,0.063892601,0.067052624,0.063162355,0.069713223
"2397",187835695,"Edmore, Michigan, United States of America",774,43.40254,-85.01458,"North America",0.067050729,0.067050729,0.067050729,0.068624293,0.067050729,0.067050729,0.067050729,0.067050729,0.067050729,0.067050729,0.067050729,0.067050729,0.067050729,0.067050729,0.067050729
"2398",187835726,"Mount Pleasant, Michigan, United States of America",774,43.61294,-84.79262,"North America",0.061565502,0.30267579,0.065077978,0.083153256,0.061565502,0.095810595,0.061565502,0.061565502,0.061565502,0.061565502,0.095997296,0.061565502,0.061565502,0.063422922,0.061565502
"2399",187835974,"Kankakee (and vicinity), Illinois, United States of America",464,41.171418,-87.849339,"North America",0.064982532,0.066020414,0.064982532,0.08994439,0.064982532,0.070634463,0.064982532,0.064982532,0.064982532,0.064982532,0.070634463,0.064982532,0.067058297,0.064982532,0.064982532
"2400",187836439,"Imlay City, Michigan, United States of America",774,43.06434,-83.05495,"North America",0.066402147,0.066402147,0.066402147,0.068094394,0.066402147,0.066402147,0.066402147,0.066402147,0.066402147,0.066402147,0.066402147,0.066402147,0.066402147,0.066402147,0.066402147
"2401",187836501,"Brighton, Michigan, United States of America",774,42.54699,-83.77572,"North America",0.061989273,0.066251076,0.066251076,0.100299401,0.061989273,0.080408479,0.061989273,0.066594074,0.061989273,0.061989273,0.064977923,0.066251076,0.089620543,0.072371802,0.072371802
"2402",187836532,"Howell, Michigan, United States of America",774,42.60397,-83.92194,"North America",0.065718337,0.065718337,0.065718337,0.096673017,0.065718337,0.065718337,0.065718337,0.065718337,0.065718337,0.065718337,0.065718337,0.065718337,0.065718337,0.065718337,0.065718337
"2403",187836687,"Ypsilanti, Michigan, United States of America",774,42.22775,-83.60996,"North America",0.06338024,0.06338024,0.06338024,0.086854507,0.06338024,0.075998932,0.075998932,0.071799363,0.06338024,0.06338024,0.075998932,0.06338024,0.06338024,0.06338024,0.06338024
"2404",187836718,"Monroe (and vicinity), Michigan, United States of America",464,41.92823,-83.35557,"North America",0.065040276,0.065040276,0.065040276,0.085439994,0.067625445,0.07023523,0.065040276,0.065040276,0.065040276,0.065040276,0.065040276,0.066035796,0.067031316,0.077133998,0.065040276
"2405",187836749,"Dundee, Michigan, United States of America",774,41.95354,-83.67612,"North America",0.064693533,0.064693533,0.064693533,0.087438838,0.064693533,0.064693533,0.064693533,0.064693533,0.064693533,0.064693533,0.064693533,0.066095271,0.064693533,0.093283759,0.064693533
"2406",187837307,"Bloomington, Illinois, United States of America",774,40.47779,-88.97031,"North America",0.061480246,0.065633712,0.072422863,0.106466176,0.061480246,0.077053438,0.071641125,0.062577416,0.061480246,0.061480246,0.072519829,0.062820495,0.063825462,0.061480246,0.061480246
"2407",187837803,"Springfield, Illinois, United States of America",774,39.79214,-89.65411,"North America",0.060126022,0.060126022,0.060126022,0.128815973,0.060126022,0.064070307,0.067864011,0.061857131,0.060193318,0.060126022,0.071392812,0.060816964,0.072727466,0.060185183,0.060126022
"2408",187838237,"Princeton, Illinois, United States of America",774,41.38174,-89.46684,"North America",0.062524611,0.075418799,0.067518796,0.077044028,0.062524611,0.074444995,0.062524611,0.076009582,0.062524611,0.062524611,0.067518796,0.062524611,0.099430971,0.067518796,0.067518796
"2409",187838330,"Montpelier, Ohio, United States of America",774,41.58842,-84.62198,"North America",0.062802131,0.062802131,0.062802131,0.091812015,0.062802131,0.077509608,0.062802131,0.062802131,0.062802131,0.062802131,0.062802131,0.062802131,0.062802131,0.062802131,0.062802131
"2410",187838392,"Napoleon, Ohio, United States of America",774,41.39205,-84.12646,"North America",0.066697954,0.066697954,0.066697954,0.07109561,0.066697954,0.066697954,0.066697954,0.066697954,0.066697954,0.066697954,0.066697954,0.066697954,0.066697954,0.066697954,0.066697954
"2411",187838795,"Pekin, Illinois, United States of America",774,40.56286,-89.61616,"North America",0.066279262,0.066279262,0.066279262,0.077825702,0.066279262,0.066279262,0.066279262,0.067902257,0.066279262,0.066279262,0.066279262,0.066279262,0.069115337,0.066279262,0.066279262
"2412",187839198,"Western Suburbs, Illinois, United States of America",774,41.79847,-88.31268,"North America",0.071650444,0.067203678,0.081729298,0.115881468,0.058502376,0.08930427,0.066065389,0.061045093,0.058502376,0.067267754,0.082187747,0.070320013,0.072744131,0.067292303,0.090199374
"2413",187839291,"Lincoln Park, Chicago, Illinois, United States of America",774,41.92558,-87.64626,"North America",0.065453043,0.051890649,0.088918521,0.110078871,0.051890649,0.069389474,0.06716791,0.063094075,0.054583589,0.051890649,0.100515093,0.05698307,0.06026494,0.051890649,0.121756986
"2414",187839446,"Evanston, Illinois, United States of America",774,42.02945,-87.71475,"North America",0.055669859,0.055656419,0.055728596,0.128127635,0.055656419,0.085462803,0.055656419,0.060553375,0.057378983,0.055656419,0.094172283,0.056861819,0.101521274,0.055656419,0.055656419
"2415",187839787,"St. Marys, Ohio, United States of America",774,40.57168,-84.38979,"North America",0.066289679,0.066289679,0.066289679,0.082980479,0.066289679,0.066289679,0.066289679,0.066759264,0.066289679,0.066289679,0.066289679,0.066289679,0.069246072,0.066289679,0.066289679
"2416",187839849,"Bluffton, Ohio, United States of America",774,40.87899,-83.88963,"North America",0.066783946,0.066783946,0.066783946,0.068667481,0.066783946,0.066783946,0.066783946,0.066783946,0.066783946,0.066783946,0.066783946,0.066783946,0.066783946,0.066783946,0.066783946
"2417",187839911,"Tiffin, Ohio, United States of America",774,41.12331,-83.17984,"North America",0.061468001,0.061468001,0.061468001,0.085794671,0.078114653,0.086268391,0.061468001,0.061468001,0.061468001,0.061468001,0.086268391,0.061468001,0.105534585,0.061468001,0.061468001
"2418",187840469,"Northwood, Ohio, United States of America",774,41.60586,-83.47314,"North America",0.062474509,0.15720422,0.062474509,0.149074444,0.062474509,0.102836758,0.062474509,0.062474509,0.062474509,0.062474509,0.102836758,0.062474509,0.062474509,0.062474509,0.101781561
"2419",187840500,"Perrysburg, Ohio, United States of America",774,41.52537,-83.58928,"North America",0.064078798,0.070382412,0.06514341,0.111320643,0.064078798,0.064079089,0.064078798,0.065319632,0.065121116,0.064078798,0.064357029,0.064078798,0.066086531,0.064078798,0.075183263
"2420",187841523,"Warren, Ohio, United States of America",774,41.2502,-80.78005,"North America",0.061071888,0.061071888,0.06677889,0.099146502,0.061071888,0.061071888,0.061071888,0.067695197,0.061071888,0.061071888,0.075381545,0.061071888,0.10070208,0.06677889,0.06677889
"2421",187843445,"Ripley, Tennessee, United States of America",774,35.74099,-89.53803,"North America",0.066846545,0.066846545,0.066846545,0.087391336,0.066846545,0.066846545,0.066846545,0.066846545,0.066846545,0.066846545,0.066846545,0.066846545,0.066846545,0.066846545,0.066846545
"2422",187843755,"Northwest Akron, Ohio, United States of America",557,41.12604,-81.6268,"North America",0.064175509,0.064175509,0.064175509,0.088095717,0.064175509,0.070844385,0.064175509,0.064175509,0.064175509,0.064175509,0.070986125,0.064175509,0.064175509,0.064175509,0.064175509
"2423",187843848,"Union City, Tennessee, United States of America",774,36.41476,-89.05998,"North America",0.066679359,0.066679359,0.066679359,0.070957536,0.066679359,0.066679359,0.066679359,0.066679359,0.066679359,0.066679359,0.066679359,0.066679359,0.066679359,0.066679359,0.066679359
"2424",187844034,"Cleveland Hopkins International Airport (CLE), Ohio, United States of America",774,41.4132,-81.84381,"North America",0.068378246,0.060885279,0.060913652,0.100281697,0.060885279,0.071360936,0.060885279,0.062193989,0.060885279,0.060885279,0.086844501,0.061419267,0.061953256,0.060885279,0.061921975
"2425",187844158,"Independence, Ohio, United States of America",774,41.39097,-81.65732,"North America",0.05955286,0.061852131,0.059639641,0.173655596,0.05955286,0.077897918,0.05955286,0.068668237,0.060493384,0.05955286,0.076885995,0.05955286,0.065773343,0.05955286,0.070655741
"2426",187844437,"Morehead (and vicinity), Kentucky, United States of America",464,38.18744,-83.47701,"North America",0.062290487,0.062290487,0.072072605,0.087459691,0.062290487,0.071321371,0.067034402,0.062290487,0.062290487,0.062290487,0.080396724,0.062290487,0.087303109,0.062290487,0.062290487
"2427",187844561,"Pierre (and vicinity), South Dakota, United States of America",464,44.36991,-100.36172,"North America",0.061516739,0.06583141,0.061516739,0.076093995,0.061516739,0.062661514,0.061516739,0.061516739,0.061516739,0.061516739,0.06583141,0.061516739,0.110904965,0.061516739,0.061516739
"2428",187845553,"Mitchell, South Dakota, United States of America",774,43.71046,-98.04744,"North America",0.064710059,0.064833137,0.064710059,0.107706239,0.064710059,0.064710059,0.064710059,0.065269847,0.064710059,0.064710059,0.064710059,0.064710059,0.075085525,0.073833596,0.064710059
"2429",187845832,"Morehead, Kentucky, United States of America",774,38.22433,-83.4099,"North America",0.066031973,0.066031973,0.066031973,0.078326343,0.066031973,0.066031973,0.066031973,0.066031973,0.066031973,0.066031973,0.066031973,0.066031973,0.066031973,0.066031973,0.066031973
"2430",187846359,"Northeast Louisville, Louisville, Kentucky, United States of America",774,38.29578,-85.54626,"North America",0.060756448,0.060756448,0.060756448,0.104219261,0.060756448,0.091310255,0.060756448,0.060756448,0.060756448,0.060756448,0.070342394,0.06534213,0.108992759,0.065121278,0.065507022
"2431",187846390,"Downtown Louisville, Kentucky, United States of America",774,38.24081,-85.75401,"North America",0.064453119,0.052405649,0.074649109,0.104888433,0.057908823,0.126293669,0.052395807,0.064991282,0.059707704,0.052395807,0.125055428,0.05811339,0.110544709,0.05700197,0.052826366
"2432",187846700,"Sturgis, South Dakota, United States of America",774,44.42592,-103.2216,"North America",0.065777963,0.067187804,0.065777963,0.076435651,0.065777963,0.065777963,0.065777963,0.065777963,0.065777963,0.065777963,0.065777963,0.065777963,0.067187804,0.065777963,0.065777963
"2433",187846762,"Deadwood, South Dakota, United States of America",774,44.25605,-103.6563,"North America",0.059805928,0.327448564,0.06453769,0.090343183,0.059805928,0.068570185,0.059805928,0.061750311,0.059805928,0.059805928,0.065741327,0.059805928,0.064732202,0.059961734,0.059805928
"2434",187847320,"Franklin, Kentucky, United States of America",774,36.72748,-86.57677,"North America",0.06625048,0.06625048,0.06625048,0.081364036,0.06625048,0.08019695,0.08019695,0.06625048,0.06625048,0.06625048,0.08019695,0.06625048,0.06625048,0.06625048,0.06625048
"2435",187847940,"Paducah (and vicinity), Kentucky, United States of America",464,37.084018,-88.682207,"North America",0.062336833,0.168550089,0.068120686,0.105815528,0.062336833,0.065319205,0.063564456,0.062336833,0.062336833,0.062336833,0.063889451,0.062336833,0.068740104,0.062519827,0.062336833
"2436",187848498,"Miamisburg, Ohio, United States of America",774,39.63876,-84.21825,"North America",0.061806059,0.061806059,0.063568489,0.133415069,0.061806059,0.062121931,0.061806059,0.061806059,0.061806059,0.061806059,0.070929211,0.063742292,0.086484622,0.061806059,0.061806059
"2437",187848560,"Downtown Dayton, Ohio, United States of America",774,39.7589,-84.18954,"North America",0.060117386,0.060117386,0.062677281,0.073992469,0.060117386,0.068341898,0.060117386,0.065288131,0.061987703,0.060117386,0.078351405,0.060117386,0.060117386,0.060117386,0.060117386
"2438",187848653,"Springfield, Ohio, United States of America",774,39.92911,-83.81392,"North America",0.067864228,0.062298228,0.062298228,0.096528979,0.062298228,0.080788079,0.071543153,0.062298228,0.062298228,0.062298228,0.076165616,0.062298228,0.10666714,0.062298228,0.067864228
"2439",187849614,"Clarksville, Indiana, United States of America",774,38.31464,-85.76913,"North America",0.061200505,0.061784504,0.061200505,0.113902746,0.061200505,0.071782935,0.061200505,0.07103309,0.061200505,0.061200505,0.080161025,0.061200505,0.061200505,0.073170609,0.061200505
"2440",187849645,"Jeffersonville, Indiana, United States of America",774,38.30589,-85.73064,"North America",0.057795882,0.058458752,0.057795882,0.118800929,0.057795882,0.096266999,0.057795882,0.072252087,0.057795882,0.057795882,0.105576113,0.057795882,0.057795882,0.071382585,0.057795882
"2441",187849986,"Henderson, KY, United States of America",774,37.83073,-87.56782,"North America",0.065810625,0.065810625,0.065810625,0.078621246,0.065810625,0.079987929,0.065810625,0.065810625,0.065810625,0.065810625,0.069733927,0.065810625,0.065810625,0.065810625,0.065810625
"2442",187850203,"Cookeville (and vicinity), Tennessee, United States of America",464,36.13866,-85.50319,"North America",0.077266462,0.060248633,0.064718358,0.114971984,0.060248633,0.085285105,0.060248633,0.060881585,0.060881585,0.060248633,0.079400155,0.077266462,0.095941106,0.077266462,0.060248633
"2443",187850389,"Tullahoma (and vicinity), Tennessee, United States of America",464,35.389658,-86.08674,"North America",0.077517799,0.060624985,0.074530234,0.090642062,0.060624985,0.09574102,0.061195771,0.061180695,0.061180695,0.060624985,0.094186746,0.066811633,0.113148892,0.060624985,0.060624985
"2444",187850482,"Manchester, Tennessee, United States of America",774,35.48435,-86.07626,"North America",0.065128768,0.065128768,0.065128768,0.085601323,0.065128768,0.065193039,0.065128768,0.066366851,0.066366851,0.065128768,0.065193039,0.066366851,0.065128768,0.065128768,0.065128768
"2445",187851071,"Tomahawk, Wisconsin, United States of America",774,45.49969,-89.77923,"North America",0.066782439,0.066782439,0.066782439,0.069703427,0.066782439,0.066782439,0.066782439,0.066782439,0.066782439,0.066782439,0.066782439,0.066782439,0.066782439,0.066782439,0.066782439
"2446",187851257,"Lewisburg, Tennessee, United States of America",774,35.45137,-86.78913,"North America",0.066999555,0.066999555,0.066999555,0.067848698,0.066999555,0.066999555,0.066999555,0.066999555,0.066999555,0.066999555,0.066999555,0.066999555,0.066999555,0.066999555,0.066999555
"2447",187851629,"Huntington, Indiana, United States of America",774,40.88152,-85.49641,"North America",0.06660335,0.06660335,0.06660335,0.072368079,0.06660335,0.06660335,0.06660335,0.06660335,0.06660335,0.06660335,0.06660335,0.06660335,0.06660335,0.06660335,0.06660335
"2448",187852838,"Rice Lake (and vicinity), Wisconsin, United States of America",464,45.475818,-91.735256,"North America",0.060453024,0.061153599,0.061153599,0.085673893,0.060453024,0.060453024,0.060453024,0.061939156,0.060453024,0.060453024,0.060453024,0.060453024,0.09178511,0.060453024,0.076687206
"2449",187853334,"Porto Azzurro, Italy",557,42.77318,10.39349,"Europe",0.065988578,0.065988578,0.065988578,0.072199758,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.065988578,0.068058972,0.084622118,0.065988578,0.065988578
"2450",187853923,"Crossville - Harriman (and vicinity), Tennessee, United States of America",464,35.96427,-84.98499,"North America",0.063690194,0.063690194,0.074912677,0.079217069,0.063690194,0.086178751,0.073293552,0.063690194,0.063690194,0.063690194,0.07844311,0.063690194,0.111675726,0.063690194,0.063690194
"2451",187854450,"Marion, Indiana, United States of America",774,40.54523,-85.60925,"North America",0.063097714,0.063097714,0.068718056,0.088983374,0.063097714,0.063097714,0.063097714,0.063097714,0.063097714,0.063097714,0.068718056,0.068718056,0.083518184,0.063097714,0.101043525
"2452",187854543,"Portland, Indiana, United States of America",774,40.43694,-84.98321,"North America",0.066803394,0.066803394,0.066803394,0.066803394,0.066803394,0.066803394,0.066803394,0.066803394,0.066803394,0.066803394,0.066803394,0.066803394,0.066803394,0.066803394,0.066803394
"2453",187855132,"Columbus, Indiana, United States of America",774,39.23069,-85.91914,"North America",0.064587044,0.064587044,0.064587044,0.094788088,0.064587044,0.064587044,0.064587044,0.06591012,0.064587044,0.064587044,0.064587044,0.064587044,0.065189585,0.064587044,0.064587044
"2454",187855194,"Seymour, Indiana, United States of America",774,38.94674,-85.88112,"North America",0.065977441,0.065977441,0.065977441,0.086643926,0.065977441,0.065977441,0.065977441,0.065977441,0.065977441,0.065977441,0.065977441,0.065977441,0.065977441,0.065977441,0.065977441
"2455",187855225,"Taylorsville - Edinburgh, Indiana, United States of America",774,39.32288,-85.95436,"North America",0.064336279,0.064336279,0.064336279,0.088706538,0.064336279,0.064336279,0.064336279,0.064336279,0.064336279,0.064336279,0.064336279,0.064336279,0.065606604,0.064336279,0.064336279
"2456",187855287,"Bedford, Indiana, United States of America",774,38.85481,-86.489,"North America",0.065337715,0.065337715,0.065337715,0.086777773,0.065337715,0.065337715,0.065337715,0.065337715,0.065337715,0.065337715,0.065801051,0.065337715,0.078451512,0.065337715,0.065337715
"2457",187856248,"Greeneville, Tennessee, United States of America",774,36.28245,-82.8227,"North America",0.066270862,0.066270862,0.066270862,0.079111424,0.066270862,0.066270862,0.066270862,0.066270862,0.066270862,0.066270862,0.075052528,0.066270862,0.066270862,0.066270862,0.066270862
"2458",187856496,"Gatlinburg, Tennessee, United States of America",774,35.73378,-83.45449,"North America",0.09177096,0.055206625,0.062502369,0.17231324,0.055206625,0.06471878,0.055206625,0.058442841,0.055506231,0.055206625,0.05559994,0.06267388,0.068014948,0.100872557,0.055206625
"2459",187856589,"Sevierville, Tennessee, United States of America",774,35.83667,-83.52419,"North America",0.065649649,0.05703187,0.078784073,0.187067586,0.05703187,0.091911566,0.05703187,0.057087752,0.05703187,0.05703187,0.05890888,0.075032394,0.102978052,0.072627029,0.061370659
"2460",187856682,"East Indianapolis, Indianapolis, Indiana, United States of America",774,39.81614,-86.01736,"North America",0.059566225,0.059566225,0.065104188,0.11274227,0.059566225,0.065611903,0.07739535,0.06218873,0.060238087,0.065104188,0.07739535,0.064601718,0.101487643,0.059566225,0.095086372
"2461",187856744,"Platteville, Wisconsin, United States of America",774,42.74355,-90.49403,"North America",0.066700118,0.066700118,0.066700118,0.086731214,0.066700118,0.066700118,0.066700118,0.066700118,0.066700118,0.066700118,0.066700118,0.066700118,0.066700118,0.066700118,0.066700118
"2462",187857612,"Council Bluffs (and vicinity), Iowa, United States of America",464,41.23818,-95.89245,"North America",0.061754963,0.161575433,0.065044303,0.104711022,0.061754963,0.078559047,0.061754963,0.063591065,0.06316889,0.061754963,0.083286765,0.061754963,0.06316889,0.061754963,0.111774805
"2463",187857860,"Blackduck, Minnesota, United States of America",774,47.7768,-94.52571,"North America",0.066588472,0.066588472,0.066588472,0.066588472,0.066588472,0.066588472,0.066588472,0.066588472,0.066588472,0.066588472,0.066588472,0.066588472,0.066588472,0.066588472,0.066588472
"2464",187857953,"Estherville, Iowa, United States of America",774,43.39913,-94.8215,"North America",0.066949656,0.066949656,0.066949656,0.071330419,0.066949656,0.066949656,0.066949656,0.066949656,0.066949656,0.066949656,0.066949656,0.066949656,0.066949656,0.066949656,0.066949656
"2465",187858015,"Spencer, Iowa, United States of America",774,43.13548,-95.14935,"North America",0.066203124,0.066203124,0.066203124,0.079287588,0.066203124,0.066203124,0.066203124,0.066203124,0.066203124,0.066203124,0.066203124,0.066203124,0.067629454,0.066203124,0.066203124
"2466",187858325,"Sioux City, Iowa, United States of America",774,42.47226,-96.3842,"North America",0.063063654,0.092139462,0.065753454,0.095455548,0.063063654,0.08509692,0.063063654,0.066601064,0.063925501,0.063063654,0.08834715,0.063063654,0.065649193,0.063063654,0.063063654
"2467",187858604,"Worthington (and vicinity), Minnesota, United States of America",464,43.63756,-95.59355,"North America",0.064329651,0.064329651,0.064329651,0.093373122,0.064329651,0.069139698,0.064329651,0.067039853,0.064329651,0.064329651,0.069139698,0.064329651,0.079490742,0.068970528,0.064329651
"2468",187858728,"Red Wing (and vicinity), Minnesota, United States of America",464,44.56469,-92.554481,"North America",0.065544131,0.070830944,0.065544131,0.073734359,0.065544131,0.065544131,0.065544131,0.066711128,0.066711128,0.065544131,0.066599459,0.065544131,0.066599459,0.065544131,0.065544131
