"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Sports_Baseball","Sports_Basketball","Sports_Cross_Country_Skiing","Sports_Football","Sports_Golf","Sports_Hockey","Sports_Indoor_Skiing","Sports_Running","Sports_Skiing","Sports_Snowboarding","Sports_Soccer","Sports_Sports"
"1746",187582146,"Mayenne (department), France",464,48.30102,-0.619023,"Europe",0.066096832,0.066096832,0.066096832,0.066096832,0.070095233,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832,0.066096832,0.070095233
"1747",187582363,"Loir-et-Cher (department), France",464,47.58561,1.330311,"Europe",0.064677049,0.064677049,0.064677049,0.064677049,0.070942433,0.064677049,0.064677049,0.064677049,0.064677049,0.064677049,0.064677049,0.066914686
"1748",187583448,"Chinon, France",774,47.17213,0.245253,"Europe",0.066437538,0.066437538,0.066437538,0.066437538,0.067734891,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538,0.066437538
"1749",187583634,"Port Louis, Mauritius",774,-20.1436,57.49804,"Africa",0.063787931,0.063787931,0.063787931,0.063787931,0.065927426,0.063787931,0.063787931,0.063787931,0.063787931,0.063787931,0.063787931,0.073925024
"1750",187584037,"Bra, Italy",557,44.70684,7.824282,"Europe",0.06654703,0.06654703,0.06654703,0.06654703,0.069302989,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.06654703,0.069302989
"1751",187585060,"Blankenese, Hamburg, Germany",774,53.56638,9.798717,"Europe",0.066451113,0.066451113,0.066451113,0.066451113,0.068984041,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113,0.066451113
"1752",187585184,"White Mountains (area), New Hampshire, United States of America",464,44.0761535,-71.189142,"North America",0.055224042,0.055416079,0.062212095,0.055224042,0.075894512,0.05601796,0.055224042,0.055224042,0.115813767,0.058405764,0.055224042,0.079741033
"1753",187585587,"Argyll and Bute, Scotland, United Kingdom",464,56.411844,-5.396463,"Europe",0.063314079,0.063314079,0.063314079,0.063314079,0.074135569,0.063314079,0.063314079,0.063314079,0.063667049,0.063667049,0.063314079,0.066598251
"1754",187585649,"Dumfries and Galloway, Scotland, United Kingdom",464,55.07218,-3.592745,"Europe",0.063903385,0.063903385,0.063903385,0.063903385,0.077949081,0.063903385,0.063903385,0.063903385,0.063903385,0.063903385,0.063903385,0.066632302
"1755",187585928,"Scottish Borders, Scotland, United Kingdom",464,55.597558,-2.795079,"Europe",0.063487043,0.063487043,0.063487043,0.063487043,0.082083758,0.063487043,0.063487043,0.063487043,0.063487043,0.063487043,0.063487043,0.069942682
"1756",187586424,"Alishan, Taiwan",557,23.43782,120.7641,"Asia",0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.066857695,0.073224942
"1757",187587199,"Cesis, Latvia",557,57.28469,25.25753,"Europe",0.066654797,0.066654797,0.068040607,0.066654797,0.066654797,0.066654797,0.066654797,0.066654797,0.076509983,0.068040607,0.066654797,0.066654797
"1758",187587602,"Groningen (province), Netherlands",464,53.216679,6.570818,"Europe",0.064612455,0.064612455,0.064612455,0.064612455,0.068946962,0.064612455,0.064612455,0.064612455,0.064612455,0.064612455,0.064612455,0.068829788
"1759",187587850,"Zhongshan, Taipei, Taiwan",774,25.07006,121.5383,"Asia",0.064354739,0.059948472,0.059948472,0.059948472,0.060624026,0.059948472,0.059948472,0.059948472,0.059948472,0.059948472,0.059948472,0.08395248
"1760",187588687,"Achensee, Austria",774,47.48067,11.75108,"Europe",0.065446885,0.065446885,0.070349447,0.065446885,0.071575087,0.065446885,0.065446885,0.065446885,0.093303398,0.070349447,0.065446885,0.070349447
"1761",187588811,"Seefeld in Tirol, Austria",774,47.32771,11.1465,"Europe",0.06540987,0.06540987,0.075538254,0.06540987,0.075811994,0.06540987,0.06540987,0.06540987,0.083578655,0.074169554,0.06540987,0.070884672
"1762",187591167,"Airway Heights, Washington, United States of America",557,47.63503,-117.5812,"North America",0.058466657,0.065732723,0.058466657,0.058466657,0.064091086,0.066030567,0.058466657,0.058466657,0.073151371,0.059414255,0.058466657,0.071045299
"1763",187591508,"Epirus, Greece",464,39.67277,20.86033,"Europe",0.062976612,0.062976612,0.063912489,0.063433793,0.062976612,0.062976612,0.062976612,0.062976612,0.070768935,0.06360053,0.062976612,0.072713604
"1764",187593802,"Benito Juarez International Airport (MEX), Distrito Federal, Mexico",774,19.4208,-99.08286,"South America",0.062128007,0.057608394,0.057608394,0.057608394,0.058436346,0.057608394,0.057608394,0.057608394,0.074816166,0.057608394,0.062128007,0.120046165
"1765",187593833,"La Condesa, Mexico City, Distrito Federal, Mexico",774,19.41124,-99.17463,"South America",0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.061884091,0.070151757
"1766",187595073,"Catanzaro, Italy",774,38.88989,16.60301,"Europe",0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.065577428,0.066790873,0.065577428,0.065577428,0.105958783
"1767",187595755,"North-West (province), South Africa",464,-25.347781,27.102177,"Africa",0.059372232,0.059372232,0.059372232,0.059372232,0.107835221,0.059372232,0.059372232,0.059372232,0.059372232,0.059372232,0.059372232,0.090211869
"1768",187595786,"Mpumalanga - Limpopo (provinces), South Africa",464,-25.0045325,31.122653,"Africa",0.059637042,0.059637042,0.059637042,0.059637042,0.073168848,0.059637042,0.059637042,0.059970873,0.059682116,0.059637042,0.059637042,0.085879537
"1769",187596251,"Leopoldstadt, Vienna, Austria",774,48.2198,16.39366,"Europe",0.061062034,0.061062034,0.061062034,0.061062034,0.063350049,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.061062034,0.078438918
"1770",187597398,"Cape Winelands, Cape Town, South Africa",557,-33.8853,18.96554,"Africa",0.064133575,0.064133575,0.064133575,0.064133575,0.074923468,0.064133575,0.064133575,0.064133575,0.064133575,0.064133575,0.064133575,0.067079631
"1771",187597429,"Centralia - Chehalis (and vicinity), Washington, United States of America",464,46.713162,-122.974338,"North America",0.06473086,0.064397795,0.059994227,0.059994227,0.064010111,0.064397795,0.059994227,0.059994227,0.060771167,0.059994227,0.059994227,0.084004217
"1772",187597708,"North Oregon Coast, Oregon, United States of America",464,45.992271,-123.928091,"North America",0.053104327,0.054844667,0.053104327,0.079374038,0.065329439,0.053104327,0.053104327,0.053130151,0.06820349,0.053104327,0.053104327,0.098086826
"1773",187599258,"Franklin, Texas, United States of America",557,31.07685,-96.41695,"North America",0.063619284,0.063619284,0.063619284,0.063619284,0.082590821,0.063619284,0.063619284,0.063619284,0.063619284,0.063619284,0.063619284,0.078592943
"1774",187599568,"Tossa de Mar, Spain",774,41.73615,2.921047,"Europe",0.063916224,0.063916224,0.06445464,0.063916224,0.075668214,0.063916224,0.063916224,0.063916224,0.063916224,0.063916224,0.063916224,0.06714672
"1775",187600126,"Ballito, South Africa",557,-29.51063,31.21884,"Africa",0.064632481,0.064632481,0.064632481,0.064632481,0.088513595,0.064632481,0.064632481,0.064632481,0.064632481,0.064632481,0.064632481,0.078300021
"1776",187600436,"Pannonia (area), Hungary",464,47.388573,17.635168,"Europe",0.063501831,0.066763576,0.063852938,0.066404693,0.069440197,0.063501831,0.063501831,0.063501831,0.063969974,0.063618866,0.064297374,0.078785054
"1777",187600777,"Kifisia, Greece",774,38.09396,23.81937,"Europe",0.065869723,0.065869723,0.065869723,0.065869723,0.065869723,0.065869723,0.065869723,0.065869723,0.065869723,0.065869723,0.065869723,0.068761846
"1778",187600932,"Monastiraki, Athens, Greece",774,37.97771,23.72624,"Europe",0.055763397,0.055763397,0.055763397,0.055763397,0.055763397,0.055763397,0.055763397,0.055763397,0.055763397,0.055763397,0.055763397,0.05938552
"1779",187602327,"Au-Haidhausen, Munich, Germany",774,48.12683,11.59534,"Europe",0.061418575,0.061418575,0.061418575,0.061418575,0.064128602,0.061418575,0.061418575,0.061418575,0.062321917,0.061418575,0.061418575,0.078978525
"1780",187602358,"Munich Central Station, Munich, Germany",774,48.13925,11.55449,"Europe",0.058322709,0.062821163,0.058536444,0.068125788,0.061742462,0.062821163,0.058322709,0.058322709,0.068054145,0.058322709,0.062821163,0.089158249
"1781",187602389,"Altstadt-Lehel, Munich, Germany",774,48.13865,11.57882,"Europe",0.058388447,0.064214421,0.058388447,0.093637886,0.059699922,0.076159965,0.058388447,0.058388447,0.076159965,0.058388447,0.064214421,0.10053531
"1782",187602699,"Bavarian Forest, Germany",774,49.03887,13.05993,"Europe",0.06461161,0.06461161,0.079917733,0.06461161,0.083319093,0.06461161,0.06461161,0.06461161,0.082468753,0.077366712,0.06461161,0.074815692
"1783",187602761,"Regensburg, Germany",774,49.01289,12.11314,"Europe",0.064421392,0.064421392,0.064421392,0.064421392,0.06948511,0.064421392,0.064421392,0.064421392,0.065265345,0.065265345,0.064421392,0.06948511
"1784",187604218,"Brandenburg, Germany",774,52.39854,12.5138,"Europe",0.066754141,0.066754141,0.066754141,0.066754141,0.068031117,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.066754141,0.068031117
"1785",187605117,"Ruckersville, Virginia, United States of America",557,38.24387,-78.39424,"North America",0.066121586,0.066121586,0.066121586,0.066121586,0.066121586,0.066121586,0.066121586,0.066121586,0.066121586,0.066121586,0.066121586,0.119740458
"1786",187605179,"Kiotari, Rhodes, Greece",774,36.05889,27.9688,"Europe",0.062495541,0.062495541,0.062495541,0.062495541,0.066361351,0.062495541,0.062495541,0.062495541,0.063217146,0.062495541,0.062495541,0.089623896
"1787",187605520,"Ma'alot - Tarshiha, Israel",557,33.01422,35.27708,"Europe",0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688
"1788",187605706,"Ennetbuergen, Switzerland",557,46.99128,8.418407,"Europe",0.066839599,0.066839599,0.066839599,0.066839599,0.069761013,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599,0.066839599
"1789",187605861,"Riccione, Italy",774,43.99779,12.6374,"Europe",0.065377216,0.065377216,0.065377216,0.065377216,0.069999916,0.065377216,0.065377216,0.065377216,0.065597345,0.065377216,0.065377216,0.069779788
"1790",187607070,"Flumserberg, Flums, Switzerland",557,47.07951,9.273642,"Europe",0.066593412,0.066593412,0.071943867,0.066593412,0.06926864,0.066593412,0.066593412,0.066593412,0.071943867,0.06926864,0.066593412,0.066593412
"1791",187607163,"Herceg Novi, Montenegro",557,42.45904,18.54676,"Europe",0.066439364,0.066439364,0.066439364,0.066439364,0.066439364,0.066439364,0.066439364,0.066439364,0.066439364,0.066439364,0.066439364,0.068708224
"1792",187607194,"Novi Sad, Serbia",557,45.26398,19.81341,"Europe",0.065115289,0.065115289,0.065115289,0.065115289,0.065115289,0.065115289,0.065115289,0.065115289,0.065115289,0.065115289,0.065115289,0.066580169
"1793",187608248,"Lake Bracciano, Italy",774,42.10949,12.23383,"Europe",0.064991186,0.064991186,0.064991186,0.064991186,0.067531836,0.064991186,0.064991186,0.064991186,0.066684953,0.064991186,0.064991186,0.06837872
"1794",187610480,"La Cruz de Loreto, Jalisco, Mexico",557,19.99539,-105.4629,"South America",0.061349693,0.061349693,0.061349693,0.061349693,0.061349693,0.061349693,0.061349693,0.061349693,0.061349693,0.061349693,0.061349693,0.122699386
"1795",187611875,"Graubuenden (canton), Switzerland",464,46.499043,9.83537,"Europe",0.060608685,0.060608685,0.067404415,0.060608685,0.066266214,0.061677847,0.060608685,0.060608685,0.121425398,0.069887507,0.060985258,0.091029138
"1796",187612123,"Kos Island, Greece",464,36.872554,27.276504,"Europe",0.059854899,0.059854899,0.059854899,0.059854899,0.060774587,0.059854899,0.059854899,0.059854899,0.05996986,0.059854899,0.059854899,0.084935361
"1797",187612278,"Symi Island, Greece",464,36.58557,27.84286,"Europe",0.065902465,0.065902465,0.065902465,0.065902465,0.065902465,0.065902465,0.065902465,0.065902465,0.065902465,0.065902465,0.065902465,0.065902465
"1798",187612371,"Kos Town, Kos, Greece",774,36.89697,27.27471,"Europe",0.063948732,0.063948732,0.063948732,0.063948732,0.064778332,0.063948732,0.063948732,0.063948732,0.063948732,0.063948732,0.063948732,0.07209845
"1799",187612402,"Tingaki, Kos, Greece",774,36.88893,27.20794,"Europe",0.065321469,0.065321469,0.065321469,0.065321469,0.066270505,0.065321469,0.065321469,0.065321469,0.065321469,0.065321469,0.065321469,0.069117616
"1800",187613177,"Arosa, Switzerland",774,46.7704,9.651347,"Europe",0.065739303,0.065739303,0.073441485,0.065739303,0.073441485,0.065739303,0.065739303,0.065739303,0.087442472,0.074981921,0.065739303,0.069847133
"1801",187613890,"Upper Palatinate, Germany",464,49.023031,12.100158,"Europe",0.064353214,0.064353214,0.068842216,0.064353214,0.072957135,0.064353214,0.064353214,0.064353214,0.069964467,0.066597715,0.064353214,0.071883656
"1802",187613952,"Wodonga, Victoria, Australia",774,-36.13333,146.8823,"Australia",0.066211538,0.066211538,0.066211538,0.066211538,0.068998995,0.066211538,0.066211538,0.066211538,0.068998995,0.066211538,0.066211538,0.067605267
"1803",187614665,"Bento Goncalves, Brazil",557,-29.12756,-51.546,"South America",0.066145837,0.066145837,0.066145837,0.066145837,0.066145837,0.066145837,0.066145837,0.066145837,0.066145837,0.066145837,0.066145837,0.071184889
"1804",187614975,"Obwalden - Nidwalden (cantons), Switzerland",464,46.87786,8.251249,"Europe",0.064723087,0.064723087,0.071285484,0.064723087,0.071285484,0.064723087,0.064723087,0.064723087,0.086072146,0.072926084,0.064723087,0.066910553
"1805",187615223,"Andermatt, Switzerland",774,46.62026,8.631625,"Europe",0.066355468,0.066355468,0.068758447,0.066355468,0.069959937,0.066355468,0.066355468,0.066355468,0.076839203,0.068758447,0.066355468,0.067556958
"1806",187616153,"Twin Waters, Queensland, Australia",557,-26.63223,153.0889,"Australia",0.05728891,0.05728891,0.05728891,0.05728891,0.079082501,0.05728891,0.05728891,0.05728891,0.05728891,0.05728891,0.05728891,0.07823363
"1807",187616339,"Ibbenbueren, Germany",557,52.27709,7.709215,"Europe",0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188,0.066804188
"1808",187616804,"Liege (province), Belgium",464,50.64388,5.5666,"Europe",0.063229226,0.063229226,0.063895626,0.063229226,0.069893227,0.063229226,0.063229226,0.072998816,0.064562026,0.063229226,0.072998816,0.079722393
"1809",187616928,"Brussels Airport (BRU), Brussels, Belgium",774,50.88852,4.469617,"Europe",0.060927661,0.060927661,0.060927661,0.065293482,0.063741986,0.060927661,0.060927661,0.060927661,0.065452626,0.060927661,0.065293482,0.082350986
"1810",187617114,"Namur, Belgium",774,50.46235,4.901144,"Europe",0.065332479,0.065332479,0.065332479,0.065332479,0.068800286,0.065332479,0.065332479,0.065332479,0.065332479,0.065332479,0.065332479,0.066488415
"1811",187617145,"Nivelles, Belgium",774,50.65424,4.235266,"Europe",0.066065272,0.066065272,0.066065272,0.066065272,0.066065272,0.066065272,0.066065272,0.066065272,0.066065272,0.066065272,0.066065272,0.066065272
"1812",187618044,"West Perth, Western Australia, Australia",557,-31.94549,115.8462,"Australia",0.064717563,0.064717563,0.064717563,0.067681087,0.064717563,0.064717563,0.064717563,0.064717563,0.064717563,0.064717563,0.064717563,0.070346688
"1813",187618416,"Hoorn - West-Friesland (region), Netherlands",464,53.39701,5.343616,"Europe",0.06623881,0.06623881,0.06623881,0.06623881,0.068262896,0.06623881,0.06623881,0.06623881,0.06623881,0.06623881,0.06623881,0.067250853
"1814",187618943,"Cordoba (and vicinity), Veracruz, Mexico",464,18.894606,-96.947214,"South America",0.066505251,0.066505251,0.066505251,0.066505251,0.067598983,0.066505251,0.066505251,0.066505251,0.066505251,0.066505251,0.066505251,0.070880182
"1815",187619191,"Arkadia (region), Greece",464,37.55578,22.33378,"Europe",0.066165806,0.066165806,0.066165806,0.066165806,0.066165806,0.066165806,0.066165806,0.066165806,0.069988728,0.067694975,0.066165806,0.068459559
"1816",187620369,"South Perth, Western Australia, Australia",774,-31.98797,115.8614,"Australia",0.065260143,0.065260143,0.065260143,0.065260143,0.066564435,0.065260143,0.065260143,0.065260143,0.065260143,0.065260143,0.065260143,0.065260143
"1817",187620896,"Alexandroupoli, Greece",774,40.88893,25.94621,"Europe",0.065773808,0.065773808,0.065773808,0.065773808,0.065773808,0.065773808,0.065773808,0.065773808,0.065773808,0.065773808,0.065773808,0.070311528
"1818",187621051,"Puigcerda, Spain",774,42.41639,1.9383,"Europe",0.066460071,0.066460071,0.068484158,0.066460071,0.069496201,0.066460071,0.066460071,0.066460071,0.071520288,0.071520288,0.066460071,0.067472114
"1819",187624089,"Larissa (region), Greece",464,39.63829,22.41585,"Europe",0.06578281,0.06578281,0.06578281,0.06578281,0.06578281,0.06578281,0.06578281,0.06578281,0.066557104,0.06578281,0.06578281,0.069654278
"1820",187624554,"Chichen Itza, Piste, Yucatan, Mexico",774,20.67857,-88.56026,"South America",0.059215916,0.059215916,0.059215916,0.059215916,0.060567993,0.059215916,0.059215916,0.059215916,0.059215916,0.059215916,0.059215916,0.059215916
"1821",187624957,"Les Eaux-Vives, Geneva, Switzerland",774,46.20003,6.163753,"Europe",0.063748062,0.063748062,0.063748062,0.063748062,0.065052353,0.063748062,0.063748062,0.063748062,0.063748062,0.063748062,0.063748062,0.063748062
"1822",187625143,"Fribourg, Switzerland",774,46.80416,7.159842,"Europe",0.06587503,0.06587503,0.067132259,0.06587503,0.067132259,0.082981863,0.06587503,0.06587503,0.067132259,0.067132259,0.06587503,0.06587503
"1823",187625298,"Bern, Switzerland",774,46.9477,7.40662,"Europe",0.064820948,0.064820948,0.065328485,0.064820948,0.065836021,0.064820948,0.064820948,0.064820948,0.065328485,0.065328485,0.064820948,0.071064695
"1824",187625515,"Meiringen, Switzerland",774,46.71948,8.134553,"Europe",0.065603044,0.065603044,0.067925924,0.065603044,0.066764484,0.065603044,0.065603044,0.065603044,0.069087365,0.067925924,0.065603044,0.067925924
"1825",187625546,"Spiez, Switzerland",774,46.6886,7.673647,"Europe",0.066242893,0.066242893,0.066242893,0.066242893,0.067644631,0.066242893,0.066242893,0.066242893,0.066242893,0.066242893,0.066242893,0.067644631
"1826",187625980,"Morelos (all), Mexico",464,18.925681,-99.229235,"South America",0.063165667,0.063165667,0.063165667,0.063165667,0.072854338,0.063165667,0.063165667,0.063165667,0.063165667,0.063165667,0.063165667,0.072325517
"1827",187626321,"Guanajuato (all), Mexico",464,21.015847,-101.253466,"South America",0.060373393,0.060373393,0.060373393,0.060373393,0.069518834,0.060373393,0.060373393,0.060373393,0.060373393,0.060373393,0.060373393,0.072646218
"1828",187626476,"San Miguel de Allende, Guanajuato, Mexico",774,20.91413,-100.6685,"South America",0.064267884,0.064267884,0.064267884,0.064267884,0.072678313,0.064267884,0.064267884,0.064267884,0.064267884,0.064267884,0.064267884,0.067544425
"1829",187627127,"Tasman Peninsula, Tasmania, Australia",464,-43.108522,147.859762,"Australia",0.065389576,0.065389576,0.065389576,0.065389576,0.070243356,0.065389576,0.065389576,0.065389576,0.065389576,0.065389576,0.065389576,0.065389576
"1830",187627623,"Devonport, Tasmania, Australia",774,-41.18115,146.3786,"Australia",0.065859087,0.065859087,0.065859087,0.065859087,0.065859087,0.065859087,0.065859087,0.065859087,0.065859087,0.065859087,0.065859087,0.065859087
"1831",187628026,"Central Sonora, Sonora, Mexico",464,29.095155,-110.951792,"South America",0.0653242,0.0653242,0.0653242,0.0653242,0.0653242,0.0653242,0.0653242,0.0653242,0.0653242,0.0653242,0.0653242,0.075550989
"1832",187628305,"Fokida (region), Greece",464,38.478832,22.493788,"Europe",0.063877337,0.063877337,0.068419282,0.063877337,0.063877337,0.063877337,0.063877337,0.063877337,0.071144449,0.07023606,0.063877337,0.067965087
"1833",187628987,"Kings Canyon, Northern Territory, Australia",774,-24.2504,131.5088,"Australia",0.061201802,0.061201802,0.061201802,0.061201802,0.061201802,0.061201802,0.061201802,0.061201802,0.061201802,0.061201802,0.061201802,0.061201802
"1834",187630072,"Frejus, France",774,43.46706,6.762117,"Europe",0.06495413,0.06495413,0.06495413,0.06495413,0.078773925,0.06495413,0.06495413,0.06495413,0.06495413,0.06495413,0.06495413,0.067499199
"1835",187632614,"Napier, New Zealand",774,-39.47795,176.8858,"Australia",0.062325203,0.062325203,0.062325203,0.062325203,0.068882099,0.062325203,0.062325203,0.062325203,0.062325203,0.062325203,0.062325203,0.066935227
"1836",187632676,"Girard, Pennsylvania, United States of America",557,41.97165,-80.30628,"North America",0.066106001,0.066106001,0.067639979,0.066106001,0.067639979,0.066106001,0.066106001,0.066106001,0.067639979,0.066106001,0.066106001,0.066106001
"1837",187633110,"Taupo, New Zealand",774,-38.68412,176.0811,"Australia",0.05957634,0.05957634,0.060223296,0.061642837,0.068217067,0.05957634,0.05957634,0.05957634,0.065398945,0.061517208,0.05957634,0.084562144
"1838",187633172,"Whakapapa, Tongariro National Park, New Zealand",557,-39.196,175.5465,"Australia",0.061155128,0.061155128,0.062445617,0.061155128,0.063736106,0.061155128,0.061155128,0.061155128,0.134337492,0.063736106,0.061155128,0.063736106
"1839",187634009,"Cortona, Italy",774,43.26075,11.99519,"Europe",0.064356263,0.064356263,0.064356263,0.064356263,0.070564689,0.064356263,0.064356263,0.064356263,0.064356263,0.064356263,0.064356263,0.067460476
"1840",187634133,"Livorno, Italy",774,43.52264,10.32506,"Europe",0.063856968,0.063856968,0.063856968,0.063856968,0.064767052,0.063856968,0.063856968,0.063856968,0.063856968,0.063856968,0.063856968,0.071133683
"1841",187634412,"Huelva, Spain",774,37.26088,-6.924793,"Europe",0.06613252,0.06613252,0.06613252,0.06613252,0.06613252,0.06613252,0.06613252,0.06613252,0.06613252,0.06613252,0.06613252,0.067310792
"1842",187634536,"Cordoba, Spain",774,37.84878,-4.70084,"Europe",0.062196686,0.062196686,0.062196686,0.062196686,0.063190178,0.062196686,0.062196686,0.062196686,0.062196686,0.062196686,0.062335494,0.068401557
"1843",187635621,"Varmland (county), Sweden",464,59.7294,13.2354,"Europe",0.065492522,0.065492522,0.068241728,0.066195074,0.071734364,0.066195074,0.065492522,0.065492522,0.069588577,0.066656734,0.065492522,0.07259824
"1844",187635714,"Dalarna (county), Sweden",464,61.0917,14.66636,"Europe",0.066268997,0.06566011,0.075930122,0.06566011,0.075290366,0.067324705,0.06566011,0.06566011,0.078390776,0.070169862,0.06566011,0.073394344
"1845",187636148,"Orebro, Sweden",774,59.28708,15.16072,"Europe",0.064771953,0.064771953,0.065751481,0.064771953,0.076270443,0.064771953,0.064771953,0.064771953,0.07333186,0.065751481,0.064771953,0.071628649
"1846",187636768,"Freyming-Merlebach, France",557,49.15211,6.79835,"Europe",0.067071764,0.067071764,0.067071764,0.067071764,0.067071764,0.067071764,0.067071764,0.067071764,0.067071764,0.067071764,0.067071764,0.067071764
"1847",187636861,"Nelson, New Zealand",774,-41.23249,173.369,"Australia",0.063462835,0.063462835,0.063462835,0.063462835,0.07706766,0.063462835,0.063462835,0.063462835,0.068105292,0.067760797,0.063462835,0.070603867
"1848",187637016,"Marseille - Provence Airport (MRS), France",774,43.43128,5.248395,"Europe",0.062468775,0.062468775,0.062468775,0.062468775,0.065953095,0.062468775,0.062468775,0.062468775,0.062468775,0.062468775,0.062468775,0.075130352
"1849",187637481,"Baerenthal, France",557,48.96991,7.523498,"Europe",0.066970688,0.066970688,0.066970688,0.066970688,0.070023191,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688,0.066970688
"1850",187638318,"Faaa, Tahiti, French Polynesia",774,-17.56577,-149.5957,"Australia",0.058638338,0.058638338,0.058638338,0.058638338,0.061065228,0.058638338,0.058638338,0.058638338,0.058638338,0.058638338,0.058638338,0.069300171
"1851",187638349,"Papeete, Tahiti, French Polynesia",774,-17.55813,-149.558,"Australia",0.05835582,0.05835582,0.05835582,0.05835582,0.060137716,0.05835582,0.05835582,0.05835582,0.05835582,0.05835582,0.05835582,0.06317652
"1852",187638845,"Jungmun, Jeju, South Korea",774,33.28129,126.4065,"Asia",0.063935329,0.063935329,0.063935329,0.063935329,0.066615575,0.063935329,0.063935329,0.063935329,0.063935329,0.063935329,0.063935329,0.069889822
"1853",187639031,"Kruger National Park, South Africa",774,-24.19785,31.0737,"Africa",0.060647498,0.060647498,0.060647498,0.060647498,0.086962812,0.060647498,0.060647498,0.060647498,0.060647498,0.060647498,0.060647498,0.063072564
"1854",187639465,"Samode, India",557,27.2125,75.80987,"Asia",0.066578467,0.066578467,0.066578467,0.066578467,0.066578467,0.066578467,0.066578467,0.066578467,0.066578467,0.066578467,0.066578467,0.069238749
"1855",187640023,"Warwick, Queensland, Australia",774,-28.21555,152.0281,"Australia",0.066753162,0.066753162,0.066753162,0.066753162,0.068179492,0.066753162,0.066753162,0.066753162,0.066753162,0.066753162,0.066753162,0.066753162
"1856",187640643,"Turrialba, Costa Rica",774,9.889431,-83.66366,"South America",0.066242115,0.066242115,0.066242115,0.066242115,0.066242115,0.066242115,0.066242115,0.066242115,0.066242115,0.066242115,0.066242115,0.066242115
"1857",187640705,"Arenal Volcano Region, Costa Rica",464,10.48999,-84.689041,"South America",0.054068875,0.054068875,0.054068875,0.054068875,0.056180081,0.054068875,0.054068875,0.054068875,0.054438374,0.054192041,0.054068875,0.058067965
"1858",187640798,"La Fortuna (Alajuela), Costa Rica",774,10.49197,-84.68408,"South America",0.05408175,0.05408175,0.05408175,0.05408175,0.056898468,0.05408175,0.05408175,0.05408175,0.054656992,0.054369371,0.05408175,0.05823668
"1859",187640829,"Arenal, Costa Rica",774,10.51308,-84.83652,"South America",0.05295464,0.05295464,0.05295464,0.05295464,0.063029267,0.05295464,0.05295464,0.05295464,0.053566335,0.05295464,0.05295464,0.054789726
"1860",187641046,"Jaco, Costa Rica",774,9.605768,-84.60635,"South America",0.061106726,0.061106726,0.061106726,0.061106726,0.067159779,0.061106726,0.061106726,0.061106726,0.061106726,0.061106726,0.061106726,0.071386581
"1861",187641697,"Escazu, Costa Rica",774,9.914321,-84.14682,"South America",0.062269289,0.062269289,0.062269289,0.062269289,0.065489123,0.062269289,0.062269289,0.062269289,0.062269289,0.062269289,0.062269289,0.094350008
"1862",187642069,"Drake Bay, Costa Rica",774,8.669885,-83.68201,"South America",0.066166058,0.066166058,0.066166058,0.066166058,0.066166058,0.066166058,0.066166058,0.066166058,0.066166058,0.066166058,0.066166058,0.068094141
"1863",187642689,"Acireale, Italy",774,37.62177,15.15244,"Europe",0.063766253,0.063766253,0.064288528,0.063766253,0.066377628,0.063766253,0.063766253,0.063766253,0.065855353,0.064810803,0.063766253,0.070574847
"1864",187642720,"Caltagirone, Italy",774,37.19095,14.51211,"Europe",0.066168254,0.066168254,0.066168254,0.066168254,0.066168254,0.066168254,0.066168254,0.066168254,0.066168254,0.066168254,0.066168254,0.068016
"1865",187643278,"Caltanissetta, Italy",774,37.46952,14.00834,"Europe",0.066592258,0.066592258,0.066592258,0.066592258,0.066592258,0.066592258,0.066592258,0.066592258,0.066592258,0.066592258,0.066592258,0.066592258
"1866",187643464,"Dominical (and vicinity), Costa Rica",464,9.208137,-83.799862,"South America",0.059165558,0.059165558,0.059165558,0.059165558,0.061753996,0.059165558,0.059165558,0.059165558,0.059165558,0.059165558,0.059165558,0.061178788
"1867",187643526,"Ballena, Costa Rica",774,9.129607,-83.70641,"South America",0.064022646,0.064022646,0.064022646,0.064022646,0.06659004,0.064022646,0.064022646,0.064022646,0.064022646,0.064022646,0.064022646,0.064022646
